date (yyyy-mm-dd HH:MM:SS),Schmidt stability [J/m2]
20.01.1999 12:00,-0.5593780209164834
01.03.1999 12:00,2.5386162779414008
30.03.1999 12:00,5.996665512109757
21.04.1999 12:00,55.58270834427458
11.05.1999 12:00,755.3659758760814
18.06.1999 12:00,1493.6458287729065
20.07.1999 12:00,2253.01228730431
18.08.1999 12:00,2074.176804426663
15.09.1999 12:00,2298.2012432076535
05.10.1999 12:00,1157.3847007299064
12.11.1999 12:00,333.19795502196575
15.12.1999 12:00,2.7064883849516264
19.01.2000 12:00,0.011951709681852662
21.02.2000 12:00,-0.0394223477342166
21.03.2000 12:00,18.447660807477405
19.04.2000 12:00,87.60794486744908
17.05.2000 12:00,1227.3198125542067
26.06.2000 12:00,1803.3722354731008
25.07.2000 12:00,1666.1852344464278
16.08.2000 12:00,2411.4005328069925
20.09.2000 12:00,1671.21708077327
09.10.2000 12:00,1161.7738243771555
13.11.2000 12:00,285.4321602889204
06.12.2000 12:00,105.34073990310844
17.01.2001 12:00,0.08634051991884917
20.02.2001 12:00,1.3535424036081167
27.03.2001 12:00,12.991333427135942
25.04.2001 12:00,47.72300615431868
27.06.2001 12:00,1693.204818558278
25.07.2001 12:00,1945.6398770324868
21.08.2001 12:00,2246.4605001917716
21.09.2001 12:00,961.0754959279175
16.10.2001 12:00,1080.492003562632
21.11.2001 12:00,25.42649750268174
03.12.2001 12:00,15.73170866784767
23.01.2002 12:00,8.38025273272342
27.02.2002 12:00,0.16429050495025876
27.03.2002 12:00,6.453566581660198
17.04.2002 12:00,112.00788479586663
13.05.2002 12:00,478.21334061239577
17.06.2002 12:00,1528.963860089284
22.07.2002 12:00,1926.5565981723976
19.08.2002 12:00,1893.0553492139843
17.09.2002 12:00,1389.1677788897696
17.10.2002 12:00,745.8594047640872
20.11.2002 12:00,161.80974107970906
18.12.2002 12:00,0.8376174594131953
23.01.2003 12:00,0.10936561214020912
18.02.2003 12:00,1.2493790822854862
20.03.2003 12:00,3.4688840827338936
16.04.2003 12:00,129.52891511925918
15.05.2003 12:00,694.8841790960578
12.06.2003 12:00,2009.2852901573797
01.07.2003 12:00,2447.6401721613074
13.08.2003 12:00,3121.2746530143286
04.09.2003 12:00,1787.9588002044056
16.10.2003 12:00,688.5207039394518
13.11.2003 12:00,142.01500980861147
09.12.2003 12:00,20.953761929306893
15.01.2004 12:00,-0.2948365631064007
18.02.2004 12:00,0.2754566024123051
18.03.2004 12:00,16.328967238522637
15.04.2004 12:00,38.030205735063646
13.05.2004 12:00,388.4715981299496
09.06.2004 12:00,1221.9933681316643
08.07.2004 12:00,1791.4525258477142
11.08.2004 12:00,2690.2356958997034
09.09.2004 12:00,1992.0744634525408
13.10.2004 12:00,1197.1244382158857
11.11.2004 12:00,374.62989616972936
09.12.2004 12:00,-0.22057794121428742
13.01.2005 12:00,1.495431142239795
17.02.2005 12:00,0.2639158215297357
17.03.2005 12:00,0.5255983065544569
13.04.2005 12:00,31.506978642947615
18.05.2005 12:00,481.8246746483019
16.06.2005 12:00,1175.502356482104
14.07.2005 12:00,1755.6349875529486
10.08.2005 12:00,2163.4339377836495
15.09.2005 12:00,1980.4001334702052
12.10.2005 12:00,1095.9385525736861
10.11.2005 12:00,680.0061150079528
07.12.2005 12:00,4.207311617975392
12.01.2006 12:00,2.7904803166511556
22.02.2006 12:00,-0.2647054767130612
23.03.2006 12:00,-1.268969097968693
12.04.2006 12:00,5.398881183570666
11.05.2006 12:00,407.78893890387735
14.06.2006 12:00,1355.502652889314
13.07.2006 12:00,2414.566587333061
16.08.2006 12:00,1504.2408987771469
14.09.2006 12:00,1710.357210869718
12.10.2006 12:00,1238.770701671543
16.11.2006 12:00,426.6215110349167
