date (yyyy-mm-dd HH:MM:SS),hypolimnetic density [kg/m3]
20.01.1999 12:00,1000.2853968689006
01.03.1999 12:00,1000.2808115255264
30.03.1999 12:00,1000.290829376513
21.04.1999 12:00,1000.2658871785108
11.05.1999 12:00,1000.268534854515
18.06.1999 12:00,1000.2401325432911
20.07.1999 12:00,1000.2389761016466
18.08.1999 12:00,1000.2365099207015
15.09.1999 12:00,1000.2512267922702
05.10.1999 12:00,1000.2467869393613
12.11.1999 12:00,1000.2323431650335
15.12.1999 12:00,1000.2403549441166
19.01.2000 12:00,1000.2792473126551
21.02.2000 12:00,1000.2789231471859
21.03.2000 12:00,1000.2676089448044
19.04.2000 12:00,1000.2384392132004
17.05.2000 12:00,1000.2383162193962
26.06.2000 12:00,1000.2358293835555
25.07.2000 12:00,1000.2386838228907
16.08.2000 12:00,1000.2344377608179
20.09.2000 12:00,1000.2331831740396
09.10.2000 12:00,1000.2349651662968
13.11.2000 12:00,1000.2177463946487
06.12.2000 12:00,1000.2131127140811
17.01.2001 12:00,1000.2590602572636
20.02.2001 12:00,1000.2745885418287
27.03.2001 12:00,1000.2338014500167
25.04.2001 12:00,1000.1969370518992
27.06.2001 12:00,1000.1860419824194
25.07.2001 12:00,1000.1849259738467
21.08.2001 12:00,1000.1743105995397
21.09.2001 12:00,1000.1831771460502
16.10.2001 12:00,1000.1764241238859
21.11.2001 12:00,1000.1376815315803
03.12.2001 12:00,1000.1652436738408
23.01.2002 12:00,1000.2758587073067
27.02.2002 12:00,1000.2739372470301
27.03.2002 12:00,1000.2430833364194
17.04.2002 12:00,1000.2251399366079
13.05.2002 12:00,1000.213583677644
17.06.2002 12:00,1000.2045731913548
22.07.2002 12:00,1000.2094037845741
19.08.2002 12:00,1000.1972348090372
17.09.2002 12:00,1000.1996374838349
17.10.2002 12:00,1000.2027358311555
20.11.2002 12:00,1000.1584898203001
18.12.2002 12:00,1000.1785121804048
23.01.2003 12:00,1000.2658592338134
18.02.2003 12:00,1000.2738532057502
20.03.2003 12:00,1000.2781448264408
16.04.2003 12:00,1000.2579507376252
15.05.2003 12:00,1000.2479382558732
12.06.2003 12:00,1000.2483696572704
01.07.2003 12:00,1000.2466807925126
13.08.2003 12:00,1000.2445099711397
04.09.2003 12:00,1000.2445396684711
16.10.2003 12:00,1000.2379654406379
13.11.2003 12:00,1000.2183843798933
09.12.2003 12:00,1000.2082736701885
15.01.2004 12:00,1000.2513604485421
18.02.2004 12:00,1000.2661788996168
18.03.2004 12:00,1000.2729038351222
15.04.2004 12:00,1000.2453117600295
13.05.2004 12:00,1000.2211607993237
09.06.2004 12:00,1000.2052188478733
08.07.2004 12:00,1000.2063586200553
11.08.2004 12:00,1000.2005307708406
09.09.2004 12:00,1000.1934830000775
13.10.2004 12:00,1000.1983959175166
11.11.2004 12:00,1000.1871254792861
09.12.2004 12:00,1000.1670495215916
13.01.2005 12:00,1000.2575944808598
17.02.2005 12:00,1000.2686891437626
17.03.2005 12:00,1000.2708582624317
13.04.2005 12:00,1000.2569299009101
18.05.2005 12:00,1000.2465308427473
16.06.2005 12:00,1000.2319897022077
14.07.2005 12:00,1000.2358634800311
10.08.2005 12:00,1000.2381426598913
15.09.2005 12:00,1000.2286958857562
12.10.2005 12:00,1000.2304000226419
10.11.2005 12:00,1000.2339488570822
07.12.2005 12:00,1000.1990023390357
12.01.2006 12:00,1000.2685288079629
22.02.2006 12:00,1000.2575600484547
23.03.2006 12:00,1000.2658779256353
12.04.2006 12:00,1000.2404650853863
11.05.2006 12:00,1000.257406279153
14.06.2006 12:00,1000.2526370153017
13.07.2006 12:00,1000.2471037153866
16.08.2006 12:00,1000.2482437452825
14.09.2006 12:00,1000.2466727748924
12.10.2006 12:00,1000.2449463507498
16.11.2006 12:00,1000.2414930128252
13.12.2006 12:00,1000.228888961376
17.01.2007 12:00,1000.2326962501547
15.02.2007 12:00,1000.2562195471672
14.03.2007 12:00,1000.2348549185919
12.04.2007 12:00,1000.2173325010391
10.05.2007 12:00,1000.2199990276403
13.06.2007 12:00,1000.2128224554092
12.07.2007 12:00,1000.2091009595317
09.08.2007 12:00,1000.1888439610115
12.09.2007 12:00,1000.1918729510223
10.10.2007 12:00,1000.1931489205648
08.11.2007 12:00,1000.1305720132963
13.12.2007 12:00,1000.2050614391154
23.01.2008 12:00,1000.2654633422261
21.02.2008 12:00,1000.2737727580235
19.03.2008 12:00,1000.2544443883348
17.04.2008 12:00,1000.2346422019531
21.05.2008 12:00,1000.2293850468445
11.06.2008 12:00,1000.225391709295
10.07.2008 12:00,1000.226351154262
07.08.2008 12:00,1000.2259893108396
10.09.2008 12:00,1000.2178133793726
15.10.2008 12:00,1000.2230052906392
13.11.2008 12:00,1000.2177561156586
10.12.2008 12:00,1000.2079592171856
22.01.2009 12:00,1000.2736932730963
23.02.2009 12:00,1000.2749242446035
19.03.2009 12:00,1000.284340119502
08.04.2009 12:00,1000.2771048695173
13.05.2009 12:00,1000.2798884888762
18.06.2009 12:00,1000.277613801968
22.07.2009 12:00,1000.2732745675116
19.08.2009 12:00,1000.268806170324
17.09.2009 12:00,1000.268981971679
14.10.2009 12:00,1000.264351976252
12.11.2009 12:00,1000.2694157390443
09.12.2009 12:00,1000.2625976751145
14.01.2010 12:00,1000.2699807777129
24.02.2010 12:00,1000.2730868754804
18.03.2010 12:00,1000.2715157932261
14.04.2010 12:00,1000.2549744460214
19.05.2010 12:00,1000.2370793187478
17.06.2010 12:00,1000.2342229613885
14.07.2010 12:00,1000.2366823819004
18.08.2010 12:00,1000.2325883111116
16.09.2010 12:00,1000.2309175772266
20.10.2010 12:00,1000.227649362245
18.11.2010 12:00,1000.2003148935435
15.12.2010 12:00,1000.227316177765
13.01.2011 12:00,1000.2668688701619
16.02.2011 12:00,1000.2770546705733
17.03.2011 12:00,1000.2756946307112
20.04.2011 12:00,1000.2722616032653
18.05.2011 12:00,1000.269473799113
17.06.2011 12:00,1000.2711355035433
13.07.2011 12:00,1000.2636162195363
22.08.2011 12:00,1000.2646592308854
15.09.2011 12:00,1000.2605771882655
11.10.2011 12:00,1000.2600479443952
17.11.2011 12:00,1000.2580853124493
19.12.2011 12:00,1000.1910713442905
19.01.2012 12:00,1000.2515627032169
01.03.2012 12:00,1000.2424513403527
15.03.2012 12:00,1000.2611642163338
12.04.2012 12:00,1000.2603152101373
09.05.2012 12:00,1000.2231218633186
14.06.2012 12:00,1000.2069528082602
11.07.2012 12:00,1000.2002568245598
16.08.2012 12:00,1000.2013036573113
13.09.2012 12:00,1000.199925500523
17.10.2012 12:00,1000.1891987505081
15.11.2012 12:00,1000.1683789917442
12.12.2012 12:00,1000.1968982752993
23.01.2013 12:00,1000.2699961398858
20.02.2013 12:00,1000.2890730555039
20.03.2013 12:00,1000.2873859722107
17.04.2013 12:00,1000.2760916405725
15.05.2013 12:00,1000.2759854360278
13.06.2013 12:00,1000.2683986350172
17.07.2013 12:00,1000.2608918449971
21.08.2013 12:00,1000.2579923807291
18.09.2013 12:00,1000.2606068396213
17.10.2013 12:00,1000.254622131835
21.11.2013 12:00,1000.1987361442119
11.12.2013 12:00,1000.2439723579479
22.01.2014 12:00,1000.2776123605415
19.02.2014 12:00,1000.2855297565735
12.03.2014 12:00,1000.278068306733
16.04.2014 12:00,1000.2682848858958
14.05.2014 12:00,1000.2526067175836
