date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
20.01.1999 12:00,429730729.0
01.03.1999 12:00,277527504.0
30.03.1999 12:00,470581337.0
21.04.1999 12:00,636486724.0
11.05.1999 12:00,870031916.0
18.06.1999 12:00,1046970562.0
20.07.1999 12:00,1197958805.0
18.08.1999 12:00,1227210284.0
15.09.1999 12:00,1253860971.0
05.10.1999 12:00,1114166779.0
12.11.1999 12:00,908838087.0
15.12.1999 12:00,611449345.0
19.01.2000 12:00,430181948.0
21.02.2000 12:00,392073833.0
21.03.2000 12:00,559541590.0
19.04.2000 12:00,714060355.0
17.05.2000 12:00,1005908131.0
26.06.2000 12:00,1171076755.0
25.07.2000 12:00,1166879001.0
16.08.2000 12:00,1277404441.0
20.09.2000 12:00,1187349484.0
09.10.2000 12:00,1124571704.0
13.11.2000 12:00,908620904.0
06.12.2000 12:00,807063428.0
17.01.2001 12:00,562069161.0
20.02.2001 12:00,512733519.0
27.03.2001 12:00,646644413.0
25.04.2001 12:00,769417951.0
27.06.2001 12:00,1217982925.0
25.07.2001 12:00,1298492919.0
21.08.2001 12:00,1367961746.0
21.09.2001 12:00,1138893788.0
16.10.2001 12:00,1183898283.0
21.11.2001 12:00,847852471.0
03.12.2001 12:00,795260929.0
23.01.2002 12:00,326547761.0
27.02.2002 12:00,424589222.0
27.03.2002 12:00,617122607.0
17.04.2002 12:00,739497958.0
13.05.2002 12:00,911225385.0
17.06.2002 12:00,1118321811.0
22.07.2002 12:00,1218127039.0
19.08.2002 12:00,1246268942.0
17.09.2002 12:00,1194239805.0
17.10.2002 12:00,1044842649.0
20.11.2002 12:00,912506011.0
18.12.2002 12:00,741527519.0
23.01.2003 12:00,492730407.0
18.02.2003 12:00,319576871.0
20.03.2003 12:00,460516700.0
16.04.2003 12:00,653336149.0
15.05.2003 12:00,873701389.0
12.06.2003 12:00,1092299133.0
01.07.2003 12:00,1215256199.0
13.08.2003 12:00,1304528808.0
04.09.2003 12:00,1169066185.0
16.10.2003 12:00,1003280540.0
13.11.2003 12:00,805563182.0
09.12.2003 12:00,708651682.0
15.01.2004 12:00,514749384.0
18.02.2004 12:00,435747487.0
18.03.2004 12:00,427732604.0
15.04.2004 12:00,620713074.0
13.05.2004 12:00,854773622.0
09.06.2004 12:00,1123057160.0
08.07.2004 12:00,1238092137.0
11.08.2004 12:00,1385675834.0
09.09.2004 12:00,1345640903.0
13.10.2004 12:00,1180410821.0
11.11.2004 12:00,984458134.0
09.12.2004 12:00,758641645.0
13.01.2005 12:00,545643124.0
17.02.2005 12:00,336075254.0
17.03.2005 12:00,318670272.0
13.04.2005 12:00,594757685.0
18.05.2005 12:00,849163294.0
16.06.2005 12:00,1050979014.0
14.07.2005 12:00,1173464453.0
10.08.2005 12:00,1230803454.0
15.09.2005 12:00,1249172906.0
12.10.2005 12:00,1119008660.0
10.11.2005 12:00,1005801762.0
07.12.2005 12:00,702432136.0
12.01.2006 12:00,368134481.0
22.02.2006 12:00,289438397.0
23.03.2006 12:00,310619289.0
12.04.2006 12:00,560367928.0
11.05.2006 12:00,759163284.0
14.06.2006 12:00,1022904562.0
13.07.2006 12:00,1209865955.0
16.08.2006 12:00,1089816565.0
14.09.2006 12:00,1147963494.0
12.10.2006 12:00,1094470928.0
16.11.2006 12:00,911286144.0
13.12.2006 12:00,785426061.0
17.01.2007 12:00,622095375.0
15.02.2007 12:00,536303555.0
14.03.2007 12:00,639375448.0
12.04.2007 12:00,773657252.0
10.05.2007 12:00,927054354.0
13.06.2007 12:00,1169976830.0
12.07.2007 12:00,1168379786.0
09.08.2007 12:00,1300814494.0
12.09.2007 12:00,1252175120.0
10.10.2007 12:00,1199044637.0
08.11.2007 12:00,924132324.0
13.12.2007 12:00,680210488.0
23.01.2008 12:00,462899986.0
21.02.2008 12:00,418042623.0
19.03.2008 12:00,568056489.0
17.04.2008 12:00,682625373.0
21.05.2008 12:00,993101320.0
11.06.2008 12:00,1047066603.0
10.07.2008 12:00,1172871621.0
07.08.2008 12:00,1226473576.0
10.09.2008 12:00,1230324863.0
15.10.2008 12:00,1044231121.0
13.11.2008 12:00,914759596.0
10.12.2008 12:00,686965963.0
22.01.2009 12:00,329255151.0
23.02.2009 12:00,284835863.0
19.03.2009 12:00,431342767.0
08.04.2009 12:00,517393408.0
13.05.2009 12:00,839858402.0
18.06.2009 12:00,1063273280.0
22.07.2009 12:00,1166359640.0
19.08.2009 12:00,1332118136.0
17.09.2009 12:00,1154634589.0
14.10.2009 12:00,1153592262.0
12.11.2009 12:00,868166106.0
09.12.2009 12:00,755167694.0
14.01.2010 12:00,415870687.0
24.02.2010 12:00,297665225.0
18.03.2010 12:00,299337931.0
14.04.2010 12:00,609201468.0
19.05.2010 12:00,875839624.0
17.06.2010 12:00,1116019055.0
14.07.2010 12:00,1285027568.0
18.08.2010 12:00,1183801687.0
16.09.2010 12:00,1200489695.0
20.10.2010 12:00,1042275516.0
18.11.2010 12:00,898322963.0
15.12.2010 12:00,619770638.0
13.01.2011 12:00,444117591.0
16.02.2011 12:00,366701906.0
17.03.2011 12:00,445837602.0
20.04.2011 12:00,732063009.0
18.05.2011 12:00,938354678.0
17.06.2011 12:00,1055433316.0
13.07.2011 12:00,1207274591.0
22.08.2011 12:00,1254579837.0
15.09.2011 12:00,1243213391.0
11.10.2011 12:00,1111507984.0
17.11.2011 12:00,889422586.0
19.12.2011 12:00,697270739.0
19.01.2012 12:00,506958338.0
01.03.2012 12:00,206931101.0
15.03.2012 12:00,329138489.0
12.04.2012 12:00,618542303.0
09.05.2012 12:00,876894274.0
14.06.2012 12:00,1130015620.0
11.07.2012 12:00,1264237112.0
16.08.2012 12:00,1354430445.0
13.09.2012 12:00,1269437907.0
17.10.2012 12:00,1150568947.0
15.11.2012 12:00,957432590.0
12.12.2012 12:00,705888225.0
23.01.2013 12:00,510076414.0
20.02.2013 12:00,417887377.0
20.03.2013 12:00,404239166.0
17.04.2013 12:00,598746230.0
15.05.2013 12:00,768696236.0
13.06.2013 12:00,985018059.0
17.07.2013 12:00,1184425612.0
21.08.2013 12:00,1246390264.0
18.09.2013 12:00,1137261747.0
17.10.2013 12:00,1054499053.0
21.11.2013 12:00,842588567.0
11.12.2013 12:00,633059156.0
22.01.2014 12:00,535390442.0
19.02.2014 12:00,496642143.0
12.03.2014 12:00,569874077.0
16.04.2014 12:00,814429471.0
14.05.2014 12:00,899432167.0
18.06.2014 12:00,1230662725.0
16.07.2014 12:00,1264159434.0
20.08.2014 12:00,1277203697.0
18.09.2014 12:00,1281509853.0
16.10.2014 12:00,1240289790.0
12.11.2014 12:00,1059141731.0
10.12.2014 12:00,858349071.0
14.01.2015 12:00,638056779.0
12.02.2015 12:00,393218421.0
11.03.2015 12:00,456050787.0
09.04.2015 12:00,648343412.0
20.05.2015 12:00,994276099.0
18.06.2015 12:00,1191488392.0
15.07.2015 12:00,1327210183.0
12.08.2015 12:00,1375675463.0
10.09.2015 12:00,1267819667.0
15.10.2015 12:00,1090295393.0
18.11.2015 12:00,989902438.0
16.12.2015 12:00,783988044.0
18.01.2016 12:00,630042629.0
17.02.2016 12:00,563860366.0
