date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
09.06.1936 12:00,12.0
24.06.1936 12:00,6.8
23.07.1936 12:00,5.9
30.07.1936 12:00,8.9
05.08.1936 12:00,13.7
25.08.1936 12:00,9.2
06.10.1936 12:00,13.7
08.10.1936 12:00,12.6
02.11.1936 12:00,47.5
11.11.1936 12:00,18.0
11.12.1936 12:00,24.0
30.12.1936 12:00,48.7
27.04.1937 12:00,15.4
29.04.1937 12:00,4.1
28.05.1937 12:00,5.9
10.06.1937 12:00,5.7
17.06.1937 12:00,10.7
15.07.1937 12:00,15.5
20.07.1937 12:00,11.4
13.08.1937 12:00,8.5
25.08.1937 12:00,15.0
28.09.1937 12:00,13.3
15.10.1937 12:00,12.6
28.10.1937 12:00,14.5
18.11.1937 12:00,14.7
09.12.1937 12:00,32.2
27.12.1937 12:00,3.8
31.03.1938 12:00,5.5
11.04.1938 12:00,11.4
09.05.1938 12:00,12.4
12.05.1938 12:00,6.5
10.06.1938 12:00,6.5
20.06.1938 12:00,9.4
18.07.1938 12:00,9.3
27.07.1938 12:00,9.6
25.08.1938 12:00,8.7
08.09.1938 12:00,15.0
21.09.1938 12:00,13.3
11.10.1938 12:00,13.7
19.10.1938 12:00,14.2
20.10.1938 12:00,14.2
08.11.1938 12:00,14.0
01.12.1938 12:00,24.2
05.04.1939 12:00,9.0
25.04.1939 12:00,13.6
23.05.1939 12:00,8.4
06.06.1939 12:00,6.0
23.06.1939 12:00,4.2
06.07.1939 12:00,6.0
12.07.1939 12:00,7.7
15.08.1939 12:00,9.7
17.08.1939 12:00,12.4
25.09.1939 12:00,12.9
17.10.1939 12:00,13.7
31.10.1939 12:00,15.0
22.11.1939 12:00,24.5
19.12.1939 12:00,35.0
31.05.1940 12:00,7.1
11.06.1940 12:00,6.5
28.06.1940 12:00,9.4
29.07.1940 12:00,6.5
07.08.1940 12:00,5.9
27.08.1940 12:00,13.2
17.09.1940 12:00,14.2
11.10.1940 12:00,10.7
18.11.1940 12:00,25.1
19.11.1940 12:00,25.1
10.12.1940 12:00,6.0
28.05.1941 12:00,6.9
04.06.1941 12:00,6.9
09.07.1941 12:00,6.0
12.08.1941 12:00,11.1
19.08.1941 12:00,11.2
26.11.1941 12:00,47.2
28.05.1942 12:00,5.7
09.06.1942 12:00,6.5
12.08.1942 12:00,8.1
18.08.1942 12:00,11.2
19.09.1942 12:00,13.7
18.11.1942 12:00,0.0
15.12.1942 12:00,35.3
05.04.1943 12:00,9.6
21.05.1943 12:00,6.9
08.07.1943 12:00,8.9
04.08.1943 12:00,9.3
12.10.1943 12:00,7.5
09.11.1943 12:00,17.2
19.11.1943 12:00,25.0
28.02.1944 12:00,135.0
20.04.1944 12:00,3.5
16.05.1944 12:00,8.4
06.06.1944 12:00,5.1
15.06.1944 12:00,8.7
25.07.1944 12:00,9.4
16.08.1944 12:00,10.0
17.08.1944 12:00,8.8
04.09.1944 12:00,11.1
18.10.1944 12:00,12.6
17.11.1944 12:00,33.6
28.11.1944 12:00,43.2
14.12.1944 12:00,41.8
11.01.1945 12:00,135.0
14.02.1945 12:00,135.0
13.03.1945 12:00,135.0
19.04.1945 12:00,5.1
09.05.1945 12:00,12.2
15.05.1945 12:00,1.9
14.06.1945 12:00,8.5
12.07.1945 12:00,10.0
14.08.1945 12:00,10.9
28.08.1945 12:00,11.5
18.09.1945 12:00,9.6
09.10.1945 12:00,12.8
06.11.1945 12:00,16.5
15.11.1945 12:00,17.5
11.12.1945 12:00,24.7
09.04.1946 12:00,6.2
16.04.1946 12:00,2.5
10.05.1946 12:00,6.4
22.05.1946 12:00,10.1
04.06.1946 12:00,6.8
19.06.1946 12:00,9.2
11.07.1946 12:00,10.8
23.07.1946 12:00,10.6
14.08.1946 12:00,9.5
20.08.1946 12:00,8.5
10.09.1946 12:00,10.7
17.09.1946 12:00,10.7
17.10.1946 12:00,13.8
23.10.1946 12:00,13.5
21.11.1946 12:00,23.7
12.12.1946 12:00,34.2
12.02.1947 12:00,135.0
10.04.1947 12:00,3.5
19.04.1947 12:00,2.9
25.04.1947 12:00,1.3
08.05.1947 12:00,7.9
20.05.1947 12:00,6.4
28.05.1947 12:00,4.6
25.06.1947 12:00,9.0
22.07.1947 12:00,8.9
26.08.1947 12:00,9.4
26.09.1947 12:00,9.9
21.10.1947 12:00,12.3
28.10.1947 12:00,12.6
14.11.1947 12:00,14.7
21.11.1947 12:00,22.7
17.12.1947 12:00,35.1
16.03.1948 12:00,15.6
23.03.1948 12:00,8.2
02.04.1948 12:00,11.9
22.04.1948 12:00,3.3
28.04.1948 12:00,7.4
12.05.1948 12:00,8.0
19.05.1948 12:00,8.9
17.06.1948 12:00,7.8
02.07.1948 12:00,11.5
12.07.1948 12:00,15.8
21.07.1948 12:00,13.8
23.07.1948 12:00,10.9
30.07.1948 12:00,11.8
01.09.1948 12:00,11.7
07.09.1948 12:00,11.5
28.09.1948 12:00,11.7
07.10.1948 12:00,11.6
26.10.1948 12:00,13.5
02.11.1948 12:00,13.8
10.11.1948 12:00,17.5
17.11.1948 12:00,17.6
13.12.1948 12:00,27.4
31.03.1949 12:00,3.1
20.04.1949 12:00,3.2
05.05.1949 12:00,8.3
23.05.1949 12:00,10.0
29.06.1949 12:00,9.2
13.07.1949 12:00,9.3
27.07.1949 12:00,8.9
10.08.1949 12:00,9.8
11.08.1949 12:00,10.4
08.09.1949 12:00,9.9
23.09.1949 12:00,10.4
25.10.1949 12:00,13.3
09.11.1949 12:00,11.3
15.11.1949 12:00,20.6
07.12.1949 12:00,24.5
16.12.1949 12:00,43.4
11.01.1950 12:00,73.4
17.01.1950 12:00,50.9
22.03.1950 12:00,6.0
28.03.1950 12:00,2.3
19.04.1950 12:00,7.5
26.04.1950 12:00,1.0
15.05.1950 12:00,5.6
19.05.1950 12:00,3.4
05.06.1950 12:00,7.4
23.06.1950 12:00,8.7
05.07.1950 12:00,8.4
28.07.1950 12:00,9.1
31.07.1950 12:00,8.4
24.08.1950 12:00,10.4
12.09.1950 12:00,9.7
26.09.1950 12:00,10.3
04.10.1950 12:00,12.8
27.10.1950 12:00,12.9
01.11.1950 12:00,13.3
29.11.1950 12:00,25.0
04.12.1950 12:00,0.3
19.12.1950 12:00,49.5
16.04.1951 12:00,4.0
16.05.1951 12:00,8.6
17.05.1951 12:00,9.3
13.06.1951 12:00,7.1
14.06.1951 12:00,6.0
05.07.1951 12:00,9.0
11.07.1951 12:00,9.2
06.08.1951 12:00,8.5
14.08.1951 12:00,8.6
11.09.1951 12:00,10.1
20.09.1951 12:00,10.5
08.10.1951 12:00,11.0
10.10.1951 12:00,11.4
05.11.1951 12:00,17.5
07.11.1951 12:00,13.8
03.12.1951 12:00,25.0
11.12.1951 12:00,31.7
07.01.1952 12:00,72.9
19.02.1952 12:00,135.0
15.04.1952 12:00,1.9
16.04.1952 12:00,4.1
13.05.1952 12:00,9.3
03.06.1952 12:00,8.0
01.07.1952 12:00,9.3
07.07.1952 12:00,7.6
04.08.1952 12:00,9.2
06.08.1952 12:00,9.2
01.09.1952 12:00,9.2
04.09.1952 12:00,9.5
07.10.1952 12:00,11.5
08.10.1952 12:00,13.4
05.11.1952 12:00,17.5
07.11.1952 12:00,42.9
01.12.1952 12:00,43.0
03.12.1952 12:00,34.7
02.03.1953 12:00,135.0
07.04.1953 12:00,9.5
14.04.1953 12:00,4.9
11.05.1953 12:00,11.4
12.05.1953 12:00,8.3
03.06.1953 12:00,10.0
09.06.1953 12:00,10.9
06.07.1953 12:00,3.4
07.07.1953 12:00,7.1
04.08.1953 12:00,9.3
01.09.1953 12:00,10.0
04.09.1953 12:00,7.6
06.10.1953 12:00,11.0
05.11.1953 12:00,14.1
13.11.1953 12:00,14.3
08.12.1953 12:00,17.8
15.12.1953 12:00,19.5
05.01.1954 12:00,60.7
10.02.1954 12:00,135.0
17.02.1954 12:00,135.0
11.05.1954 12:00,3.3
12.05.1954 12:00,1.5
02.06.1954 12:00,6.7
08.06.1954 12:00,9.3
08.07.1954 12:00,8.4
02.08.1954 12:00,8.6
12.08.1954 12:00,8.7
07.09.1954 12:00,10.0
23.09.1954 12:00,10.5
07.10.1954 12:00,11.7
12.10.1954 12:00,14.0
15.11.1954 12:00,13.1
18.11.1954 12:00,15.1
15.12.1954 12:00,34.5
21.12.1954 12:00,35.0
07.01.1955 12:00,74.7
12.01.1955 12:00,69.5
06.04.1955 12:00,0.8
03.05.1955 12:00,1.7
10.05.1955 12:00,8.8
02.06.1955 12:00,8.6
07.06.1955 12:00,6.5
05.07.1955 12:00,11.0
02.08.1955 12:00,10.6
06.09.1955 12:00,10.3
16.09.1955 12:00,16.5
03.10.1955 12:00,13.3
17.10.1955 12:00,11.3
17.11.1955 12:00,17.8
14.12.1955 12:00,45.3
20.12.1955 12:00,36.6
12.01.1956 12:00,68.5
16.01.1956 12:00,1.2
15.02.1956 12:00,135.0
08.03.1956 12:00,135.0
22.05.1956 12:00,6.1
23.05.1956 12:00,5.3
18.06.1956 12:00,8.6
22.06.1956 12:00,7.9
20.07.1956 12:00,8.6
23.07.1956 12:00,9.3
20.08.1956 12:00,9.8
21.08.1956 12:00,10.6
18.09.1956 12:00,10.9
19.09.1956 12:00,12.0
23.10.1956 12:00,13.6
20.11.1956 12:00,17.8
13.12.1956 12:00,48.0
18.12.1956 12:00,38.3
19.03.1957 12:00,3.5
09.04.1957 12:00,10.2
23.04.1957 12:00,4.2
07.05.1957 12:00,3.2
21.05.1957 12:00,9.0
11.06.1957 12:00,7.2
13.06.1957 12:00,9.2
23.06.1957 12:00,7.5
02.07.1957 12:00,7.5
09.07.1957 12:00,7.4
06.08.1957 12:00,10.3
08.08.1957 12:00,9.4
03.09.1957 12:00,11.2
10.09.1957 12:00,11.0
08.10.1957 12:00,13.6
15.10.1957 12:00,12.1
07.11.1957 12:00,17.5
12.11.1957 12:00,13.9
03.12.1957 12:00,24.7
04.12.1957 12:00,23.4
02.05.1958 12:00,4.2
03.06.1958 12:00,7.0
01.07.1958 12:00,10.8
12.08.1958 12:00,7.3
09.09.1958 12:00,9.6
21.10.1958 12:00,13.4
11.11.1958 12:00,12.7
01.04.1959 12:00,9.5
12.05.1959 12:00,5.6
10.06.1959 12:00,7.4
08.07.1959 12:00,8.5
18.08.1959 12:00,9.8
18.09.1959 12:00,10.2
16.10.1959 12:00,11.2
13.11.1959 12:00,17.0
04.12.1959 12:00,18.0
08.01.1960 12:00,49.5
20.04.1960 12:00,4.6
19.05.1960 12:00,5.2
23.06.1960 12:00,8.5
12.07.1960 12:00,9.2
11.08.1960 12:00,9.7
08.09.1960 12:00,11.2
05.10.1960 12:00,10.9
15.11.1960 12:00,17.8
16.12.1960 12:00,34.5
16.02.1961 12:00,9.0
15.03.1961 12:00,2.5
19.04.1961 12:00,8.4
09.05.1961 12:00,7.6
06.06.1961 12:00,10.6
04.07.1961 12:00,5.9
08.08.1961 12:00,9.7
19.09.1961 12:00,10.4
11.10.1961 12:00,11.8
13.11.1961 12:00,14.0
08.12.1961 12:00,24.2
27.04.1962 12:00,4.5
18.05.1962 12:00,9.9
07.06.1962 12:00,11.1
19.07.1962 12:00,10.3
14.08.1962 12:00,8.9
12.09.1962 12:00,9.6
17.10.1962 12:00,11.7
15.11.1962 12:00,12.8
