date,depth,density [kg m-3]
28.08.1972 12:00,100.0,1000.134
28.08.1972 12:00,120.0,1000.136
28.08.1972 12:00,130.0,1000.142
28.08.1972 12:00,135.0,1000.15
04.10.1972 12:00,0.0,999.368
04.10.1972 12:00,1.0,999.368
04.10.1972 12:00,2.5,999.381
04.10.1972 12:00,5.0,999.396
04.10.1972 12:00,10.0,999.41
04.10.1972 12:00,12.5,999.782
04.10.1972 12:00,15.0,999.969
04.10.1972 12:00,20.0,1000.011
04.10.1972 12:00,30.0,1000.064
04.10.1972 12:00,40.0,1000.11
04.10.1972 12:00,60.0,1000.121
04.10.1972 12:00,80.0,1000.124
04.10.1972 12:00,100.0,1000.128
04.10.1972 12:00,120.0,1000.133
04.10.1972 12:00,130.0,1000.135
04.10.1972 12:00,135.0,1000.137
01.11.1972 12:00,0.0,999.801
01.11.1972 12:00,1.0,999.801
01.11.1972 12:00,2.5,999.801
01.11.1972 12:00,5.0,999.8
01.11.1972 12:00,10.0,999.81
01.11.1972 12:00,12.5,999.81
01.11.1972 12:00,15.0,999.865
01.11.1972 12:00,20.0,1000.044
01.11.1972 12:00,30.0,1000.091
01.11.1972 12:00,40.0,1000.121
01.11.1972 12:00,60.0,1000.138
01.11.1972 12:00,80.0,1000.142
01.11.1972 12:00,100.0,1000.143
01.11.1972 12:00,120.0,1000.144
01.11.1972 12:00,130.0,1000.147
01.11.1972 12:00,135.0,1000.149
29.11.1972 12:00,0.0,1000.018
29.11.1972 12:00,1.0,1000.018
29.11.1972 12:00,2.5,1000.018
29.11.1972 12:00,5.0,1000.018
29.11.1972 12:00,10.0,1000.021
29.11.1972 12:00,12.5,1000.018
29.11.1972 12:00,15.0,1000.014
29.11.1972 12:00,20.0,1000.014
29.11.1972 12:00,30.0,1000.039
29.11.1972 12:00,40.0,1000.1
29.11.1972 12:00,60.0,1000.121
29.11.1972 12:00,80.0,1000.124
29.11.1972 12:00,100.0,1000.126
29.11.1972 12:00,120.0,1000.128
29.11.1972 12:00,130.0,1000.13
29.11.1972 12:00,135.0,1000.131
03.01.1973 12:00,0.0,1000.1
03.01.1973 12:00,1.0,1000.098
03.01.1973 12:00,2.5,1000.096
03.01.1973 12:00,5.0,1000.096
03.01.1973 12:00,10.0,1000.098
03.01.1973 12:00,12.5,1000.099
03.01.1973 12:00,15.0,1000.099
03.01.1973 12:00,20.0,1000.099
03.01.1973 12:00,30.0,1000.1
03.01.1973 12:00,40.0,1000.102
03.01.1973 12:00,60.0,1000.113
03.01.1973 12:00,80.0,1000.117
03.01.1973 12:00,100.0,1000.119
03.01.1973 12:00,120.0,1000.121
03.01.1973 12:00,130.0,1000.121
03.01.1973 12:00,135.0,1000.122
05.02.1973 12:00,0.0,1000.105
05.02.1973 12:00,1.0,1000.103
05.02.1973 12:00,2.5,1000.103
05.02.1973 12:00,5.0,1000.104
05.02.1973 12:00,10.0,1000.105
05.02.1973 12:00,12.5,1000.106
05.02.1973 12:00,15.0,1000.106
05.02.1973 12:00,20.0,1000.105
05.02.1973 12:00,30.0,1000.109
05.02.1973 12:00,40.0,1000.109
05.02.1973 12:00,60.0,1000.109
05.02.1973 12:00,80.0,1000.109
05.02.1973 12:00,100.0,1000.112
05.02.1973 12:00,120.0,1000.116
05.02.1973 12:00,130.0,1000.116
05.02.1973 12:00,135.0,1000.117
01.03.1973 12:00,0.0,1000.124
01.03.1973 12:00,1.0,1000.123
01.03.1973 12:00,2.5,1000.121
01.03.1973 12:00,5.0,1000.123
01.03.1973 12:00,10.0,1000.128
01.03.1973 12:00,12.5,1000.125
01.03.1973 12:00,15.0,1000.12
01.03.1973 12:00,20.0,1000.12
01.03.1973 12:00,30.0,1000.123
01.03.1973 12:00,40.0,1000.128
01.03.1973 12:00,60.0,1000.127
01.03.1973 12:00,80.0,1000.126
01.03.1973 12:00,100.0,1000.128
01.03.1973 12:00,120.0,1000.131
01.03.1973 12:00,130.0,1000.135
01.03.1973 12:00,135.0,1000.139
02.04.1973 12:00,0.0,1000.111
02.04.1973 12:00,1.0,1000.112
02.04.1973 12:00,2.5,1000.113
02.04.1973 12:00,5.0,1000.115
02.04.1973 12:00,10.0,1000.127
02.04.1973 12:00,12.5,1000.122
02.04.1973 12:00,15.0,1000.122
02.04.1973 12:00,20.0,1000.123
02.04.1973 12:00,30.0,1000.127
02.04.1973 12:00,40.0,1000.125
02.04.1973 12:00,60.0,1000.125
02.04.1973 12:00,80.0,1000.125
02.04.1973 12:00,100.0,1000.127
02.04.1973 12:00,120.0,1000.129
02.04.1973 12:00,130.0,1000.128
02.04.1973 12:00,135.0,1000.128
25.04.1973 12:00,0.0,1000.063
25.04.1973 12:00,1.0,1000.066
25.04.1973 12:00,2.5,1000.073
25.04.1973 12:00,5.0,1000.087
25.04.1973 12:00,10.0,1000.113
25.04.1973 12:00,12.5,1000.113
25.04.1973 12:00,15.0,1000.115
25.04.1973 12:00,20.0,1000.116
25.04.1973 12:00,30.0,1000.119
25.04.1973 12:00,40.0,1000.119
25.04.1973 12:00,60.0,1000.12
25.04.1973 12:00,80.0,1000.12
25.04.1973 12:00,100.0,1000.121
25.04.1973 12:00,120.0,1000.122
25.04.1973 12:00,130.0,1000.124
25.04.1973 12:00,135.0,1000.125
29.05.1973 12:00,0.0,999.058
29.05.1973 12:00,1.0,999.042
29.05.1973 12:00,2.5,999.043
29.05.1973 12:00,5.0,999.222
29.05.1973 12:00,10.0,999.986
29.05.1973 12:00,12.5,1000.066
29.05.1973 12:00,15.0,1000.076
29.05.1973 12:00,20.0,1000.103
29.05.1973 12:00,30.0,1000.122
29.05.1973 12:00,40.0,1000.124
29.05.1973 12:00,60.0,1000.127
29.05.1973 12:00,80.0,1000.129
29.05.1973 12:00,100.0,1000.128
29.05.1973 12:00,120.0,1000.127
29.05.1973 12:00,130.0,1000.126
29.05.1973 12:00,135.0,1000.126
27.06.1973 12:00,0.0,998.106
27.06.1973 12:00,1.0,998.213
27.06.1973 12:00,2.5,998.254
27.06.1973 12:00,5.0,998.754
27.06.1973 12:00,10.0,999.679
27.06.1973 12:00,12.5,1000.047
