date (yyyy-mm-dd HH:MM:SS),Schmidt stability [J/m2]
09.06.1936 12:00,3389.5316451021645
24.06.1936 12:00,6025.885895629601
23.07.1936 12:00,4621.17587528436
30.07.1936 12:00,5607.935468141668
05.08.1936 12:00,7159.821451190606
25.08.1936 12:00,6540.244491304018
06.10.1936 12:00,3144.604042727693
08.10.1936 12:00,2568.314633269143
02.11.1936 12:00,1548.7356739153365
11.11.1936 12:00,1121.459595800594
11.12.1936 12:00,315.1214793964609
30.12.1936 12:00,162.1589724968071
12.01.1937 12:00,82.24777584493313
28.01.1937 12:00,23.648543097164293
26.02.1937 12:00,6.621293349207917
18.03.1937 12:00,17.568066105408434
30.03.1937 12:00,10.03086644427276
27.04.1937 12:00,443.02225125462974
29.04.1937 12:00,418.1625138446707
28.05.1937 12:00,3231.726795641649
10.06.1937 12:00,4259.417504247964
17.06.1937 12:00,6129.725540341082
15.07.1937 12:00,8227.631436826401
20.07.1937 12:00,5634.031677467683
13.08.1937 12:00,8863.293991946084
25.08.1937 12:00,5368.530326520749
28.09.1937 12:00,4668.988911956036
15.10.1937 12:00,3153.2453348014988
28.10.1937 12:00,2407.833293757345
18.11.1937 12:00,1186.540947178164
09.12.1937 12:00,487.1245023190804
27.12.1937 12:00,87.97850051775276
20.01.1938 12:00,-7.69978214520961e-09
17.02.1938 12:00,-5.066122877924499
01.03.1938 12:00,-2.6550914336821734
14.03.1938 12:00,-2.082521306530907
31.03.1938 12:00,132.89193683509257
11.04.1938 12:00,79.5147914339268
09.05.1938 12:00,696.9274294383376
12.05.1938 12:00,1451.7846451100231
10.06.1938 12:00,3782.6659739018505
20.06.1938 12:00,4684.645203985516
18.07.1938 12:00,6208.391819355291
27.07.1938 12:00,5856.366738251178
25.08.1938 12:00,7415.88497085099
08.09.1938 12:00,4931.804007716821
21.09.1938 12:00,5843.22206973492
11.10.1938 12:00,5048.248994814399
19.10.1938 12:00,4506.507763528898
20.10.1938 12:00,4506.671483759428
08.11.1938 12:00,2241.620210298568
01.12.1938 12:00,1002.8243464535863
05.01.1939 12:00,25.30779624558818
12.01.1939 12:00,5.145974031345759
16.02.1939 12:00,-10.065129883891132
02.03.1939 12:00,-4.357772421048139
22.03.1939 12:00,-7.0799252242559305
05.04.1939 12:00,69.81780933347363
25.04.1939 12:00,430.7602121601758
23.05.1939 12:00,1183.8048914263509
06.06.1939 12:00,3402.6327157109135
23.06.1939 12:00,3611.7456644687427
06.07.1939 12:00,3636.3163618303897
12.07.1939 12:00,5286.69253153122
15.08.1939 12:00,5683.287365519684
17.08.1939 12:00,6284.096865694635
25.09.1939 12:00,4768.991157528721
17.10.1939 12:00,3095.1010966237536
31.10.1939 12:00,1359.0659293299632
22.11.1939 12:00,776.713039415592
19.12.1939 12:00,253.9128954710177
15.03.1940 12:00,20.617127104469546
08.04.1940 12:00,1.6549708359143551
31.05.1940 12:00,2427.674008864489
11.06.1940 12:00,4833.347909472353
28.06.1940 12:00,4058.0310414046326
29.07.1940 12:00,4410.942082884832
07.08.1940 12:00,6162.037315610723
27.08.1940 12:00,5428.524280689697
17.09.1940 12:00,5202.777302505443
11.10.1940 12:00,2895.5138855599216
18.11.1940 12:00,1021.3638242812776
19.11.1940 12:00,972.3750490163038
10.12.1940 12:00,145.7026501448563
25.02.1941 12:00,20.70654978895982
12.03.1941 12:00,-0.6503953862520575
21.03.1941 12:00,-0.334606337490186
03.04.1941 12:00,25.880647347592458
28.05.1941 12:00,2448.6001178810293
04.06.1941 12:00,2762.9090352581698
09.07.1941 12:00,6619.753706506854
12.08.1941 12:00,6695.916306833205
19.08.1941 12:00,6104.266719387888
26.11.1941 12:00,589.3737252044266
28.05.1942 12:00,2056.4774014430695
09.06.1942 12:00,4907.905778716253
12.08.1942 12:00,6366.679731756662
18.08.1942 12:00,6816.999478744743
19.09.1942 12:00,4906.282431694148
18.11.1942 12:00,889.9924958484462
15.12.1942 12:00,330.17066869032533
29.01.1943 12:00,4.681579960530144
05.04.1943 12:00,7106.128674194519
21.05.1943 12:00,3812.8620173048785
08.07.1943 12:00,5011.602941262778
04.08.1943 12:00,7553.306466763314
12.10.1943 12:00,3742.790795473602
09.11.1943 12:00,2205.782432729133
19.11.1943 12:00,969.0243238025578
06.01.1944 12:00,72.57161999731034
03.02.1944 12:00,7.7566368081461405
28.02.1944 12:00,80.02279589639511
16.03.1944 12:00,-1.0218015595601173
20.04.1944 12:00,504.38475726095567
16.05.1944 12:00,1462.8159873161294
06.06.1944 12:00,2698.8738579692454
15.06.1944 12:00,3691.7097284371666
25.07.1944 12:00,5984.022416683018
16.08.1944 12:00,8585.605594604021
17.08.1944 12:00,8295.092803395588
04.09.1944 12:00,7668.727155267413
18.10.1944 12:00,3067.6019174064877
17.11.1944 12:00,698.6068262398512
28.11.1944 12:00,522.2179726079867
14.12.1944 12:00,187.7102577802725
11.01.1945 12:00,10.084837897191392
14.02.1945 12:00,33.31045048902706
13.03.1945 12:00,24.41201472159628
14.03.1945 12:00,7.881621396552873
19.04.1945 12:00,1600.1447240416474
09.05.1945 12:00,775.7932632734937
15.05.1945 12:00,2648.2412531281916
14.06.1945 12:00,5000.679954387648
12.07.1945 12:00,6189.3789922572905
14.08.1945 12:00,7278.991705150578
28.08.1945 12:00,6638.06758305688
18.09.1945 12:00,6931.300066648124
09.10.1945 12:00,3282.6545615844334
06.11.1945 12:00,2305.2839922247094
15.11.1945 12:00,1367.1620500335757
11.12.1945 12:00,184.7744854361281
24.01.1946 12:00,9.827957715508091
31.01.1946 12:00,5.077869628690678
19.02.1946 12:00,0.6059871943034523
25.02.1946 12:00,5.936507362153861
12.03.1946 12:00,3.367634166328571
21.03.1946 12:00,-0.29921806616584945
09.04.1946 12:00,243.39075884357953
16.04.1946 12:00,1170.9543669986178
10.05.1946 12:00,3017.9210014743585
22.05.1946 12:00,3189.641003343415
04.06.1946 12:00,3290.6911217063407
19.06.1946 12:00,3644.1512111279226
11.07.1946 12:00,6692.778378906599
23.07.1946 12:00,6618.377030550713
14.08.1946 12:00,8669.388092241996
20.08.1946 12:00,6964.9118779891905
10.09.1946 12:00,5963.5271046865855
17.09.1946 12:00,5905.314107102814
17.10.1946 12:00,3030.6527805178775
23.10.1946 12:00,2845.584720386958
21.11.1946 12:00,879.7446328752158
12.12.1946 12:00,347.2087897291822
16.01.1947 12:00,-0.29201629079398117
12.02.1947 12:00,127.80197189296086
27.03.1947 12:00,14.568147060565025
10.04.1947 12:00,20.089009097911912
19.04.1947 12:00,16.508649187457195
25.04.1947 12:00,364.282019147784
08.05.1947 12:00,1213.546808548872
20.05.1947 12:00,2570.766199304675
28.05.1947 12:00,4068.000890430174
25.06.1947 12:00,6146.864179160088
22.07.1947 12:00,6681.295461728521
26.08.1947 12:00,8896.950688031724
26.09.1947 12:00,6171.268761524399
21.10.1947 12:00,4120.2045305747815
28.10.1947 12:00,2470.7088465789748
14.11.1947 12:00,1804.8045495086299
21.11.1947 12:00,1672.2187959723578
17.12.1947 12:00,415.0893014739031
20.01.1948 12:00,57.200490439752684
24.02.1948 12:00,38.774330828369784
16.03.1948 12:00,106.56836125298832
23.03.1948 12:00,152.41061013049875
02.04.1948 12:00,257.839796303806
22.04.1948 12:00,1653.0390323120573
28.04.1948 12:00,1835.09322938458
12.05.1948 12:00,2902.870927781554
19.05.1948 12:00,4527.886953375137
17.06.1948 12:00,6531.841165678357
02.07.1948 12:00,3947.217782415897
12.07.1948 12:00,3816.2934062161803
21.07.1948 12:00,4630.520004971229
23.07.1948 12:00,4426.083887201719
30.07.1948 12:00,5654.578563797186
01.09.1948 12:00,6342.877674243951
07.09.1948 12:00,6023.549642021675
28.09.1948 12:00,5416.508714308904
07.10.1948 12:00,4629.442957643661
26.10.1948 12:00,3633.4626218797493
02.11.1948 12:00,2625.7448439497985
10.11.1948 12:00,2436.7745327802822
17.11.1948 12:00,2003.4845223249267
13.12.1948 12:00,667.5391769484158
25.01.1949 12:00,22.504807118721146
25.02.1949 12:00,-5.11066995265719
14.03.1949 12:00,-0.2036110996541538
23.03.1949 12:00,0.2919453734994022
31.03.1949 12:00,116.57524740181361
20.04.1949 12:00,1417.4627034265322
05.05.1949 12:00,1336.2685915328693
23.05.1949 12:00,2376.5445285804926
29.06.1949 12:00,6048.616801383629
13.07.1949 12:00,7410.867919344648
27.07.1949 12:00,7606.148965445092
10.08.1949 12:00,8254.284500917485
11.08.1949 12:00,7269.2423549687755
08.09.1949 12:00,8383.178856128805
23.09.1949 12:00,6959.527104009156
25.10.1949 12:00,5483.619549520992
09.11.1949 12:00,1334.130512343423
15.11.1949 12:00,1205.5524540305014
07.12.1949 12:00,539.6187800338776
16.12.1949 12:00,326.6543516451966
11.01.1950 12:00,95.42837076930482
17.01.1950 12:00,93.94470236452071
01.02.1950 12:00,-1.2350938050076365e-09
22.02.1950 12:00,-4.656188738370474
22.03.1950 12:00,57.2386189095414
28.03.1950 12:00,180.77918064470578
19.04.1950 12:00,239.278155123975
26.04.1950 12:00,339.631897561183
15.05.1950 12:00,2659.9542514546793
19.05.1950 12:00,1770.895446794675
05.06.1950 12:00,4520.053160106772
23.06.1950 12:00,6080.893812713426
05.07.1950 12:00,8632.205396807192
28.07.1950 12:00,8185.010951940437
31.07.1950 12:00,7973.576941947731
24.08.1950 12:00,8043.381865274366
12.09.1950 12:00,6452.182914580144
26.09.1950 12:00,4367.613566668255
04.10.1950 12:00,4249.908603191858
27.10.1950 12:00,2518.6438836830075
01.11.1950 12:00,1906.2635252185737
29.11.1950 12:00,675.2148408653284
04.12.1950 12:00,513.2328923942187
19.12.1950 12:00,143.8653641107794
16.01.1951 12:00,-2.707043311862435
22.01.1951 12:00,-1.2350938050076365e-09
12.02.1951 12:00,-3.5391282304899505
15.02.1951 12:00,-0.39623749417114595
15.03.1951 12:00,3.5595636962443677
16.03.1951 12:00,6.878160738246152
11.04.1951 12:00,45.179922645422266
16.04.1951 12:00,127.59747688533935
