date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
04.06.2003 12:00,10.6
09.07.2003 12:00,8.1
06.08.2003 12:00,7.2
03.09.2003 12:00,5.7
08.10.2003 12:00,6.0
05.11.2003 12:00,6.2
03.12.2003 12:00,5.4
07.01.2004 12:00,7.0
04.02.2004 12:00,7.4
03.03.2004 12:00,8.5
07.04.2004 12:00,8.3
05.05.2004 12:00,8.0
09.06.2004 12:00,9.0
07.07.2004 12:00,7.5
04.08.2004 12:00,7.2
08.09.2004 12:00,6.3
06.10.2004 12:00,5.7
03.11.2004 12:00,4.9
08.12.2004 12:00,6.2
05.01.2005 12:00,7.1
09.02.2005 12:00,6.9
09.03.2005 12:00,8.7
06.04.2005 12:00,8.3
11.05.2005 12:00,7.7
08.06.2005 12:00,8.1
06.07.2005 12:00,7.9
03.08.2005 12:00,7.3
14.09.2005 12:00,6.6
05.10.2005 12:00,4.5
02.11.2005 12:00,4.1
07.12.2005 12:00,6.2
04.01.2006 12:00,7.3
08.02.2006 12:00,7.9
08.03.2006 12:00,7.9
05.04.2006 12:00,8.3
03.05.2006 12:00,9.0
07.06.2006 12:00,8.7
10.07.2006 12:00,8.0
02.08.2006 12:00,7.5
06.09.2006 12:00,7.2
04.10.2006 12:00,6.8
08.11.2006 12:00,6.2
06.12.2006 12:00,6.4
10.01.2007 12:00,7.2
07.02.2007 12:00,7.9
07.03.2007 12:00,8.3
02.04.2007 12:00,7.9
02.05.2007 12:00,7.2
06.06.2007 12:00,6.7
04.07.2007 12:00,5.9
08.08.2007 12:00,5.8
05.09.2007 12:00,5.0
03.10.2007 12:00,4.7
07.11.2007 12:00,4.0
05.12.2007 12:00,6.1
09.01.2008 12:00,6.6
06.02.2008 12:00,6.9
05.03.2008 12:00,7.7
02.04.2008 12:00,8.1
07.05.2008 12:00,8.6
04.06.2008 12:00,7.8
09.07.2008 12:00,6.8
06.08.2008 12:00,6.5
03.09.2008 12:00,5.3
08.10.2008 12:00,5.2
05.11.2008 12:00,4.7
03.12.2008 12:00,5.7
07.01.2009 12:00,6.4
04.02.2009 12:00,7.2
04.03.2009 12:00,8.0
01.04.2009 12:00,9.1
06.05.2009 12:00,8.0
03.06.2009 12:00,7.1
01.07.2009 12:00,6.7
05.08.2009 12:00,6.3
02.09.2009 12:00,5.9
07.10.2009 12:00,5.3
04.11.2009 12:00,4.7
02.12.2009 12:00,4.7
06.01.2010 12:00,6.0
03.02.2010 12:00,6.9
03.03.2010 12:00,7.4
07.04.2010 12:00,8.4
05.05.2010 12:00,7.9
02.06.2010 12:00,7.7
07.07.2010 12:00,6.4
04.08.2010 12:00,6.2
08.09.2010 12:00,5.7
06.10.2010 12:00,5.5
03.11.2010 12:00,5.1
01.12.2010 12:00,5.5
05.01.2011 12:00,7.3
09.02.2011 12:00,7.4
09.03.2011 12:00,8.2
06.04.2011 12:00,7.9
11.05.2011 12:00,7.3
08.06.2011 12:00,6.5
06.07.2011 12:00,5.4
03.08.2011 12:00,5.2
07.09.2011 12:00,4.9
05.10.2011 12:00,5.2
09.11.2011 12:00,4.7
06.12.2011 12:00,4.8
04.01.2012 12:00,6.9
08.02.2012 12:00,9.0
07.03.2012 12:00,9.0
11.04.2012 12:00,8.9
02.05.2012 12:00,8.7
06.06.2012 12:00,8.1
04.07.2012 12:00,7.7
08.08.2012 12:00,7.0
19.09.2012 12:00,6.6
03.10.2012 12:00,6.0
07.11.2012 12:00,5.7
05.12.2012 12:00,6.0
09.01.2013 12:00,7.2
06.02.2013 12:00,7.6
06.03.2013 12:00,8.0
03.04.2013 12:00,9.0
06.05.2013 12:00,9.1
05.06.2013 12:00,7.9
03.07.2013 12:00,8.0
07.08.2013 12:00,7.4
04.09.2013 12:00,6.9
09.10.2013 12:00,6.2
06.11.2013 12:00,6.2
04.12.2013 12:00,6.2
08.01.2014 12:00,7.2
05.02.2014 12:00,7.3
05.03.2014 12:00,7.3
09.04.2014 12:00,7.0
07.05.2014 12:00,7.0
04.06.2014 12:00,6.4
09.07.2014 12:00,6.0
06.08.2014 12:00,5.4
03.09.2014 12:00,4.7
08.10.2014 12:00,4.3
05.11.2014 12:00,3.9
03.12.2014 12:00,3.7
07.01.2015 12:00,4.9
04.02.2015 12:00,6.2
04.03.2015 12:00,7.6
08.04.2015 12:00,8.3
06.05.2015 12:00,7.8
10.06.2015 12:00,7.3
08.07.2015 12:00,6.5
05.08.2015 12:00,6.1
02.09.2015 12:00,5.6
07.10.2015 12:00,4.8
04.11.2015 12:00,4.3
02.12.2015 12:00,4.9
06.01.2016 12:00,5.5
03.02.2016 12:00,6.3
09.03.2016 12:00,6.7
06.04.2016 12:00,7.1
11.05.2016 12:00,7.2
08.06.2016 12:00,6.3
06.07.2016 12:00,5.7
10.08.2016 12:00,5.4
07.09.2016 12:00,4.8
05.10.2016 12:00,4.8
09.11.2016 12:00,4.2
07.12.2016 12:00,4.4
04.01.2017 12:00,5.0
08.02.2017 12:00,6.9
08.03.2017 12:00,8.1
05.04.2017 12:00,7.9
10.05.2017 12:00,6.9
07.06.2017 12:00,6.4
05.07.2017 12:00,5.8
09.08.2017 12:00,5.1
06.09.2017 12:00,4.7
04.10.2017 12:00,4.1
08.11.2017 12:00,3.5
06.12.2017 12:00,3.7
10.01.2018 12:00,5.7
07.02.2018 12:00,6.5
07.03.2018 12:00,7.7
04.04.2018 12:00,9.2
02.05.2018 12:00,8.7
06.06.2018 12:00,8.0
04.07.2018 12:00,7.6
08.08.2018 12:00,7.1
05.09.2018 12:00,6.2
03.10.2018 12:00,6.0
07.11.2018 12:00,5.4
05.12.2018 12:00,5.2
09.01.2019 12:00,5.4
06.02.2019 12:00,8.0
06.03.2019 12:00,7.7
03.04.2019 12:00,8.2
08.05.2019 12:00,7.6
05.06.2019 12:00,7.1
03.07.2019 12:00,6.8
07.08.2019 12:00,6.0
04.09.2019 12:00,5.7
09.10.2019 12:00,5.0
06.11.2019 12:00,4.6
04.12.2019 12:00,5.2
08.01.2020 12:00,6.0
05.02.2020 12:00,7.8
04.03.2020 12:00,8.2
08.04.2020 12:00,8.3
06.05.2020 12:00,8.2
03.06.2020 12:00,7.3
08.07.2020 12:00,7.3
05.08.2020 12:00,6.4
09.09.2020 12:00,5.9
07.10.2020 12:00,5.4
04.11.2020 12:00,5.2
02.12.2020 12:00,5.1
06.01.2021 12:00,5.8
03.02.2021 12:00,7.8
03.03.2021 12:00,8.0
07.04.2021 12:00,8.7
19.05.2021 12:00,8.7
09.06.2021 12:00,8.2
07.07.2021 12:00,7.8
11.08.2021 12:00,7.3
01.09.2021 12:00,7.0
06.10.2021 12:00,6.4
03.11.2021 12:00,6.0
01.12.2021 12:00,6.4
05.01.2022 12:00,7.2
09.02.2022 12:00,8.5
09.03.2022 12:00,9.2
06.04.2022 12:00,9.0
04.05.2022 12:00,8.8
08.06.2022 12:00,8.0
06.07.2022 12:00,7.7
10.08.2022 12:00,7.2
07.09.2022 12:00,6.9
05.10.2022 12:00,6.0
09.11.2022 12:00,5.6
07.12.2022 12:00,5.3
11.01.2023 12:00,6.6
08.02.2023 12:00,6.9
08.03.2023 12:00,7.2
05.04.2023 12:00,8.6
03.05.2023 12:00,8.5
07.06.2023 12:00,7.5
05.07.2023 12:00,7.2
09.08.2023 12:00,6.4
06.09.2023 12:00,6.1
04.10.2023 12:00,5.6
08.11.2023 12:00,4.9
06.12.2023 12:00,5.7
