date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
09.06.1936 12:00,1557646841.0
24.06.1936 12:00,1776542802.0
23.07.1936 12:00,1633895316.0
30.07.1936 12:00,1661501520.0
05.08.1936 12:00,1920627847.0
25.08.1936 12:00,1803443102.0
06.10.1936 12:00,1557950011.0
08.10.1936 12:00,1477648957.0
02.11.1936 12:00,1565769236.0
11.11.1936 12:00,1372347403.0
11.12.1936 12:00,1176715522.0
30.12.1936 12:00,1124804543.0
12.01.1937 12:00,1054899751.0
28.01.1937 12:00,1011448326.0
26.02.1937 12:00,964122317.0
18.03.1937 12:00,953117587.0
30.03.1937 12:00,955552851.0
27.04.1937 12:00,1184226539.0
29.04.1937 12:00,1169481084.0
28.05.1937 12:00,1504381916.0
10.06.1937 12:00,1583671985.0
17.06.1937 12:00,1835916158.0
15.07.1937 12:00,2062163620.0
20.07.1937 12:00,1752651454.0
13.08.1937 12:00,1968964597.0
25.08.1937 12:00,1764333939.0
28.09.1937 12:00,1751392067.0
15.10.1937 12:00,1557244000.0
28.10.1937 12:00,1531813737.0
18.11.1937 12:00,1398637821.0
09.12.1937 12:00,1218341384.0
27.12.1937 12:00,1075174245.0
20.01.1938 12:00,945946906.0
17.02.1938 12:00,871026859.0
01.03.1938 12:00,817974661.0
14.03.1938 12:00,862558091.0
31.03.1938 12:00,962438489.0
11.04.1938 12:00,994440656.0
09.05.1938 12:00,1192062405.0
12.05.1938 12:00,1270742499.0
10.06.1938 12:00,1518944790.0
20.06.1938 12:00,1663008320.0
18.07.1938 12:00,1798987438.0
27.07.1938 12:00,1725914637.0
25.08.1938 12:00,1952821765.0
08.09.1938 12:00,1678790019.0
21.09.1938 12:00,1805078970.0
11.10.1938 12:00,1763770774.0
19.10.1938 12:00,1742151046.0
20.10.1938 12:00,1742031579.0
08.11.1938 12:00,1489807727.0
01.12.1938 12:00,1393953014.0
05.01.1939 12:00,989973184.0
12.01.1939 12:00,957977773.0
16.02.1939 12:00,853610168.0
02.03.1939 12:00,880668534.0
22.03.1939 12:00,856233977.0
05.04.1939 12:00,935586230.0
25.04.1939 12:00,1105940743.0
23.05.1939 12:00,1259382462.0
06.06.1939 12:00,1449588742.0
23.06.1939 12:00,1477417838.0
06.07.1939 12:00,1472996479.0
12.07.1939 12:00,1655450271.0
15.08.1939 12:00,1725248393.0
17.08.1939 12:00,1767871596.0
25.09.1939 12:00,1673598250.0
17.10.1939 12:00,1534107461.0
31.10.1939 12:00,1343170847.0
22.11.1939 12:00,1290709512.0
19.12.1939 12:00,1130868978.0
15.03.1940 12:00,728810343.0
08.04.1940 12:00,865112255.0
31.05.1940 12:00,1339898280.0
11.06.1940 12:00,1528206901.0
28.06.1940 12:00,1531504717.0
29.07.1940 12:00,1562401110.0
07.08.1940 12:00,1671744476.0
27.08.1940 12:00,1695293302.0
17.09.1940 12:00,1736193036.0
11.10.1940 12:00,1475786493.0
18.11.1940 12:00,1325885709.0
19.11.1940 12:00,1317441693.0
10.12.1940 12:00,1087063481.0
25.02.1941 12:00,776884612.0
12.03.1941 12:00,839341735.0
21.03.1941 12:00,819760091.0
03.04.1941 12:00,957039789.0
28.05.1941 12:00,1402762340.0
04.06.1941 12:00,1419750429.0
09.07.1941 12:00,1699538932.0
12.08.1941 12:00,1768535713.0
19.08.1941 12:00,1738481323.0
26.11.1941 12:00,1278823773.0
28.05.1942 12:00,1265989567.0
09.06.1942 12:00,1554144616.0
12.08.1942 12:00,1755833023.0
18.08.1942 12:00,1778263150.0
19.09.1942 12:00,1669472591.0
18.11.1942 12:00,1349981691.0
15.12.1942 12:00,1142742823.0
29.01.1943 12:00,889503987.0
05.04.1943 12:00,1814954401.0
21.05.1943 12:00,1598188695.0
08.07.1943 12:00,1665571782.0
04.08.1943 12:00,1985146567.0
