date (yyyy-mm-dd HH:MM:SS),hypolimnetic density [kg/m3]
03.01.1972 12:00,1000.1481073195341
31.01.1972 12:00,1000.1604260810991
01.03.1972 12:00,1000.1575198438477
05.04.1972 12:00,1000.1534511892463
03.05.1972 12:00,1000.1527594078674
29.05.1972 12:00,1000.1396046088913
28.06.1972 12:00,1000.1402820820433
14.08.1972 12:00,1000.1261426892381
28.08.1972 12:00,1000.1155557842203
04.10.1972 12:00,1000.1029852033398
01.11.1972 12:00,1000.1211454768713
29.11.1972 12:00,1000.0970214203123
03.01.1973 12:00,1000.1101867000632
05.02.1973 12:00,1000.1093988326382
01.03.1973 12:00,1000.1263502487916
02.04.1973 12:00,1000.125510861693
25.04.1973 12:00,1000.1196284093136
29.05.1973 12:00,1000.1238560968327
27.06.1973 12:00,1000.1461851036996
02.08.1973 12:00,1000.1564045720685
05.09.1973 12:00,1000.1621348031497
10.10.1973 12:00,1000.1290642646702
07.11.1973 12:00,1000.1424069380033
12.12.1973 12:00,1000.1344602701637
16.01.1974 12:00,1000.1247563989438
13.02.1974 12:00,1000.1504593644739
13.03.1974 12:00,1000.1486124846173
10.04.1974 12:00,1000.1549416203911
08.05.1974 12:00,1000.1514414931235
05.06.1974 12:00,1000.1740599677545
03.07.1974 12:00,1000.169396330196
30.07.1974 12:00,1000.1663569813421
28.08.1974 12:00,1000.1163230997684
25.09.1974 12:00,1000.1393835725875
23.10.1974 12:00,1000.1241627093755
20.11.1974 12:00,1000.1294112445108
18.12.1974 12:00,1000.1486364587785
15.01.1975 12:00,1000.1478474031312
12.02.1975 12:00,1000.151078076469
12.03.1975 12:00,1000.1519187350962
09.04.1975 12:00,1000.1548348059978
06.05.1975 12:00,1000.1551283423612
11.06.1975 12:00,1000.1517270207961
02.07.1975 12:00,1000.1496550693006
30.07.1975 12:00,1000.1501061592502
27.08.1975 12:00,1000.1468801876601
25.09.1975 12:00,1000.1442650702203
22.10.1975 12:00,1000.1437660613636
19.11.1975 12:00,1000.1327496499167
17.12.1975 12:00,1000.138013964856
14.01.1976 12:00,1000.1416381394475
11.02.1976 12:00,1000.1406844353687
10.03.1976 12:00,1000.1492063554972
07.04.1976 12:00,1000.1357936280466
05.05.1976 12:00,1000.1362070213015
02.06.1976 12:00,1000.1534618451914
07.07.1976 12:00,1000.1594431044126
05.08.1976 12:00,1000.1511500041637
08.09.1976 12:00,1000.1462853299729
06.10.1976 12:00,1000.1378430517767
04.11.1976 12:00,1000.1402116536224
08.12.1976 12:00,1000.1444353775304
05.01.1977 12:00,1000.1502373460822
09.02.1977 12:00,1000.1548018179357
09.03.1977 12:00,1000.1572258056921
06.04.1977 12:00,1000.1500772183458
04.05.1977 12:00,1000.1425245553463
08.06.1977 12:00,1000.1433956414304
06.07.1977 12:00,1000.1429543658826
10.08.1977 12:00,1000.1264114570089
07.09.1977 12:00,1000.118959715071
05.10.1977 12:00,1000.1245437422496
09.11.1977 12:00,1000.1133221235481
07.12.1977 12:00,1000.1179304558613
11.01.1978 12:00,1000.1349656572706
08.02.1978 12:00,1000.1492824363382
06.03.1978 12:00,1000.1562845545727
03.04.1978 12:00,1000.1571109856274
10.05.1978 12:00,1000.1506524325034
07.06.1978 12:00,1000.1559268892619
03.07.1978 12:00,1000.150169854839
07.08.1978 12:00,1000.1486037433792
04.09.1978 12:00,1000.1482093125269
04.10.1978 12:00,1000.1380338146761
08.11.1978 12:00,1000.1413631082743
06.12.1978 12:00,1000.1342820590111
10.01.1979 12:00,1000.1499842037696
12.02.1979 12:00,1000.1558965446737
07.03.1979 12:00,1000.1544891268597
04.04.1979 12:00,1000.1539700126617
09.05.1979 12:00,1000.1527302133063
06.06.1979 12:00,1000.1513363065526
04.07.1979 12:00,1000.1505186391505
08.08.1979 12:00,1000.14685746823
03.10.1979 12:00,1000.1449830427363
07.11.1979 12:00,1000.1398977645985
05.12.1979 12:00,1000.1338993553506
09.01.1980 12:00,1000.1460325398926
06.02.1980 12:00,1000.1555483962056
05.03.1980 12:00,1000.1589579992376
09.04.1980 12:00,1000.1540549363184
07.05.1980 12:00,1000.1491794710321
04.06.1980 12:00,1000.1509958242477
09.07.1980 12:00,1000.138594023588
06.08.1980 12:00,1000.1400393077186
03.09.1980 12:00,1000.1346225758775
08.10.1980 12:00,1000.1327313612096
05.11.1980 12:00,1000.1304758833595
03.12.1980 12:00,1000.1309485926282
07.01.1981 12:00,1000.145574090212
04.02.1981 12:00,1000.153592525177
04.03.1981 12:00,1000.1534599108103
13.04.1981 12:00,1000.1557398426147
18.05.1981 12:00,1000.1656386775072
15.06.1981 12:00,1000.1530061818228
08.07.1981 12:00,1000.1499465738029
05.08.1981 12:00,1000.1561621911543
09.09.1981 12:00,1000.151860665465
07.10.1981 12:00,1000.1424837472185
04.11.1981 12:00,1000.1395247559997
17.12.1981 12:00,1000.1472436715923
06.01.1982 12:00,1000.1514020444181
03.02.1982 12:00,1000.1599175153862
03.03.1982 12:00,1000.1528859103199
14.04.1982 12:00,1000.145855223216
05.05.1982 12:00,1000.1539730969523
09.06.1982 12:00,1000.1559290810445
07.07.1982 12:00,1000.1572643819434
04.08.1982 12:00,1000.1559782795221
01.09.1982 12:00,1000.1528460529391
06.10.1982 12:00,1000.1515282551688
03.11.1982 12:00,1000.148102675934
08.12.1982 12:00,1000.1324779394619
05.01.1983 12:00,1000.1376513183258
09.02.1983 12:00,1000.1560746009857
09.03.1983 12:00,1000.1590544051347
13.04.1983 12:00,1000.1593324901518
04.05.1983 12:00,1000.1495893947155
06.07.1983 12:00,1000.1513141896055
10.08.1983 12:00,1000.1419344404145
07.09.1983 12:00,1000.1431564214756
05.10.1983 12:00,1000.1389878300766
09.11.1983 12:00,1000.1436399369325
15.12.1983 12:00,1000.1369759394976
11.01.1984 12:00,1000.1463322429894
08.02.1984 12:00,1000.1530810617152
07.03.1984 12:00,1000.1571659950699
04.04.1984 12:00,1000.1564643806134
09.05.1984 12:00,1000.1568130250625
06.06.1984 12:00,1000.1482650162994
04.07.1984 12:00,1000.1534018353074
08.08.1984 12:00,1000.1499500259965
05.09.1984 12:00,1000.153025477713
03.10.1984 12:00,1000.1332791366717
07.11.1984 12:00,1000.1473573859763
05.12.1984 12:00,1000.1354535620058
09.01.1985 12:00,1000.1515346698981
06.02.1985 12:00,1000.1568890019685
06.03.1985 12:00,1000.158150001589
10.04.1985 12:00,1000.1579818873457
08.05.1985 12:00,1000.1541408092389
05.06.1985 12:00,1000.1553330012914
03.07.1985 12:00,1000.1487188359389
07.08.1985 12:00,1000.1507787033199
04.09.1985 12:00,1000.1498926840947
09.10.1985 12:00,1000.1421338163552
06.11.1985 12:00,1000.1455441976941
04.12.1985 12:00,1000.1446682852629
08.01.1986 12:00,1000.1493783743592
05.02.1986 12:00,1000.1567944146459
03.03.1986 12:00,1000.1586894518241
09.04.1986 12:00,1000.1687222190693
12.05.1986 12:00,1000.1583914272683
04.06.1986 12:00,1000.1490866338289
09.07.1986 12:00,1000.1533326602491
06.08.1986 12:00,1000.1480620275406
03.09.1986 12:00,1000.1434284633903
08.10.1986 12:00,1000.1414567673713
05.11.1986 12:00,1000.1373351808543
03.12.1986 12:00,1000.1430780236101
07.01.1987 12:00,1000.1398146194888
09.02.1987 12:00,1000.1327594983882
04.03.1987 12:00,1000.1472775464459
08.04.1987 12:00,1000.1514153990241
06.05.1987 12:00,1000.1504067410133
03.06.1987 12:00,1000.1368863751827
08.07.1987 12:00,1000.1501734940897
05.08.1987 12:00,1000.1406745205393
09.09.1987 12:00,1000.146654100498
07.10.1987 12:00,1000.1407841693288
04.11.1987 12:00,1000.1357451062413
09.12.1987 12:00,1000.1341335116244
06.01.1988 12:00,1000.1313893042018
03.02.1988 12:00,1000.1384519786043
09.03.1988 12:00,1000.1477116518428
07.04.1988 12:00,1000.1426631489913
04.05.1988 12:00,1000.1424515373682
08.06.1988 12:00,1000.1460467462368
06.07.1988 12:00,1000.1449981596451
04.08.1988 12:00,1000.1425781762791
07.09.1988 12:00,1000.1386589397622
05.10.1988 12:00,1000.1412040918618
09.11.1988 12:00,1000.1341094328837
07.12.1988 12:00,1000.1151437239771
11.01.1989 12:00,1000.1344229806177
08.02.1989 12:00,1000.1440905582331
08.03.1989 12:00,1000.1469480809446
05.04.1989 12:00,1000.1388266357757
10.05.1989 12:00,1000.1357537890458
07.06.1989 12:00,1000.1386421575088
05.07.1989 12:00,1000.1346199604894
09.08.1989 12:00,1000.1283200914913
06.09.1989 12:00,1000.1345751300132
04.10.1989 12:00,1000.1346266058072
08.11.1989 12:00,1000.127983817183
06.12.1989 12:00,1000.130842654555
10.01.1990 12:00,1000.1477901171165
07.02.1990 12:00,1000.1490243977884
07.03.1990 12:00,1000.1362162240033
04.04.1990 12:00,1000.1404212320833
09.05.1990 12:00,1000.13795817461
13.06.1990 12:00,1000.1357977185
11.07.1990 12:00,1000.1319095008311
08.08.1990 12:00,1000.1225764923748
05.09.1990 12:00,1000.1334454167533
