date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
27.04.1976 12:00,19.8
31.05.1976 12:00,7.2
21.06.1976 12:00,6.6
21.07.1976 12:00,9.0
16.08.1976 12:00,5.0
20.09.1976 12:00,25.7
18.10.1976 12:00,28.3
22.11.1976 12:00,51.5
13.12.1976 12:00,65.0
21.03.1977 12:00,11.8
19.04.1977 12:00,15.4
16.05.1977 12:00,6.5
13.06.1977 12:00,22.1
18.07.1977 12:00,9.5
22.08.1977 12:00,6.4
19.09.1977 12:00,11.8
17.10.1977 12:00,27.4
21.11.1977 12:00,50.5
19.12.1977 12:00,71.9
02.05.1978 12:00,38.6
22.05.1978 12:00,2.5
19.06.1978 12:00,14.1
19.07.1978 12:00,13.5
28.08.1978 12:00,10.6
25.09.1978 12:00,6.3
16.10.1978 12:00,6.0
20.11.1978 12:00,39.8
11.12.1978 12:00,50.5
19.03.1979 12:00,1.0
17.04.1979 12:00,27.0
14.05.1979 12:00,4.3
18.06.1979 12:00,6.8
16.07.1979 12:00,5.1
20.08.1979 12:00,18.3
17.09.1979 12:00,8.7
15.10.1979 12:00,21.7
19.11.1979 12:00,45.6
10.12.1979 12:00,59.5
14.04.1980 12:00,6.0
19.05.1980 12:00,8.9
16.06.1980 12:00,1.0
21.07.1980 12:00,14.2
18.08.1980 12:00,10.0
22.09.1980 12:00,24.9
20.10.1980 12:00,25.7
17.11.1980 12:00,39.7
08.04.1981 12:00,0.9
06.05.1981 12:00,34.1
09.06.1981 12:00,2.4
20.07.1981 12:00,20.7
17.08.1981 12:00,8.1
21.09.1981 12:00,7.9
19.10.1981 12:00,42.5
16.11.1981 12:00,49.1
26.04.1982 12:00,3.2
10.05.1982 12:00,16.4
21.06.1982 12:00,2.6
19.07.1982 12:00,5.9
16.08.1982 12:00,6.3
20.09.1982 12:00,4.9
18.10.1982 12:00,29.4
15.11.1982 12:00,33.0
13.12.1982 12:00,66.2
21.03.1983 12:00,2.8
25.04.1983 12:00,20.3
16.05.1983 12:00,32.8
20.06.1983 12:00,5.7
18.07.1983 12:00,3.7
22.08.1983 12:00,8.9
19.09.1983 12:00,7.6
17.10.1983 12:00,23.6
21.11.1983 12:00,40.9
07.12.1983 12:00,71.2
16.04.1984 12:00,2.0
21.05.1984 12:00,28.8
18.06.1984 12:00,6.9
16.07.1984 12:00,10.8
20.08.1984 12:00,6.0
17.09.1984 12:00,26.4
15.10.1984 12:00,29.2
19.11.1984 12:00,45.2
17.12.1984 12:00,50.0
22.04.1985 12:00,65.1
20.05.1985 12:00,5.1
17.06.1985 12:00,8.6
22.07.1985 12:00,5.7
19.08.1985 12:00,7.9
16.09.1985 12:00,12.4
21.10.1985 12:00,17.3
18.11.1985 12:00,37.8
16.12.1985 12:00,55.2
17.03.1986 12:00,1.6
28.04.1986 12:00,25.6
26.05.1986 12:00,4.8
16.06.1986 12:00,2.9
21.07.1986 12:00,7.6
18.08.1986 12:00,6.1
24.09.1986 12:00,9.0
20.10.1986 12:00,17.0
17.11.1986 12:00,41.6
15.12.1986 12:00,44.9
21.04.1987 12:00,5.0
18.05.1987 12:00,14.9
22.06.1987 12:00,9.4
20.07.1987 12:00,6.0
17.08.1987 12:00,4.7
21.09.1987 12:00,7.6
19.10.1987 12:00,31.7
16.11.1987 12:00,27.9
14.12.1987 12:00,54.5
19.04.1988 12:00,5.2
16.05.1988 12:00,3.0
20.06.1988 12:00,4.9
18.07.1988 12:00,7.2
17.08.1988 12:00,6.9
19.09.1988 12:00,10.7
17.10.1988 12:00,21.5
28.11.1988 12:00,46.1
19.12.1988 12:00,66.9
18.04.1989 12:00,5.5
22.05.1989 12:00,4.7
19.06.1989 12:00,7.8
17.07.1989 12:00,7.6
21.08.1989 12:00,6.2
18.09.1989 12:00,5.2
16.10.1989 12:00,26.4
20.11.1989 12:00,39.7
19.03.1990 12:00,11.9
24.04.1990 12:00,3.8
28.05.1990 12:00,13.1
25.06.1990 12:00,10.2
23.07.1990 12:00,5.6
20.08.1990 12:00,6.8
17.09.1990 12:00,16.1
18.10.1990 12:00,26.0
22.11.1990 12:00,33.3
22.04.1991 12:00,35.1
21.05.1991 12:00,2.3
17.06.1991 12:00,11.1
15.07.1991 12:00,8.2
19.08.1991 12:00,11.1
16.09.1991 12:00,10.6
21.10.1991 12:00,21.9
18.11.1991 12:00,37.7
16.12.1991 12:00,64.7
22.04.1992 12:00,2.8
18.05.1992 12:00,4.5
15.06.1992 12:00,7.3
20.07.1992 12:00,5.3
17.08.1992 12:00,8.2
21.09.1992 12:00,15.3
19.10.1992 12:00,24.0
16.11.1992 12:00,41.5
14.12.1992 12:00,64.5
20.04.1993 12:00,3.0
17.05.1993 12:00,12.7
21.06.1993 12:00,7.1
19.07.1993 12:00,6.3
16.08.1993 12:00,5.9
20.09.1993 12:00,21.3
18.10.1993 12:00,36.1
15.11.1993 12:00,55.3
20.12.1993 12:00,62.9
20.04.1994 12:00,2.6
16.05.1994 12:00,4.4
22.06.1994 12:00,5.6
18.07.1994 12:00,6.7
22.08.1994 12:00,10.5
19.09.1994 12:00,16.6
17.10.1994 12:00,25.6
21.11.1994 12:00,32.8
19.12.1994 12:00,42.7
19.04.1995 12:00,5.1
17.05.1995 12:00,5.5
19.06.1995 12:00,3.0
17.07.1995 12:00,7.0
21.08.1995 12:00,6.0
18.09.1995 12:00,7.6
16.10.1995 12:00,8.3
20.11.1995 12:00,64.3
22.04.1996 12:00,23.7
20.05.1996 12:00,19.0
17.06.1996 12:00,6.2
15.07.1996 12:00,4.9
19.08.1996 12:00,4.9
16.09.1996 12:00,21.6
23.10.1996 12:00,32.5
