date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
05.01.1976 12:00,2575927634.0
02.02.1976 12:00,2353738681.0
01.03.1976 12:00,2270332085.0
27.04.1976 12:00,2648266096.0
31.05.1976 12:00,2928822265.0
21.06.1976 12:00,3075492923.0
21.07.1976 12:00,3275215280.0
16.08.1976 12:00,3213063525.0
20.09.1976 12:00,3187292779.0
18.10.1976 12:00,3202064509.0
22.11.1976 12:00,3055378241.0
13.12.1976 12:00,2767326574.0
17.01.1977 12:00,2383384015.0
21.02.1977 12:00,2309081883.0
21.03.1977 12:00,2491660056.0
19.04.1977 12:00,2596856894.0
16.05.1977 12:00,2879979165.0
13.06.1977 12:00,3195903591.0
18.07.1977 12:00,3344840241.0
22.08.1977 12:00,3436545430.0
19.09.1977 12:00,3396766957.0
17.10.1977 12:00,3361942083.0
21.11.1977 12:00,3260934702.0
19.12.1977 12:00,2951088636.0
23.01.1978 12:00,2623114383.0
20.02.1978 12:00,2265518940.0
22.03.1978 12:00,2330823015.0
02.05.1978 12:00,2741182197.0
22.05.1978 12:00,2757847645.0
19.06.1978 12:00,3078809197.0
19.07.1978 12:00,3147783449.0
28.08.1978 12:00,3376858935.0
25.09.1978 12:00,3344432696.0
16.10.1978 12:00,3239104006.0
20.11.1978 12:00,2997521449.0
11.12.1978 12:00,2777681365.0
22.01.1979 12:00,2184310793.0
19.02.1979 12:00,2179453256.0
19.03.1979 12:00,2241569129.0
17.04.1979 12:00,2483788277.0
14.05.1979 12:00,2685144417.0
18.06.1979 12:00,3027691259.0
16.07.1979 12:00,3357591903.0
20.08.1979 12:00,3450758852.0
17.09.1979 12:00,3406824763.0
15.10.1979 12:00,3304988616.0
19.11.1979 12:00,3118376234.0
10.12.1979 12:00,2905436077.0
21.01.1980 12:00,2385715369.0
18.02.1980 12:00,2311198626.0
17.03.1980 12:00,2320774495.0
14.04.1980 12:00,2443311358.0
19.05.1980 12:00,2751830059.0
16.06.1980 12:00,2938558497.0
21.07.1980 12:00,3541847180.0
18.08.1980 12:00,3360235663.0
22.09.1980 12:00,3463546486.0
20.10.1980 12:00,3293918598.0
17.11.1980 12:00,2988394398.0
18.12.1980 12:00,2639526006.0
19.01.1981 12:00,2221955476.0
16.02.1981 12:00,1997981508.0
16.03.1981 12:00,2013365469.0
08.04.1981 12:00,2256537368.0
06.05.1981 12:00,2440739070.0
09.06.1981 12:00,2788860920.0
20.07.1981 12:00,3134889834.0
17.08.1981 12:00,3102845961.0
21.09.1981 12:00,2994558767.0
19.10.1981 12:00,3085695865.0
16.11.1981 12:00,2765361504.0
21.12.1981 12:00,2399883576.0
20.01.1982 12:00,2266759114.0
15.02.1982 12:00,2094197746.0
15.03.1982 12:00,2012978422.0
26.04.1982 12:00,2335404226.0
10.05.1982 12:00,2545959459.0
21.06.1982 12:00,2896962070.0
19.07.1982 12:00,3086256022.0
16.08.1982 12:00,3229193715.0
20.09.1982 12:00,3164874360.0
18.10.1982 12:00,3200519559.0
15.11.1982 12:00,3064403481.0
13.12.1982 12:00,2856624153.0
17.01.1983 12:00,2571051939.0
21.02.1983 12:00,2220480340.0
21.03.1983 12:00,2278920234.0
25.04.1983 12:00,2611516917.0
16.05.1983 12:00,2801968114.0
20.06.1983 12:00,3140504287.0
18.07.1983 12:00,3334361127.0
22.08.1983 12:00,3411382717.0
19.09.1983 12:00,3511671865.0
17.10.1983 12:00,3305785308.0
21.11.1983 12:00,3061173264.0
07.12.1983 12:00,2792877588.0
23.01.1984 12:00,2395976218.0
20.02.1984 12:00,2134827066.0
19.03.1984 12:00,2141145596.0
16.04.1984 12:00,2296501591.0
21.05.1984 12:00,2683312697.0
18.06.1984 12:00,3102709212.0
16.07.1984 12:00,3359525431.0
20.08.1984 12:00,3262306448.0
17.09.1984 12:00,3234606811.0
15.10.1984 12:00,3152139844.0
19.11.1984 12:00,3058958215.0
17.12.1984 12:00,2814710756.0
23.01.1985 12:00,2091262158.0
18.02.1985 12:00,2047050088.0
27.03.1985 12:00,2088606496.0
22.04.1985 12:00,2331903427.0
20.05.1985 12:00,2721642601.0
17.06.1985 12:00,2972964075.0
22.07.1985 12:00,3113600092.0
19.08.1985 12:00,3209675929.0
16.09.1985 12:00,3090631202.0
21.10.1985 12:00,3097926354.0
18.11.1985 12:00,2846454373.0
16.12.1985 12:00,2606986423.0
20.01.1986 12:00,2350455468.0
17.02.1986 12:00,2006018005.0
17.03.1986 12:00,1932014831.0
28.04.1986 12:00,2271732705.0
26.05.1986 12:00,2743074697.0
16.06.1986 12:00,2826928731.0
21.07.1986 12:00,3080116840.0
18.08.1986 12:00,3181332425.0
24.09.1986 12:00,3081358211.0
20.10.1986 12:00,3061573617.0
17.11.1986 12:00,3001436244.0
15.12.1986 12:00,2693088041.0
19.01.1987 12:00,2133765300.0
16.02.1987 12:00,1960564852.0
16.03.1987 12:00,1853704314.0
21.04.1987 12:00,2176820776.0
18.05.1987 12:00,2487077474.0
22.06.1987 12:00,2635338360.0
20.07.1987 12:00,2872651245.0
17.08.1987 12:00,3002544133.0
21.09.1987 12:00,3145092104.0
19.10.1987 12:00,3126153765.0
16.11.1987 12:00,2951419192.0
14.12.1987 12:00,2708155416.0
18.01.1988 12:00,2516782465.0
15.02.1988 12:00,2396665957.0
21.03.1988 12:00,2240251711.0
19.04.1988 12:00,2443520381.0
16.05.1988 12:00,2786721192.0
20.06.1988 12:00,2972381383.0
18.07.1988 12:00,3064881411.0
17.08.1988 12:00,3301778819.0
19.09.1988 12:00,3230395628.0
17.10.1988 12:00,3165241755.0
28.11.1988 12:00,2849961328.0
19.12.1988 12:00,2645604495.0
23.01.1989 12:00,2385945285.0
20.02.1989 12:00,2275083373.0
20.03.1989 12:00,2468015013.0
