date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen content [t]
05.01.1976 12:00,17739.1
02.02.1976 12:00,18615.2
01.03.1976 12:00,18770.0
27.04.1976 12:00,18800.4
31.05.1976 12:00,18306.1
21.06.1976 12:00,17889.0
21.07.1976 12:00,17663.9
16.08.1976 12:00,15443.1
20.09.1976 12:00,16170.8
18.10.1976 12:00,16204.3
22.11.1976 12:00,16477.7
13.12.1976 12:00,16350.1
17.01.1977 12:00,16917.4
21.02.1977 12:00,17822.3
21.03.1977 12:00,19018.5
19.04.1977 12:00,18545.7
16.05.1977 12:00,18527.5
13.06.1977 12:00,17532.9
18.07.1977 12:00,17064.0
22.08.1977 12:00,16650.4
19.09.1977 12:00,16702.1
17.10.1977 12:00,15429.5
21.11.1977 12:00,15994.8
19.12.1977 12:00,16029.1
23.01.1978 12:00,18142.8
20.02.1978 12:00,19100.5
22.03.1978 12:00,20354.2
02.05.1978 12:00,19775.2
22.05.1978 12:00,18743.8
19.06.1978 12:00,18503.9
19.07.1978 12:00,17955.5
28.08.1978 12:00,17284.7
25.09.1978 12:00,16778.8
16.10.1978 12:00,16770.1
20.11.1978 12:00,16241.6
11.12.1978 12:00,16027.1
22.01.1979 12:00,17791.5
19.02.1979 12:00,18136.1
19.03.1979 12:00,18956.3
17.04.1979 12:00,19270.2
14.05.1979 12:00,19174.5
18.06.1979 12:00,18435.8
16.07.1979 12:00,17849.5
20.08.1979 12:00,16883.2
17.09.1979 12:00,16925.8
15.10.1979 12:00,16570.5
19.11.1979 12:00,16099.8
10.12.1979 12:00,15440.6
21.01.1980 12:00,17705.4
18.02.1980 12:00,18239.6
17.03.1980 12:00,18819.2
14.04.1980 12:00,19538.2
19.05.1980 12:00,19219.9
16.06.1980 12:00,18374.1
21.07.1980 12:00,18127.6
18.08.1980 12:00,17275.0
22.09.1980 12:00,16263.8
20.10.1980 12:00,16419.8
17.11.1980 12:00,16430.8
18.12.1980 12:00,16065.8
19.01.1981 12:00,18123.9
16.02.1981 12:00,19214.5
16.03.1981 12:00,19129.0
08.04.1981 12:00,19380.8
06.05.1981 12:00,18882.4
09.06.1981 12:00,18411.6
20.07.1981 12:00,18054.6
17.08.1981 12:00,17438.7
21.09.1981 12:00,16651.3
19.10.1981 12:00,15978.4
16.11.1981 12:00,17164.2
21.12.1981 12:00,17752.0
20.01.1982 12:00,18724.9
15.02.1982 12:00,18821.6
15.03.1982 12:00,19564.1
26.04.1982 12:00,19482.3
10.05.1982 12:00,19974.2
21.06.1982 12:00,19365.7
19.07.1982 12:00,17697.3
16.08.1982 12:00,17482.1
20.09.1982 12:00,18016.6
18.10.1982 12:00,17273.2
15.11.1982 12:00,17231.2
13.12.1982 12:00,17420.7
17.01.1983 12:00,18956.5
21.02.1983 12:00,19387.6
21.03.1983 12:00,19686.4
25.04.1983 12:00,19816.7
16.05.1983 12:00,19214.8
20.06.1983 12:00,18637.9
18.07.1983 12:00,18186.9
22.08.1983 12:00,18013.1
19.09.1983 12:00,17081.9
17.10.1983 12:00,17567.7
21.11.1983 12:00,16508.9
07.12.1983 12:00,17105.5
23.01.1984 12:00,18283.5
20.02.1984 12:00,19013.3
19.03.1984 12:00,19833.3
16.04.1984 12:00,19739.3
21.05.1984 12:00,18936.7
18.06.1984 12:00,18874.9
16.07.1984 12:00,18237.2
20.08.1984 12:00,18002.8
17.09.1984 12:00,17934.9
15.10.1984 12:00,17080.8
19.11.1984 12:00,16266.4
17.12.1984 12:00,17334.4
23.01.1985 12:00,17576.8
18.02.1985 12:00,18702.7
27.03.1985 12:00,19241.5
22.04.1985 12:00,19732.4
20.05.1985 12:00,19271.4
17.06.1985 12:00,19092.5
22.07.1985 12:00,18066.7
19.08.1985 12:00,18168.2
16.09.1985 12:00,17960.7
