date (yyyy-mm-dd HH:MM:SS),Schmidt stability [J/m2]
10.11.1959 12:00,1092.2117865088512
11.05.1960 12:00,1823.0596146830685
30.08.1960 12:00,6213.064461189508
08.11.1960 12:00,629.3818768505262
14.02.1961 15:40,0.5326501060735609
18.10.1965 16:10,2270.921569600654
11.11.1965 15:40,1090.8668013331444
23.10.1969 16:45,2962.0494011192895
11.11.1969 16:15,1335.5711164312925
25.05.1970 16:30,1399.7439585049106
07.09.1970 16:20,4987.864993580184
12.11.1970 16:10,1305.9714325695786
15.12.1970 15:20,24.099874247069238
24.05.1971 12:00,2921.234258720353
30.08.1971 15:45,5755.566365787639
16.02.1972 15:35,0.24313944547975552
29.08.1972 16:20,4303.455718251804
15.11.1972 15:45,417.8866393569915
14.05.1973 15:35,1280.9589962361606
12.07.1973 10:35,5772.652318825771
27.08.1973 15:40,6514.581857324134
06.11.1973 15:55,1235.0121536559272
05.03.1974 16:10,-2.6921419540703937
07.05.1974 15:45,1031.0703492423636
03.09.1974 16:00,5361.682665371169
06.11.1974 16:00,322.52793653382105
24.02.1975 15:30,7.415099625923176
12.05.1975 15:30,1345.3220947619047
25.08.1975 15:50,4926.567558233728
11.11.1975 15:45,1155.0272856212432
17.02.1976 15:15,0.33192047898774035
17.05.1976 15:30,2445.7069608863167
31.08.1976 16:15,5071.561548638278
09.11.1976 15:20,1433.5769890061056
21.02.1977 15:20,1.4248158981426968
17.05.1977 15:30,955.6101538901421
05.09.1977 15:25,5217.03725531698
07.11.1977 15:20,2114.2978295924586
27.02.1978 14:00,0.7696016157970007
09.11.1978 14:10,1457.901637605264
21.02.1979 13:30,-1.4219159557833336
12.11.1979 14:00,1130.0069856762166
19.02.1980 14:00,6.421957652863057
13.11.1980 14:10,404.81017495811466
17.02.1981 14:25,31.5567774348674
02.11.1981 14:45,1477.8987988936642
02.11.1982 14:10,1995.8582458569836
28.02.1983 14:35,3.7471181713044643e-10
03.11.1983 14:00,1730.0379125476938
28.02.1984 09:55,26.243499683125265
06.11.1984 15:20,1827.6590269516928
05.03.1985 14:00,20.024989680012368
04.11.1985 14:05,1988.426004144083
12.03.1986 13:55,25.567025263473624
10.11.1986 13:55,1571.614857597895
31.03.1987 13:50,3.918103175237775e-09
04.11.1987 14:00,2319.7527254121815
17.03.1988 14:25,-3.878085408359766e-09
02.11.1988 14:20,2313.378247712055
06.03.1989 15:50,54.458717687153694
27.11.1989 14:00,264.2423177557612
06.03.1990 13:50,28.49841249344172
05.11.1990 14:05,1658.2548187338907
04.03.1991 14:00,0.4296884317009244
18.11.1991 15:02,733.2036851373487
10.03.1992 15:01,31.885195444421697
23.11.1992 09:30,168.20457310818165
16.03.1993 09:05,50.31048996391473
27.08.1993 10:03,5290.477014808956
02.09.1993 10:25,4681.135433678381
09.09.1993 11:05,4675.56456868663
16.09.1993 12:00,4328.724256306767
23.09.1993 12:00,4306.92810475254
09.11.1993 10:00,1221.296853165837
28.02.1994 12:00,-9.349503355464549
22.03.1994 12:00,140.82206877534554
14.04.1994 12:00,68.86547263141256
02.05.1994 12:00,755.4721951634783
31.05.1994 12:00,2375.63207108996
30.06.1994 12:00,5176.329065011367
26.07.1994 12:00,6831.6851213350565
09.08.1994 12:00,7882.555219476082
06.09.1994 12:00,5966.494567821021
17.10.1994 12:00,2771.0284115147006
23.11.1994 12:00,1547.8358118424112
13.12.1994 12:00,762.4241553321081
19.01.1995 12:00,15.136399927352613
20.02.1995 12:00,11.74241810696185
22.03.1995 12:00,0.2346385987730173
19.04.1995 12:00,696.9197855002421
23.05.1995 12:00,1598.2904565480676
22.06.1995 12:00,3405.0114138373574
20.07.1995 12:00,6123.752998515338
15.08.1995 12:00,6530.450182994089
13.09.1995 12:00,4200.280107610324
04.10.1995 12:00,3441.4787709426346
07.11.1995 12:00,1928.8785609113256
07.12.1995 12:00,319.7226969491785
30.01.1996 12:00,-3.104582419684448
28.02.1996 12:00,-1.2922598034238035
27.03.1996 12:00,116.6682113399911
01.05.1996 12:00,1186.1030668239364
22.05.1996 12:00,2291.2586341407623
18.06.1996 12:00,5487.54970409409
19.07.1996 12:00,4896.695061188457
14.08.1996 12:00,6612.092036693895
18.09.1996 12:00,3975.0877547594973
09.10.1996 12:00,3065.701717840806
19.11.1996 12:00,1042.995037020537
17.12.1996 12:00,31.794827640067524
23.01.1997 12:00,-0.22423442119543324
07.03.1997 12:00,34.446028413945896
20.03.1997 12:00,376.73039978726956
23.04.1997 12:00,447.0331855762088
15.05.1997 12:00,1753.402201603927
12.06.1997 12:00,5057.299088438893
10.07.1997 12:00,4140.325586981584
07.08.1997 12:00,5725.5095622833505
11.09.1997 12:00,5693.6841641981955
08.10.1997 12:00,5219.995421685322
11.11.1997 12:00,1222.5779303848649
11.12.1997 12:00,31.519080069505435
21.01.1998 12:00,6.050765909203619
25.02.1998 12:00,22.300269320174266
24.03.1998 12:00,61.45351128942639
22.04.1998 12:00,431.82359198660197
20.05.1998 12:00,2989.993707581172
17.06.1998 12:00,4046.655787634292
15.07.1998 12:00,5832.279802939196
12.08.1998 12:00,7504.219101007951
23.09.1998 12:00,3608.6807191128682
14.10.1998 12:00,3119.8693101898934
12.11.1998 12:00,923.1277045054776
