date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen content [t]
10.11.1959 12:00,2393.5
11.05.1960 12:00,15041.3
30.08.1960 12:00,6843.0
08.11.1960 12:00,4553.8
14.02.1961 15:40,17922.4
20.11.1962 15:10,2165.2
18.10.1965 16:10,1880.6
11.11.1965 15:40,3282.1
23.10.1969 16:45,2014.2
11.11.1969 16:15,2364.8
25.05.1970 16:30,14718.6
07.09.1970 16:20,5592.7
12.11.1970 16:10,2296.8
15.12.1970 15:20,10577.8
24.05.1971 12:00,13237.7
30.08.1971 15:45,6020.5
16.02.1972 15:35,15141.1
29.08.1972 16:20,4813.9
15.11.1972 15:45,3953.3
14.05.1973 15:35,14613.2
12.07.1973 10:35,10535.8
27.08.1973 15:40,6485.2
06.11.1973 15:55,2272.3
05.03.1974 16:10,17265.1
07.05.1974 15:45,13993.5
03.09.1974 16:00,4421.6
06.11.1974 16:00,6336.9
24.02.1975 15:30,17935.3
12.05.1975 15:30,15706.4
25.08.1975 15:50,7887.3
11.11.1975 15:45,2955.1
17.02.1976 15:15,17978.6
17.05.1976 15:30,15335.1
31.08.1976 16:15,5820.2
09.11.1976 15:20,2306.1
21.02.1977 15:20,17600.2
17.05.1977 15:30,14700.0
05.09.1977 15:25,4280.2
07.11.1977 15:20,1591.3
27.02.1978 14:00,18138.7
09.11.1978 14:10,4666.5
21.02.1979 13:30,17799.1
12.11.1979 14:00,5756.5
19.02.1980 14:00,18014.3
13.11.1980 14:10,3995.1
17.02.1981 14:25,18555.2
02.11.1981 14:45,3464.6
02.11.1982 14:10,2763.1
28.02.1983 14:35,18500.3
03.11.1983 14:00,3085.4
28.02.1984 09:55,18515.4
06.11.1984 15:20,3391.8
05.03.1985 14:00,18673.6
04.11.1985 14:05,2360.1
12.03.1986 13:55,18230.2
10.11.1986 13:55,4690.1
31.03.1987 13:50,19641.3
04.11.1987 14:00,5203.5
17.03.1988 14:25,18458.5
02.11.1988 14:20,5121.1
06.03.1989 15:50,17245.3
27.11.1989 14:00,5137.9
06.03.1990 13:50,16429.1
05.11.1990 14:05,5518.1
04.03.1991 14:00,17387.6
18.11.1991 15:02,5107.2
10.03.1992 15:01,15663.7
23.11.1992 09:30,12922.1
16.03.1993 09:05,17618.0
27.08.1993 10:03,10739.4
02.09.1993 10:25,10223.8
09.09.1993 11:05,9976.6
16.09.1993 12:00,10230.6
23.09.1993 12:00,8623.1
09.11.1993 10:00,6157.2
28.02.1994 12:00,18852.6
22.03.1994 12:00,18478.1
14.04.1994 12:00,17763.2
02.05.1994 12:00,15860.6
31.05.1994 12:00,14201.4
30.06.1994 12:00,13247.1
26.07.1994 12:00,10984.6
09.08.1994 12:00,10140.4
06.09.1994 12:00,9647.0
23.11.1994 12:00,4860.1
13.12.1994 12:00,4802.4
19.01.1995 12:00,17509.0
20.02.1995 12:00,17913.8
22.03.1995 12:00,18488.0
19.04.1995 12:00,17248.8
23.05.1995 12:00,14996.1
22.06.1995 12:00,13949.9
20.07.1995 12:00,11639.4
15.08.1995 12:00,10116.8
13.09.1995 12:00,8719.5
04.10.1995 12:00,7170.7
07.11.1995 12:00,4800.7
07.12.1995 12:00,3622.6
30.01.1996 12:00,17193.0
28.02.1996 12:00,17283.4
27.03.1996 12:00,16748.8
01.05.1996 12:00,15128.7
22.05.1996 12:00,15461.8
18.06.1996 12:00,15106.7
19.07.1996 12:00,13334.5
14.08.1996 12:00,11180.6
18.09.1996 12:00,8911.3
09.10.1996 12:00,6476.5
19.11.1996 12:00,8514.0
17.12.1996 12:00,16425.9
23.01.1997 12:00,18159.3
07.03.1997 12:00,19227.7
20.03.1997 12:00,18670.8
23.04.1997 12:00,17564.2
15.05.1997 12:00,15714.7
12.06.1997 12:00,13348.9
10.07.1997 12:00,11425.4
07.08.1997 12:00,10000.0
11.09.1997 12:00,7466.4
08.10.1997 12:00,5563.8
11.11.1997 12:00,3515.9
11.12.1997 12:00,11773.9
21.01.1998 12:00,18163.0
25.02.1998 12:00,18233.6
24.03.1998 12:00,18497.8
22.04.1998 12:00,17910.5
20.05.1998 12:00,16202.3
17.06.1998 12:00,13600.6
15.07.1998 12:00,12866.4
12.08.1998 12:00,10018.0
23.09.1998 12:00,6428.7
14.10.1998 12:00,6124.9
12.11.1998 12:00,7314.2
09.12.1998 12:00,17680.0
20.01.1999 12:00,18500.7
24.02.1999 12:00,20723.1
29.03.1999 12:00,19530.9
21.04.1999 12:00,18046.8
16.06.1999 12:00,14764.7
27.07.1999 12:00,12118.2
18.08.1999 12:00,11616.9
15.09.1999 12:00,8977.0
06.10.1999 12:00,8162.9
13.10.1999 12:00,7493.9
10.11.1999 12:00,6364.4
15.12.1999 12:00,16662.3
19.01.2000 12:00,18160.0
23.02.2000 12:00,19381.0
21.03.2000 12:00,19066.1
19.04.2000 12:00,17777.6
18.05.2000 12:00,15960.9
