date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
10.11.1959 12:00,1918279571.0
11.05.1960 12:00,1914892437.0
30.08.1960 12:00,2575432574.0
08.11.1960 12:00,2204396413.0
14.02.1961 15:40,1011400084.0
18.10.1965 16:10,2489273754.0
11.11.1965 15:40,2320061314.0
23.10.1969 16:45,2340269528.0
11.11.1969 16:15,2232052788.0
25.05.1970 16:30,1876780113.0
07.09.1970 16:20,2513341585.0
12.11.1970 16:10,2120299206.0
15.12.1970 15:20,1732571309.0
24.05.1971 12:00,1973690069.0
30.08.1971 15:45,2574432268.0
16.02.1972 15:35,967604524.0
29.08.1972 16:20,2672885188.0
15.11.1972 15:45,2181589213.0
14.05.1973 15:35,1757207505.0
12.07.1973 10:35,2422813153.0
27.08.1973 15:40,2536390676.0
06.11.1973 15:55,2051537462.0
05.03.1974 16:10,1159227889.0
07.05.1974 15:45,1673127948.0
03.09.1974 16:00,2436211697.0
06.11.1974 16:00,1922824691.0
24.02.1975 15:30,1254058949.0
12.05.1975 15:30,1921678653.0
25.08.1975 15:50,2564206875.0
11.11.1975 15:45,2142765104.0
17.02.1976 15:15,942747078.0
17.05.1976 15:30,2119658916.0
31.08.1976 16:15,2556909510.0
09.11.1976 15:20,2063704481.0
21.02.1977 15:20,1221391173.0
17.05.1977 15:30,2224620874.0
05.09.1977 15:25,2984721194.0
07.11.1977 15:20,2517732420.0
27.02.1978 14:00,963489933.0
09.11.1978 14:10,2174820696.0
21.02.1979 13:30,1103450075.0
12.11.1979 14:00,2171252779.0
19.02.1980 14:00,1201279666.0
13.11.1980 14:10,2047328120.0
17.02.1981 14:25,742870655.0
02.11.1981 14:45,2162618957.0
02.11.1982 14:10,2303777554.0
28.02.1983 14:35,914925389.0
03.11.1983 14:00,2164965412.0
28.02.1984 09:55,853495454.0
06.11.1984 15:20,2218279346.0
05.03.1985 14:00,763335302.0
04.11.1985 14:05,2214545143.0
12.03.1986 13:55,713414431.0
10.11.1986 13:55,2149028405.0
31.03.1987 13:50,1067413390.0
04.11.1987 14:00,2274516816.0
17.03.1988 14:25,1219894555.0
02.11.1988 14:20,2231150289.0
06.03.1989 15:50,1322309633.0
27.11.1989 14:00,2041366328.0
06.03.1990 13:50,1446870422.0
05.11.1990 14:05,2414073111.0
04.03.1991 14:00,964548115.0
18.11.1991 15:02,2075097253.0
10.03.1992 15:01,1084774839.0
23.11.1992 09:30,2144536013.0
16.03.1993 09:05,1117697988.0
27.08.1993 10:03,2327866974.0
02.09.1993 10:25,2252990577.0
09.09.1993 11:05,2289336032.0
16.09.1993 12:00,2485103333.0
23.09.1993 12:00,2259059196.0
09.11.1993 10:00,1885643358.0
28.02.1994 12:00,1195281038.0
22.03.1994 12:00,1516980633.0
14.04.1994 12:00,1753125316.0
02.05.1994 12:00,1870810068.0
31.05.1994 12:00,2279391142.0
30.06.1994 12:00,2529466949.0
26.07.1994 12:00,2700857037.0
09.08.1994 12:00,2788908310.0
06.09.1994 12:00,2686876272.0
17.10.1994 12:00,2394575191.0
23.11.1994 12:00,2289163996.0
13.12.1994 12:00,2146978353.0
19.01.1995 12:00,1267353760.0
20.02.1995 12:00,1449699721.0
22.03.1995 12:00,1520739820.0
19.04.1995 12:00,1914751905.0
23.05.1995 12:00,2147894025.0
22.06.1995 12:00,2371781629.0
20.07.1995 12:00,2700792572.0
15.08.1995 12:00,2772474719.0
13.09.1995 12:00,2589384175.0
04.10.1995 12:00,2530780367.0
07.11.1995 12:00,2337076965.0
07.12.1995 12:00,1999524786.0
30.01.1996 12:00,1297801534.0
28.02.1996 12:00,1014224876.0
27.03.1996 12:00,1218760159.0
01.05.1996 12:00,1644115301.0
22.05.1996 12:00,1866797580.0
18.06.1996 12:00,2267739739.0
19.07.1996 12:00,2317582019.0
14.08.1996 12:00,2471426702.0
18.09.1996 12:00,2300289204.0
09.10.1996 12:00,2181654173.0
19.11.1996 12:00,2111848191.0
17.12.1996 12:00,1668710953.0
23.01.1997 12:00,1007406580.0
07.03.1997 12:00,1312645798.0
20.03.1997 12:00,1536717078.0
23.04.1997 12:00,1862051430.0
15.05.1997 12:00,2167317612.0
12.06.1997 12:00,2588604094.0
10.07.1997 12:00,2564417124.0
07.08.1997 12:00,2746546730.0
11.09.1997 12:00,2777548461.0
08.10.1997 12:00,2718942515.0
11.11.1997 12:00,2283047516.0
11.12.1997 12:00,1990429738.0
21.01.1998 12:00,1533517748.0
25.02.1998 12:00,1248293269.0
24.03.1998 12:00,1459004869.0
22.04.1998 12:00,1746805288.0
20.05.1998 12:00,2424811142.0
17.06.1998 12:00,2367034880.0
15.07.1998 12:00,2650407796.0
12.08.1998 12:00,2688514986.0
23.09.1998 12:00,2447645124.0
14.10.1998 12:00,2465283005.0
12.11.1998 12:00,2288346500.0
09.12.1998 12:00,1578666741.0
20.01.1999 12:00,1201603475.0
24.02.1999 12:00,846955581.0
29.03.1999 12:00,1369599487.0
21.04.1999 12:00,1602220907.0
16.06.1999 12:00,2316120582.0
27.07.1999 12:00,2567274082.0
18.08.1999 12:00,2694002222.0
15.09.1999 12:00,2700435728.0
06.10.1999 12:00,2491276588.0
13.10.1999 12:00,2484388639.0
10.11.1999 12:00,2309262082.0
15.12.1999 12:00,1764371595.0
19.01.2000 12:00,1273009927.0
23.02.2000 12:00,1146419611.0
21.03.2000 12:00,1429757664.0
19.04.2000 12:00,1758162732.0
18.05.2000 12:00,2102837571.0
21.06.2000 12:00,2465602494.0
17.07.2000 12:00,2415452352.0
16.08.2000 12:00,2612981493.0
13.09.2000 12:00,2625953042.0
16.10.2000 12:00,2398475960.0
08.11.2000 12:00,2337886352.0
06.12.2000 12:00,2091525908.0
17.01.2001 12:00,1571851132.0
21.02.2001 12:00,1411501499.0
23.03.2001 12:00,1640216835.0
25.04.2001 12:00,1928344061.0
29.06.2001 12:00,2588737652.0
25.07.2001 12:00,2721545796.0
16.08.2001 12:00,2821222355.0
19.09.2001 12:00,2617652585.0
17.10.2001 12:00,2696823141.0
21.11.2001 12:00,2198427108.0
19.12.2001 12:00,1537312710.0
16.01.2002 12:00,988415247.0
13.02.2002 12:00,1211928652.0
27.03.2002 12:00,1568614001.0
17.04.2002 12:00,1868939531.0
13.05.2002 12:00,2130203339.0
18.06.2002 12:00,2492764247.0
23.07.2002 12:00,2637407454.0
20.08.2002 12:00,2659143615.0
16.09.2002 12:00,2647257385.0
16.10.2002 12:00,2451840103.0
20.11.2002 12:00,2236334300.0
18.12.2002 12:00,1929188999.0
23.01.2003 12:00,1356098232.0
18.02.2003 12:00,987617170.0
20.03.2003 12:00,1219434242.0
16.04.2003 12:00,1610272080.0
14.05.2003 12:00,2048488514.0
12.06.2003 12:00,2364005003.0
09.07.2003 12:00,2463694884.0
13.08.2003 12:00,2692583024.0
10.09.2003 12:00,2533406020.0
15.10.2003 12:00,2226148795.0
12.11.2003 12:00,2047683468.0
09.12.2003 12:00,1898587790.0
14.01.2004 12:00,1460312084.0
18.02.2004 12:00,1225139276.0
17.03.2004 12:00,1233881663.0
15.04.2004 12:00,1583795882.0
12.05.2004 12:00,1964087864.0
09.06.2004 12:00,2359503594.0
07.07.2004 12:00,2578260678.0
11.08.2004 12:00,2827668558.0
08.09.2004 12:00,2720584833.0
13.10.2004 12:00,2593822704.0
10.11.2004 12:00,2377084162.0
08.12.2004 12:00,2018406214.0
13.01.2005 12:00,1531574124.0
16.02.2005 12:00,1037062549.0
16.03.2005 12:00,949996268.0
13.04.2005 12:00,1498886021.0
18.05.2005 12:00,1792821782.0
