date (yyyy-mm-dd HH:MM:SS),surface oxygen concentration [mg/L]
09.11.1993 10:00,9.0
28.02.1994 12:00,12.3
22.03.1994 12:00,11.9
14.04.1994 12:00,11.3
02.05.1994 12:00,11.6
31.05.1994 12:00,10.5
30.06.1994 12:00,9.4
26.07.1994 12:00,9.6
09.08.1994 12:00,9.0
06.09.1994 12:00,9.0
23.11.1994 12:00,9.0
13.12.1994 12:00,9.1
19.01.1995 12:00,10.9
20.02.1995 12:00,11.3
22.03.1995 12:00,11.8
19.04.1995 12:00,11.5
23.05.1995 12:00,10.4
22.06.1995 12:00,10.8
20.07.1995 12:00,9.2
15.08.1995 12:00,8.8
13.09.1995 12:00,10.3
04.10.1995 12:00,9.6
07.11.1995 12:00,8.6
07.12.1995 12:00,8.2
30.01.1996 12:00,10.8
28.02.1996 12:00,11.2
27.03.1996 12:00,11.5
01.05.1996 12:00,11.0
22.05.1996 12:00,10.8
18.06.1996 12:00,9.9
19.07.1996 12:00,9.9
14.08.1996 12:00,9.4
18.09.1996 12:00,9.8
09.10.1996 12:00,9.6
19.11.1996 12:00,9.4
17.12.1996 12:00,10.0
23.01.1997 12:00,11.4
07.03.1997 12:00,12.5
20.03.1997 12:00,12.2
23.04.1997 12:00,11.9
15.05.1997 12:00,11.2
12.06.1997 12:00,11.6
10.07.1997 12:00,9.8
07.08.1997 12:00,10.9
11.09.1997 12:00,9.2
08.10.1997 12:00,9.4
11.11.1997 12:00,9.6
11.12.1997 12:00,9.0
21.01.1998 12:00,11.3
25.02.1998 12:00,11.6
24.03.1998 12:00,11.8
22.04.1998 12:00,12.4
20.05.1998 12:00,10.7
17.06.1998 12:00,10.0
15.07.1998 12:00,9.4
12.08.1998 12:00,9.6
23.09.1998 12:00,9.6
14.10.1998 12:00,9.1
12.11.1998 12:00,10.2
09.12.1998 12:00,10.9
20.01.1999 12:00,11.4
24.02.1999 12:00,13.0
29.03.1999 12:00,12.7
21.04.1999 12:00,11.7
16.06.1999 12:00,10.9
27.07.1999 12:00,9.3
18.08.1999 12:00,9.0
15.09.1999 12:00,11.1
06.10.1999 12:00,8.9
13.10.1999 12:00,9.4
10.11.1999 12:00,9.4
15.12.1999 12:00,10.4
19.01.2000 12:00,11.5
23.02.2000 12:00,12.2
21.03.2000 12:00,12.5
19.04.2000 12:00,11.8
18.05.2000 12:00,10.4
21.06.2000 12:00,10.6
17.07.2000 12:00,10.6
16.08.2000 12:00,10.0
13.09.2000 12:00,10.6
16.10.2000 12:00,9.0
08.11.2000 12:00,9.7
06.12.2000 12:00,9.6
17.01.2001 12:00,10.4
21.02.2001 12:00,11.6
23.03.2001 12:00,11.6
25.04.2001 12:00,11.7
29.06.2001 12:00,11.7
25.07.2001 12:00,10.6
16.08.2001 12:00,11.4
19.09.2001 12:00,9.4
17.10.2001 12:00,9.9
21.11.2001 12:00,9.1
19.12.2001 12:00,11.0
16.01.2002 12:00,11.9
13.02.2002 12:00,12.2
27.03.2002 12:00,12.3
17.04.2002 12:00,12.1
13.05.2002 12:00,11.6
18.06.2002 12:00,11.2
23.07.2002 12:00,9.8
20.08.2002 12:00,10.6
16.09.2002 12:00,9.0
16.10.2002 12:00,9.4
20.11.2002 12:00,10.1
18.12.2002 12:00,9.8
23.01.2003 12:00,11.4
18.02.2003 12:00,12.0
20.03.2003 12:00,12.3
16.04.2003 12:00,12.0
14.05.2003 12:00,10.2
12.06.2003 12:00,10.6
09.07.2003 12:00,9.6
13.08.2003 12:00,9.3
10.09.2003 12:00,9.0
15.10.2003 12:00,8.9
12.11.2003 12:00,9.6
09.12.2003 12:00,9.3
14.01.2004 12:00,10.4
18.02.2004 12:00,11.7
17.03.2004 12:00,12.2
15.04.2004 12:00,11.5
12.05.2004 12:00,10.8
09.06.2004 12:00,11.0
07.07.2004 12:00,10.0
11.08.2004 12:00,9.4
08.09.2004 12:00,9.8
13.10.2004 12:00,8.6
10.11.2004 12:00,9.0
13.01.2005 12:00,10.9
16.02.2005 12:00,11.9
16.03.2005 12:00,12.4
13.04.2005 12:00,11.7
18.05.2005 12:00,10.9
15.06.2005 12:00,9.6
13.07.2005 12:00,9.0
10.08.2005 12:00,9.8
14.09.2005 12:00,9.6
12.10.2005 12:00,10.5
09.11.2005 12:00,9.4
07.12.2005 12:00,9.8
11.01.2006 12:00,11.3
22.02.2006 12:00,12.3
22.03.2006 12:00,13.0
18.04.2006 12:00,11.9
11.05.2006 12:00,12.0
14.06.2006 12:00,10.8
12.07.2006 12:00,9.8
16.08.2006 12:00,9.4
13.09.2006 12:00,9.9
11.10.2006 12:00,9.0
15.11.2006 12:00,9.5
13.12.2006 12:00,9.3
17.01.2007 12:00,10.6
14.02.2007 12:00,11.4
14.03.2007 12:00,12.2
12.04.2007 12:00,12.0
10.05.2007 12:00,9.6
13.06.2007 12:00,10.4
11.07.2007 12:00,9.9
08.08.2007 12:00,10.3
12.09.2007 12:00,9.4
10.10.2007 12:00,9.4
07.11.2007 12:00,9.6
12.12.2007 12:00,10.6
23.01.2008 12:00,11.8
20.02.2008 12:00,12.2
19.03.2008 12:00,11.9
16.04.2008 12:00,11.9
21.05.2008 12:00,10.2
11.06.2008 12:00,10.1
09.07.2008 12:00,9.2
06.08.2008 12:00,9.2
10.09.2008 12:00,9.5
13.10.2008 12:00,10.2
12.11.2008 12:00,9.2
10.12.2008 12:00,9.4
21.01.2009 12:00,11.8
23.02.2009 12:00,12.0
18.03.2009 12:00,12.0
08.04.2009 12:00,12.3
13.05.2009 12:00,10.8
17.06.2009 12:00,9.6
22.07.2009 12:00,10.0
19.08.2009 12:00,10.0
16.09.2009 12:00,8.8
14.10.2009 12:00,8.8
11.11.2009 12:00,9.2
09.12.2009 12:00,9.3
13.01.2010 12:00,10.0
24.02.2010 12:00,11.9
17.03.2010 12:00,11.8
14.04.2010 12:00,11.6
19.05.2010 12:00,10.6
16.06.2010 12:00,8.8
14.07.2010 12:00,10.0
18.08.2010 12:00,8.7
15.09.2010 12:00,9.7
20.10.2010 12:00,9.0
17.11.2010 12:00,9.6
15.12.2010 12:00,9.7
12.01.2011 12:00,10.8
16.02.2011 12:00,12.8
16.03.2011 12:00,12.6
20.04.2011 12:00,12.3
18.05.2011 12:00,10.3
16.06.2011 12:00,11.1
13.07.2011 12:00,10.4
17.08.2011 12:00,10.0
14.09.2011 12:00,9.4
16.11.2011 12:00,9.5
14.12.2011 12:00,10.0
18.01.2012 12:00,11.0
22.02.2012 12:00,12.4
14.03.2012 12:00,12.2
12.04.2012 12:00,11.3
09.05.2012 12:00,10.6
13.06.2012 12:00,9.1
11.07.2012 12:00,9.0
15.08.2012 12:00,9.1
12.09.2012 12:00,9.0
17.10.2012 12:00,9.1
14.11.2012 12:00,9.6
12.12.2012 12:00,9.4
23.01.2013 12:00,11.1
20.02.2013 12:00,11.9
20.03.2013 12:00,12.1
17.04.2013 12:00,11.6
15.05.2013 12:00,11.4
12.06.2013 12:00,10.7
17.07.2013 12:00,9.2
21.08.2013 12:00,9.0
18.09.2013 12:00,8.6
16.10.2013 12:00,9.0
20.11.2013 12:00,9.5
11.12.2013 12:00,10.2
22.01.2014 12:00,10.4
19.02.2014 12:00,11.3
12.03.2014 12:00,11.4
16.04.2014 12:00,11.0
14.05.2014 12:00,10.4
18.06.2014 12:00,9.9
16.07.2014 12:00,10.0
20.08.2014 12:00,9.2
15.10.2014 12:00,9.0
12.11.2014 12:00,8.8
10.12.2014 12:00,9.0
14.01.2015 12:00,10.3
11.02.2015 12:00,11.7
11.03.2015 12:00,12.5
09.04.2015 12:00,12.1
20.05.2015 12:00,11.0
17.06.2015 12:00,9.0
15.07.2015 12:00,9.4
12.08.2015 12:00,9.3
09.09.2015 12:00,8.5
14.10.2015 12:00,9.1
18.11.2015 12:00,9.4
16.12.2015 12:00,9.2
21.01.2016 12:00,10.2
17.02.2016 12:00,11.2
18.03.2016 12:00,12.0
13.04.2016 12:00,11.8
11.05.2016 12:00,11.2
08.06.2016 12:00,11.1
06.07.2016 12:00,10.6
10.08.2016 12:00,9.7
07.09.2016 12:00,8.7
12.10.2016 12:00,8.7
09.11.2016 12:00,9.4
14.12.2016 12:00,9.7
20.01.2017 12:00,11.8
15.02.2017 12:00,12.1
15.03.2017 12:00,12.4
12.04.2017 12:00,12.5
17.05.2017 12:00,11.2
14.06.2017 12:00,10.6
12.07.2017 12:00,9.2
16.08.2017 12:00,9.9
18.09.2017 12:00,8.8
11.10.2017 12:00,9.1
08.11.2017 12:00,9.0
13.12.2017 12:00,9.6
23.01.2018 12:00,11.7
07.02.2018 12:00,11.6
14.03.2018 12:00,12.5
11.04.2018 12:00,12.2
17.05.2018 12:00,10.7
14.06.2018 12:00,9.7
11.07.2018 12:00,9.4
15.08.2018 12:00,9.0
10.10.2018 12:00,8.8
07.11.2018 12:00,9.0
12.12.2018 12:00,9.8
16.01.2019 12:00,10.7
13.02.2019 12:00,11.5
13.03.2019 12:00,11.9
10.04.2019 12:00,11.7
15.05.2019 12:00,10.5
26.06.2019 12:00,10.4
17.07.2019 12:00,8.6
14.08.2019 12:00,9.1
11.09.2019 12:00,9.0
09.10.2019 12:00,8.7
11.12.2019 12:00,9.6
15.01.2020 12:00,10.9
15.02.2020 12:00,11.5
11.03.2020 12:00,11.6
08.04.2020 12:00,12.6
13.05.2020 12:00,10.2
17.06.2020 12:00,9.9
15.07.2020 12:00,9.6
12.08.2020 12:00,10.1
09.09.2020 12:00,8.8
14.10.2020 12:00,9.1
11.11.2020 12:00,9.3
09.12.2020 12:00,9.7
13.01.2021 12:00,11.0
10.02.2021 12:00,11.6
10.03.2021 12:00,12.2
14.04.2021 12:00,11.8
05.05.2021 12:00,11.0
16.06.2021 12:00,10.6
11.08.2021 12:00,10.6
08.09.2021 12:00,10.8
06.10.2021 12:00,9.0
10.11.2021 12:00,9.8
15.12.2021 12:00,10.5
12.01.2022 12:00,11.4
23.02.2022 12:00,11.9
16.03.2022 12:00,13.2
13.04.2022 12:00,11.8
11.05.2022 12:00,11.0
15.06.2022 12:00,10.2
19.07.2022 12:00,9.6
10.08.2022 12:00,9.0
14.09.2022 12:00,9.2
12.10.2022 12:00,9.5
09.11.2022 12:00,9.0
14.12.2022 12:00,9.3
18.01.2023 12:00,10.7
08.02.2023 12:00,11.7
07.03.2023 12:00,12.4
05.04.2023 12:00,12.2
10.05.2023 12:00,11.2
14.06.2023 12:00,10.3
12.07.2023 12:00,10.0
16.08.2023 12:00,9.7
13.09.2023 12:00,10.0
11.10.2023 12:00,9.2
22.11.2023 12:00,10.0
20.12.2023 12:00,11.2
