date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
10.11.1959 12:00,27.2
11.05.1960 12:00,2.3
30.08.1960 12:00,20.4
08.11.1960 12:00,59.0
18.10.1965 16:10,27.2
11.11.1965 15:40,39.5
23.10.1969 16:45,17.2
11.11.1969 16:15,27.3
25.05.1970 16:30,2.3
07.09.1970 16:20,20.7
12.11.1970 16:10,34.5
24.05.1971 12:00,8.3
30.08.1971 15:45,17.0
29.08.1972 16:20,13.3
15.11.1972 15:45,37.8
14.05.1973 15:35,2.8
12.07.1973 10:35,10.2
27.08.1973 15:40,14.4
06.11.1973 15:55,27.5
07.05.1974 15:45,12.2
03.09.1974 16:00,17.2
06.11.1974 16:00,52.6
12.05.1975 15:30,5.7
25.08.1975 15:50,20.2
11.11.1975 15:45,27.0
17.05.1976 15:30,2.3
31.08.1976 16:15,12.2
09.11.1976 15:20,17.5
17.05.1977 15:30,3.0
05.09.1977 15:25,19.5
07.11.1977 15:20,27.2
09.11.1978 14:10,27.2
12.11.1979 14:00,33.7
19.02.1980 14:00,1.9
13.11.1980 14:10,43.3
02.11.1981 14:45,27.6
02.11.1982 14:10,27.2
03.11.1983 14:00,22.5
06.11.1984 15:20,27.2
04.11.1985 14:05,22.2
10.11.1986 13:55,27.5
04.11.1987 14:00,22.6
02.11.1988 14:20,27.2
06.03.1989 15:50,2.1
27.11.1989 14:00,50.9
05.11.1990 14:05,27.9
18.11.1991 15:02,35.0
10.03.1992 15:01,1.9
23.11.1992 09:30,64.7
16.03.1993 09:05,5.0
27.08.1993 10:03,15.9
02.09.1993 10:25,17.2
09.09.1993 11:05,17.5
16.09.1993 12:00,22.0
23.09.1993 12:00,17.6
09.11.1993 10:00,27.2
22.03.1994 12:00,16.4
02.05.1994 12:00,8.1
31.05.1994 12:00,9.4
30.06.1994 12:00,5.0
26.07.1994 12:00,12.9
09.08.1994 12:00,12.9
06.09.1994 12:00,16.4
17.10.1994 12:00,20.7
23.11.1994 12:00,27.9
13.12.1994 12:00,29.5
19.04.1995 12:00,34.8
23.05.1995 12:00,18.0
22.06.1995 12:00,3.4
20.07.1995 12:00,3.7
15.08.1995 12:00,16.3
13.09.1995 12:00,19.9
04.10.1995 12:00,22.6
07.11.1995 12:00,24.3
07.12.1995 12:00,35.6
27.03.1996 12:00,20.8
01.05.1996 12:00,6.1
22.05.1996 12:00,12.9
18.06.1996 12:00,14.2
19.07.1996 12:00,16.4
14.08.1996 12:00,16.1
18.09.1996 12:00,18.8
09.10.1996 12:00,18.6
19.11.1996 12:00,39.6
20.03.1997 12:00,6.6
23.04.1997 12:00,23.2
15.05.1997 12:00,3.9
12.06.1997 12:00,6.3
10.07.1997 12:00,19.4
07.08.1997 12:00,5.6
11.09.1997 12:00,19.9
08.10.1997 12:00,18.3
11.11.1997 12:00,30.5
22.04.1998 12:00,2.8
20.05.1998 12:00,2.5
17.06.1998 12:00,14.3
15.07.1998 12:00,15.3
12.08.1998 12:00,15.2
23.09.1998 12:00,20.7
14.10.1998 12:00,22.5
12.11.1998 12:00,39.6
29.03.1999 12:00,9.7
21.04.1999 12:00,31.9
16.06.1999 12:00,23.8
27.07.1999 12:00,17.9
18.08.1999 12:00,18.5
15.09.1999 12:00,18.4
06.10.1999 12:00,20.1
13.10.1999 12:00,22.3
10.11.1999 12:00,26.1
21.03.2000 12:00,1.8
19.04.2000 12:00,11.1
18.05.2000 12:00,8.5
21.06.2000 12:00,12.7
17.07.2000 12:00,18.4
16.08.2000 12:00,3.7
13.09.2000 12:00,16.5
16.10.2000 12:00,19.6
08.11.2000 12:00,30.8
06.12.2000 12:00,37.0
25.04.2001 12:00,52.4
29.06.2001 12:00,3.6
25.07.2001 12:00,18.7
16.08.2001 12:00,2.9
19.09.2001 12:00,21.5
17.10.2001 12:00,24.1
21.11.2001 12:00,34.4
17.04.2002 12:00,24.5
13.05.2002 12:00,2.5
18.06.2002 12:00,3.8
23.07.2002 12:00,16.5
20.08.2002 12:00,18.7
16.09.2002 12:00,18.5
16.10.2002 12:00,21.9
20.11.2002 12:00,39.7
20.03.2003 12:00,1.4
16.04.2003 12:00,5.0
14.05.2003 12:00,11.7
12.06.2003 12:00,3.2
09.07.2003 12:00,13.9
13.08.2003 12:00,14.4
10.09.2003 12:00,16.0
15.10.2003 12:00,16.6
12.11.2003 12:00,32.0
09.12.2003 12:00,50.1
17.03.2004 12:00,2.5
15.04.2004 12:00,22.3
12.05.2004 12:00,7.8
09.06.2004 12:00,2.5
07.07.2004 12:00,18.8
11.08.2004 12:00,16.3
08.09.2004 12:00,19.3
13.10.2004 12:00,21.3
10.11.2004 12:00,25.8
08.12.2004 12:00,46.5
13.04.2005 12:00,27.8
18.05.2005 12:00,14.9
15.06.2005 12:00,14.5
13.07.2005 12:00,16.0
10.08.2005 12:00,16.0
14.09.2005 12:00,20.0
12.10.2005 12:00,21.9
09.11.2005 12:00,23.6
07.12.2005 12:00,59.1
18.04.2006 12:00,2.8
11.05.2006 12:00,6.7
14.06.2006 12:00,2.5
12.07.2006 12:00,3.7
16.08.2006 12:00,17.9
13.09.2006 12:00,18.8
11.10.2006 12:00,20.9
15.11.2006 12:00,25.1
13.12.2006 12:00,34.2
14.03.2007 12:00,4.0
12.04.2007 12:00,8.9
10.05.2007 12:00,12.9
13.06.2007 12:00,3.1
11.07.2007 12:00,21.0
08.08.2007 12:00,20.5
12.09.2007 12:00,20.7
10.10.2007 12:00,24.0
07.11.2007 12:00,33.5
16.04.2008 12:00,36.2
21.05.2008 12:00,15.8
11.06.2008 12:00,18.4
09.07.2008 12:00,11.9
06.08.2008 12:00,7.3
10.09.2008 12:00,17.0
13.10.2008 12:00,23.3
12.11.2008 12:00,25.7
08.04.2009 12:00,7.4
13.05.2009 12:00,2.9
17.06.2009 12:00,13.1
22.07.2009 12:00,17.0
19.08.2009 12:00,17.5
16.09.2009 12:00,19.7
14.10.2009 12:00,18.1
11.11.2009 12:00,23.7
09.12.2009 12:00,35.1
14.04.2010 12:00,7.7
19.05.2010 12:00,14.3
16.06.2010 12:00,11.2
14.07.2010 12:00,11.7
18.08.2010 12:00,16.8
15.09.2010 12:00,20.4
20.10.2010 12:00,23.5
17.11.2010 12:00,27.2
20.04.2011 12:00,3.7
18.05.2011 12:00,10.7
16.06.2011 12:00,13.4
13.07.2011 12:00,15.1
17.08.2011 12:00,16.9
14.09.2011 12:00,16.9
11.10.2011 12:00,18.0
16.11.2011 12:00,21.6
14.12.2011 12:00,45.6
12.04.2012 12:00,16.0
09.05.2012 12:00,15.5
13.06.2012 12:00,17.5
11.07.2012 12:00,17.9
15.08.2012 12:00,16.5
12.09.2012 12:00,17.9
17.10.2012 12:00,21.6
14.11.2012 12:00,28.7
17.04.2013 12:00,2.4
15.05.2013 12:00,3.2
12.06.2013 12:00,3.2
17.07.2013 12:00,15.0
21.08.2013 12:00,16.9
18.09.2013 12:00,24.1
16.10.2013 12:00,20.4
20.11.2013 12:00,35.9
16.04.2014 12:00,9.1
14.05.2014 12:00,18.4
18.06.2014 12:00,15.1
16.07.2014 12:00,21.2
20.08.2014 12:00,21.7
17.09.2014 12:00,22.2
15.10.2014 12:00,22.2
12.11.2014 12:00,26.5
10.12.2014 12:00,32.9
11.03.2015 12:00,5.6
09.04.2015 12:00,4.1
20.05.2015 12:00,19.0
17.06.2015 12:00,17.3
15.07.2015 12:00,13.5
12.08.2015 12:00,17.1
09.09.2015 12:00,19.5
14.10.2015 12:00,22.7
18.11.2015 12:00,28.0
16.12.2015 12:00,42.9
13.04.2016 12:00,13.4
11.05.2016 12:00,4.1
08.06.2016 12:00,23.9
06.07.2016 12:00,3.4
10.08.2016 12:00,22.4
07.09.2016 12:00,22.5
12.10.2016 12:00,23.5
09.11.2016 12:00,28.9
14.12.2016 12:00,53.4
15.03.2017 12:00,7.9
12.04.2017 12:00,7.4
17.05.2017 12:00,19.0
14.06.2017 12:00,15.0
12.07.2017 12:00,17.2
16.08.2017 12:00,17.7
18.09.2017 12:00,20.3
11.10.2017 12:00,21.7
08.11.2017 12:00,26.7
11.04.2018 12:00,21.1
17.05.2018 12:00,20.8
14.06.2018 12:00,16.7
11.07.2018 12:00,15.6
15.08.2018 12:00,16.8
12.09.2018 12:00,19.0
10.10.2018 12:00,21.8
07.11.2018 12:00,24.3
12.12.2018 12:00,27.8
10.04.2019 12:00,5.1
15.05.2019 12:00,24.8
26.06.2019 12:00,2.5
17.07.2019 12:00,17.7
14.08.2019 12:00,18.4
11.09.2019 12:00,19.8
09.10.2019 12:00,23.3
13.11.2019 12:00,29.1
11.12.2019 12:00,47.8
08.04.2020 12:00,2.5
13.05.2020 12:00,16.8
17.06.2020 12:00,22.5
15.07.2020 12:00,16.8
12.08.2020 12:00,17.4
09.09.2020 12:00,19.7
14.10.2020 12:00,24.2
11.11.2020 12:00,29.6
09.12.2020 12:00,44.9
14.04.2021 12:00,20.3
05.05.2021 12:00,30.0
16.06.2021 12:00,2.0
11.08.2021 12:00,20.4
08.09.2021 12:00,24.3
06.10.2021 12:00,23.1
10.11.2021 12:00,35.9
16.03.2022 12:00,7.3
13.04.2022 12:00,2.2
11.05.2022 12:00,2.5
15.06.2022 12:00,13.6
19.07.2022 12:00,15.1
10.08.2022 12:00,15.2
14.09.2022 12:00,17.6
12.10.2022 12:00,21.1
09.11.2022 12:00,23.0
14.12.2022 12:00,30.9
05.04.2023 12:00,63.6
10.05.2023 12:00,21.0
14.06.2023 12:00,15.7
12.07.2023 12:00,13.7
16.08.2023 12:00,20.1
13.09.2023 12:00,18.8
11.10.2023 12:00,18.9
22.11.2023 12:00,43.1
