date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen content [t]
18.04.1963 12:00,423669.8
15.05.1963 12:00,414420.7
19.06.1963 12:00,401086.9
13.08.1963 12:00,359364.2
18.09.1963 12:00,358130.8
15.10.1963 12:00,372432.0
12.11.1963 12:00,356416.3
10.12.1963 12:00,343859.5
14.01.1964 12:00,367709.4
13.02.1964 12:00,359220.9
17.03.1964 12:00,375950.6
14.04.1964 12:00,373223.3
12.05.1964 12:00,357962.9
19.05.1964 12:00,367671.1
02.06.1964 12:00,366148.6
07.07.1964 12:00,334155.5
21.07.1964 12:00,349174.1
11.08.1964 12:00,330716.6
08.09.1964 12:00,324123.1
06.10.1964 12:00,341596.5
12.11.1964 12:00,345411.3
08.12.1964 12:00,313930.4
12.01.1965 12:00,356349.5
09.02.1965 12:00,350027.7
16.03.1965 12:00,384463.5
23.06.1965 12:00,364791.4
21.07.1965 12:00,355246.9
10.08.1965 12:00,351430.2
15.09.1965 12:00,343973.4
20.10.1965 12:00,334972.1
23.11.1965 12:00,339283.4
07.12.1965 12:00,359188.4
11.01.1966 12:00,376649.9
15.02.1966 12:00,369183.4
15.03.1966 12:00,374497.0
13.04.1966 12:00,380298.2
11.05.1966 12:00,378894.9
16.06.1966 12:00,372278.2
14.07.1966 12:00,356591.4
10.08.1966 12:00,355581.3
13.09.1966 12:00,357215.1
25.10.1966 12:00,336731.5
15.11.1966 12:00,340067.8
13.12.1966 12:00,360590.7
17.01.1967 12:00,363838.9
14.02.1967 12:00,373039.8
14.03.1967 12:00,381730.3
18.04.1967 12:00,387707.0
22.05.1967 12:00,383998.3
13.06.1967 12:00,385473.6
18.07.1967 12:00,362084.2
15.08.1967 12:00,364058.0
12.09.1967 12:00,358846.9
17.10.1967 12:00,352770.5
14.11.1967 12:00,343629.3
06.12.1967 12:00,341074.9
16.01.1968 12:00,373175.8
13.02.1968 12:00,385807.2
12.03.1968 12:00,389632.4
23.04.1968 12:00,391743.7
07.05.1968 12:00,389045.4
18.06.1968 12:00,377860.3
16.07.1968 12:00,381419.0
13.08.1968 12:00,364832.5
10.09.1968 12:00,367473.2
09.10.1968 12:00,359209.8
13.11.1968 12:00,361536.4
11.12.1968 12:00,333379.6
15.01.1969 12:00,362212.5
11.02.1969 12:00,372616.6
19.03.1969 12:00,380875.1
15.04.1969 12:00,371123.8
13.05.1969 12:00,360904.7
11.06.1969 12:00,365377.0
09.07.1969 12:00,364574.9
05.08.1969 12:00,358513.7
10.09.1969 12:00,350138.5
08.10.1969 12:00,343266.6
12.11.1969 12:00,347633.4
09.12.1969 12:00,350017.8
14.01.1970 12:00,369363.4
04.02.1970 12:00,360036.1
04.03.1970 12:00,386584.1
15.04.1970 12:00,397326.4
13.05.1970 12:00,388983.5
09.06.1970 12:00,387093.0
08.07.1970 12:00,384759.7
19.08.1970 12:00,374870.7
09.09.1970 12:00,379055.0
06.10.1970 12:00,366615.0
11.11.1970 12:00,358871.9
09.12.1970 12:00,358279.0
13.01.1971 12:00,360356.2
10.02.1971 12:00,379475.4
10.03.1971 12:00,381633.3
06.04.1971 12:00,361624.3
12.05.1971 12:00,374554.6
08.06.1971 12:00,352807.0
14.07.1971 12:00,346324.7
11.08.1971 12:00,347153.4
20.09.1971 12:00,340497.9
20.10.1971 12:00,337615.6
11.11.1971 12:00,344436.0
08.12.1971 12:00,322691.0
12.01.1972 12:00,336504.5
02.02.1972 12:00,340319.7
22.03.1972 12:00,351822.8
24.05.1972 12:00,345680.0
27.06.1972 12:00,337122.5
26.07.1972 12:00,317157.2
09.08.1972 12:00,327078.1
13.09.1972 12:00,308007.8
28.09.1972 12:00,305693.8
25.10.1972 12:00,308540.0
29.11.1972 12:00,289518.4
19.12.1972 12:00,297082.3
24.01.1973 12:00,334510.2
21.02.1973 12:00,332177.6
20.03.1973 12:00,343349.5
25.04.1973 12:00,373015.9
23.05.1973 12:00,388009.6
19.06.1973 12:00,359643.0
12.07.1973 12:00,346300.7
08.08.1973 12:00,341611.6
05.09.1973 12:00,345615.6
02.10.1973 12:00,330142.7
24.10.1973 12:00,334126.6
22.11.1973 12:00,304848.3
19.12.1973 12:00,346137.9
22.01.1974 12:00,369104.0
19.02.1974 12:00,367199.4
19.03.1974 12:00,368370.1
23.04.1974 12:00,373201.9
14.05.1974 12:00,369814.7
18.06.1974 12:00,351481.8
09.07.1974 12:00,363534.3
13.08.1974 12:00,351960.8
10.09.1974 12:00,336319.0
08.10.1974 12:00,358324.1
05.11.1974 12:00,342703.2
03.12.1974 12:00,348596.0
07.01.1975 12:00,377067.7
04.02.1975 12:00,354934.1
04.03.1975 12:00,373371.1
01.04.1975 12:00,391740.3
29.04.1975 12:00,393575.4
27.05.1975 12:00,408846.8
24.06.1975 12:00,366590.6
22.07.1975 12:00,380487.0
