date (yyyy-mm-dd HH:MM:SS),bottom temperature [°C]
22.05.1967 12:00,4.3
13.06.1967 12:00,4.4
18.07.1967 12:00,4.4
15.08.1967 12:00,4.4
12.09.1967 12:00,4.4
17.10.1967 12:00,4.4
14.11.1967 12:00,4.4
06.12.1967 12:00,4.4
16.01.1968 12:00,4.5
13.02.1968 12:00,4.4
12.03.1968 12:00,4.1
23.04.1968 12:00,4.2
07.05.1968 12:00,4.2
18.06.1968 12:00,4.3
16.07.1968 12:00,4.3
13.08.1968 12:00,4.3
10.09.1968 12:00,4.3
09.10.1968 12:00,4.3
13.11.1968 12:00,4.3
11.12.1968 12:00,4.3
15.01.1969 12:00,4.3
11.02.1969 12:00,4.3
19.03.1969 12:00,4.1
15.04.1969 12:00,4.1
13.05.1969 12:00,4.1
11.06.1969 12:00,4.2
09.07.1969 12:00,4.2
05.08.1969 12:00,4.2
10.09.1969 12:00,4.2
08.10.1969 12:00,4.2
12.11.1969 12:00,4.2
09.12.1969 12:00,4.2
14.01.1970 12:00,4.2
04.02.1970 12:00,4.1
04.03.1970 12:00,4.0
15.04.1970 12:00,4.0
13.05.1970 12:00,4.1
09.06.1970 12:00,4.0
08.07.1970 12:00,4.1
19.08.1970 12:00,4.1
09.09.1970 12:00,4.1
06.10.1970 12:00,4.1
11.11.1970 12:00,4.1
09.12.1970 12:00,4.1
13.01.1971 12:00,4.1
10.02.1971 12:00,4.1
10.03.1971 12:00,4.1
06.04.1971 12:00,4.1
12.05.1971 12:00,4.1
08.06.1971 12:00,4.1
14.07.1971 12:00,4.1
11.08.1971 12:00,4.2
20.09.1971 12:00,4.1
20.10.1971 12:00,4.2
11.11.1971 12:00,4.1
08.12.1971 12:00,4.1
12.01.1972 12:00,4.1
02.02.1972 12:00,4.1
22.03.1972 12:00,4.1
26.04.1972 12:00,4.1
24.05.1972 12:00,4.2
27.06.1972 12:00,4.3
26.07.1972 12:00,4.2
09.08.1972 12:00,4.2
13.09.1972 12:00,4.2
28.09.1972 12:00,4.2
25.10.1972 12:00,4.2
29.11.1972 12:00,4.2
19.12.1972 12:00,4.2
24.01.1973 12:00,4.2
21.02.1973 12:00,4.2
20.03.1973 12:00,4.2
25.04.1973 12:00,4.3
23.05.1973 12:00,4.3
19.06.1973 12:00,4.3
12.07.1973 12:00,4.3
08.08.1973 12:00,4.3
05.09.1973 12:00,4.4
02.10.1973 12:00,4.3
24.10.1973 12:00,4.3
22.11.1973 12:00,4.3
19.12.1973 12:00,4.3
22.01.1974 12:00,4.4
19.02.1974 12:00,4.4
19.03.1974 12:00,4.5
23.04.1974 12:00,4.4
14.05.1974 12:00,4.4
18.06.1974 12:00,4.5
09.07.1974 12:00,4.4
13.08.1974 12:00,4.4
10.09.1974 12:00,4.5
08.10.1974 12:00,4.4
05.11.1974 12:00,4.4
03.12.1974 12:00,4.4
07.01.1975 12:00,4.5
04.02.1975 12:00,4.5
04.03.1975 12:00,4.5
01.04.1975 12:00,4.6
29.04.1975 12:00,4.6
27.05.1975 12:00,4.5
24.06.1975 12:00,4.6
22.07.1975 12:00,4.7
19.08.1975 12:00,4.6
10.09.1975 12:00,4.6
23.10.1975 12:00,4.7
12.11.1975 12:00,4.6
11.12.1975 12:00,4.6
13.01.1976 12:00,4.6
10.02.1976 12:00,4.5
09.03.1976 12:00,4.2
07.04.1976 12:00,4.4
04.05.1976 12:00,4.4
24.05.1976 12:00,4.4
22.06.1976 12:00,4.5
19.07.1976 12:00,4.4
16.08.1976 12:00,4.4
13.09.1976 12:00,4.4
11.10.1976 12:00,4.4
08.11.1976 12:00,4.4
06.12.1976 12:00,4.4
11.01.1977 12:00,4.3
08.02.1977 12:00,4.3
08.03.1977 12:00,4.3
05.04.1977 12:00,4.4
10.05.1977 12:00,4.3
07.06.1977 12:00,4.4
05.07.1977 12:00,4.5
02.08.1977 12:00,4.5
05.09.1977 12:00,4.4
25.10.1977 12:00,4.5
08.11.1977 12:00,4.4
06.12.1977 12:00,4.4
10.01.1978 12:00,4.5
14.02.1978 12:00,4.5
07.03.1978 12:00,4.2
04.04.1978 12:00,4.3
09.05.1978 12:00,4.3
06.06.1978 12:00,4.4
04.07.1978 12:00,4.4
10.08.1978 12:00,4.5
05.09.1978 12:00,4.5
24.10.1978 12:00,4.5
07.11.1978 12:00,4.5
05.12.1978 12:00,4.5
16.01.1979 12:00,4.5
06.02.1979 12:00,4.1
06.03.1979 12:00,4.3
03.04.1979 12:00,4.3
08.05.1979 12:00,4.3
05.06.1979 12:00,4.4
03.07.1979 12:00,4.4
07.08.1979 12:00,4.5
11.09.1979 12:00,4.4
08.10.1979 12:00,4.4
06.11.1979 12:00,4.4
19.11.1979 12:00,4.4
12.12.1979 12:00,4.3
15.01.1980 12:00,4.4
05.02.1980 12:00,4.4
04.03.1980 12:00,4.4
15.04.1980 12:00,4.5
06.05.1980 12:00,4.4
02.06.1980 12:00,4.4
08.07.1980 12:00,4.5
05.08.1980 12:00,4.5
09.09.1980 12:00,4.6
07.10.1980 12:00,4.5
12.11.1980 12:00,4.5
02.12.1980 12:00,4.5
13.01.1981 12:00,4.5
10.02.1981 12:00,4.2
09.03.1981 12:00,3.9
07.04.1981 12:00,3.9
05.05.1981 12:00,4.0
02.06.1981 12:00,4.0
07.07.1981 12:00,4.1
04.08.1981 12:00,4.1
09.09.1981 12:00,4.1
06.10.1981 12:00,4.1
10.11.1981 12:00,4.1
02.12.1981 12:00,4.1
12.01.1982 12:00,4.1
02.02.1982 12:00,4.1
09.03.1982 12:00,4.1
06.04.1982 12:00,4.1
11.05.1982 12:00,4.1
01.06.1982 12:00,4.2
06.07.1982 12:00,4.2
03.08.1982 12:00,4.2
07.09.1982 12:00,4.2
12.10.1982 12:00,4.2
09.11.1982 12:00,4.2
06.12.1982 12:00,4.2
07.12.1982 12:00,4.2
11.01.1983 12:00,4.1
07.02.1983 12:00,4.2
08.03.1983 12:00,4.2
12.04.1983 12:00,4.3
03.05.1983 12:00,4.3
07.06.1983 12:00,4.3
05.07.1983 12:00,4.3
09.08.1983 12:00,4.3
06.09.1983 12:00,4.3
11.10.1983 12:00,4.3
08.11.1983 12:00,4.3
06.12.1983 12:00,4.4
10.01.1984 12:00,4.4
14.02.1984 12:00,4.4
13.03.1984 12:00,4.2
03.04.1984 12:00,4.1
16.05.1984 12:00,4.1
05.06.1984 12:00,4.2
04.07.1984 12:00,4.2
07.08.1984 12:00,4.2
11.09.1984 12:00,4.2
16.10.1984 12:00,4.2
06.11.1984 12:00,4.2
04.12.1984 12:00,4.2
23.01.1985 12:00,4.2
05.02.1985 12:00,4.2
26.02.1985 12:00,4.04
06.03.1985 12:00,3.9
28.03.1985 12:00,3.95
02.04.1985 12:00,3.9
08.05.1985 12:00,3.9
11.06.1985 12:00,3.9
09.07.1985 12:00,3.9
06.08.1985 12:00,4.0
11.09.1985 12:00,3.9
09.10.1985 12:00,4.0
21.10.1985 12:00,4.03
05.11.1985 12:00,4.1
29.11.1985 12:00,4.04
03.12.1985 12:00,4.0
08.01.1986 12:00,4.1
04.02.1986 12:00,4.1
04.03.1986 12:00,4.1
11.03.1986 12:00,3.78
08.04.1986 12:00,4.0
11.04.1986 12:00,3.97
13.05.1986 12:00,4.0
14.05.1986 12:00,4.02
03.06.1986 12:00,4.0
20.06.1986 12:00,4.04
08.07.1986 12:00,4.1
25.07.1986 12:00,4.05
05.08.1986 12:00,4.1
03.09.1986 12:00,4.1
07.10.1986 12:00,4.1
29.10.1986 12:00,4.08
04.11.1986 12:00,4.1
02.12.1986 12:00,4.1
20.01.1987 12:00,4.1
22.01.1987 12:00,4.09
10.02.1987 12:00,4.1
10.03.1987 12:00,3.9
07.04.1987 12:00,3.9
14.04.1987 12:00,3.83
05.05.1987 12:00,3.9
15.05.1987 12:00,3.85
02.06.1987 12:00,4.0
11.06.1987 12:00,3.85
07.07.1987 12:00,4.4
08.07.1987 12:00,3.88
31.07.1987 12:00,3.95
04.08.1987 12:00,4.0
13.08.1987 12:00,3.94
01.09.1987 12:00,4.1
10.09.1987 12:00,3.94
06.10.1987 12:00,4.1
09.10.1987 12:00,3.96
03.11.1987 12:00,4.1
05.11.1987 12:00,3.98
27.11.1987 12:00,3.97
01.12.1987 12:00,4.1
22.12.1987 12:00,3.98
12.01.1988 12:00,4.1
28.01.1988 12:00,4.0
09.02.1988 12:00,4.0
02.03.1988 12:00,4.1
04.03.1988 12:00,4.02
29.03.1988 12:00,4.07
12.04.1988 12:00,4.1
22.04.1988 12:00,4.09
02.05.1988 12:00,4.0
19.05.1988 12:00,4.14
06.06.1988 12:00,4.1
24.06.1988 12:00,4.13
04.07.1988 12:00,4.1
15.07.1988 12:00,4.14
01.08.1988 12:00,4.3
06.09.1988 12:00,4.3
16.09.1988 12:00,4.17
04.10.1988 12:00,4.4
13.10.1988 12:00,4.2
07.11.1988 12:00,4.3
05.12.1988 12:00,4.4
06.12.1988 12:00,4.4
10.01.1989 12:00,4.4
14.02.1989 12:00,4.4
07.03.1989 12:00,4.5
04.04.1989 12:00,4.4
09.05.1989 12:00,4.4
11.05.1989 12:00,4.36
06.06.1989 12:00,4.4
09.06.1989 12:00,4.38
04.07.1989 12:00,4.4
19.07.1989 12:00,4.37
02.08.1989 12:00,4.5
30.08.1989 12:00,4.39
05.09.1989 12:00,4.6
20.09.1989 12:00,4.39
03.10.1989 12:00,4.5
07.11.1989 12:00,4.5
05.12.1989 12:00,4.5
09.01.1990 12:00,4.5
06.02.1990 12:00,4.5
06.03.1990 12:00,4.6
03.04.1990 12:00,4.7
08.05.1990 12:00,4.7
12.06.1990 12:00,4.75
20.06.1990 12:00,4.64
03.07.1990 12:00,4.8
02.08.1990 12:00,4.67
07.08.1990 12:00,4.8
04.09.1990 12:00,4.8
02.10.1990 12:00,4.8
06.11.1990 12:00,4.7
26.11.1990 12:00,4.72
04.12.1990 12:00,4.8
19.12.1990 12:00,4.74
08.01.1991 12:00,4.8
10.01.1991 12:00,4.76
05.02.1991 12:00,4.8
06.02.1991 12:00,4.78
20.02.1991 12:00,4.54
05.03.1991 12:00,4.4
07.03.1991 12:00,4.36
26.03.1991 12:00,4.24
09.04.1991 12:00,4.4
10.04.1991 12:00,4.32
24.04.1991 12:00,4.36
07.05.1991 12:00,4.4
08.05.1991 12:00,4.37
16.05.1991 12:00,4.37
04.06.1991 12:00,4.4
11.06.1991 12:00,4.38
02.07.1991 12:00,4.5
03.07.1991 12:00,4.38
18.07.1991 12:00,4.39
02.08.1991 12:00,4.41
06.08.1991 12:00,4.5
22.08.1991 12:00,4.42
03.09.1991 12:00,4.4
10.10.1991 12:00,4.5
12.11.1991 12:00,4.5
03.12.1991 12:00,4.5
08.01.1992 12:00,4.4
04.02.1992 12:00,4.5
10.03.1992 12:00,4.1
07.04.1992 12:00,4.3
05.05.1992 12:00,4.3
02.06.1992 12:00,4.4
07.07.1992 12:00,4.4
04.08.1992 12:00,4.4
05.08.1992 12:00,4.35
19.08.1992 12:00,4.36
02.09.1992 12:00,4.5
03.09.1992 12:00,4.37
24.09.1992 12:00,4.38
06.10.1992 12:00,4.5
27.10.1992 12:00,4.39
03.11.1992 12:00,4.4
19.11.1992 12:00,4.41
02.12.1992 12:00,4.5
12.01.1993 12:00,4.5
09.02.1993 12:00,4.5
09.03.1993 12:00,4.5
14.04.1993 12:00,4.5
04.05.1993 12:00,4.5
01.06.1993 12:00,4.5
06.07.1993 12:00,4.6
04.08.1993 12:00,4.6
08.09.1993 12:00,4.6
14.09.1993 12:00,4.5
28.09.1993 12:00,4.51
05.10.1993 12:00,4.6
13.10.1993 12:00,4.51
26.10.1993 12:00,4.51
02.11.1993 12:00,4.6
10.11.1993 12:00,4.51
23.11.1993 12:00,4.53
30.11.1993 12:00,4.51
07.12.1993 12:00,4.5
12.01.1994 12:00,4.6
08.02.1994 12:00,4.6
08.03.1994 12:00,4.5
05.04.1994 12:00,4.6
05.05.1994 12:00,4.6
07.06.1994 12:00,4.6
05.07.1994 12:00,4.6
08.08.1994 12:00,4.57
09.08.1994 12:00,4.7
29.08.1994 12:00,4.58
07.09.1994 12:00,4.7
19.09.1994 12:00,4.6
10.10.1994 12:00,4.6
12.10.1994 12:00,4.7
24.10.1994 12:00,4.61
08.11.1994 12:00,4.7
06.12.1994 12:00,4.7
30.01.1995 12:00,4.4
21.02.1995 12:00,4.7
07.03.1995 12:00,4.7
22.03.1995 12:00,4.7
04.04.1995 12:00,4.8
18.04.1995 12:00,4.8
28.04.1995 12:00,4.75
09.05.1995 12:00,4.8
11.05.1995 12:00,4.76
23.05.1995 12:00,4.8
29.05.1995 12:00,4.8
06.06.1995 12:00,4.8
09.06.1995 12:00,4.78
20.06.1995 12:00,4.9
26.06.1995 12:00,4.82
04.07.1995 12:00,4.9
11.07.1995 12:00,4.8
18.07.1995 12:00,4.9
28.07.1995 12:00,4.81
01.08.1995 12:00,4.9
15.08.1995 12:00,4.9
22.08.1995 12:00,4.82
05.09.1995 12:00,4.9
13.09.1995 12:00,4.82
19.09.1995 12:00,4.8
26.09.1995 12:00,4.83
10.10.1995 12:00,4.9
11.10.1995 12:00,4.84
07.11.1995 12:00,4.9
09.11.1995 12:00,4.84
21.11.1995 12:00,4.9
05.12.1995 12:00,4.9
19.12.1995 12:00,4.9
09.01.1996 12:00,4.9
24.01.1996 12:00,5.3
06.02.1996 12:00,4.9
05.03.1996 12:00,4.5
19.03.1996 12:00,4.4
09.04.1996 12:00,4.4
23.04.1996 12:00,4.4
07.05.1996 12:00,4.4
21.05.1996 12:00,4.4
11.06.1996 12:00,4.5
25.06.1996 12:00,4.5
09.07.1996 12:00,4.5
23.07.1996 12:00,4.5
06.08.1996 12:00,4.5
20.08.1996 12:00,4.4
03.09.1996 12:00,4.5
16.09.1996 12:00,4.5
08.10.1996 12:00,4.5
22.10.1996 12:00,4.5
05.11.1996 12:00,4.4
20.11.1996 12:00,4.5
03.12.1996 12:00,4.5
17.12.1996 12:00,4.5
07.01.1997 12:00,4.5
21.01.1997 12:00,4.3
04.02.1997 12:00,4.4
18.02.1997 12:00,4.3
04.03.1997 12:00,4.4
18.03.1997 12:00,4.4
08.04.1997 12:00,4.4
22.04.1997 12:00,4.4
05.05.1997 12:00,4.4
20.05.1997 12:00,4.4
03.06.1997 12:00,4.5
17.06.1997 12:00,4.5
01.07.1997 12:00,4.5
15.07.1997 12:00,4.5
05.08.1997 12:00,4.5
19.08.1997 12:00,4.5
26.08.1997 12:00,4.4
02.09.1997 12:00,4.5
16.09.1997 12:00,4.5
07.10.1997 12:00,4.5
21.10.1997 12:00,4.5
04.11.1997 12:00,4.5
18.11.1997 12:00,4.5
02.12.1997 12:00,4.5
16.12.1997 12:00,4.5
07.01.1998 12:00,4.5
22.01.1998 12:00,4.5
03.02.1998 12:00,4.5
17.02.1998 12:00,4.5
03.03.1998 12:00,4.5
17.03.1998 12:00,4.5
06.04.1998 12:00,4.5
21.04.1998 12:00,4.5
05.05.1998 12:00,4.5
19.05.1998 12:00,4.5
02.06.1998 12:00,4.6
16.06.1998 12:00,4.6
06.07.1998 12:00,4.6
21.07.1998 12:00,4.6
04.08.1998 12:00,4.6
18.08.1998 12:00,4.6
01.09.1998 12:00,4.6
16.09.1998 12:00,4.6
24.09.1998 12:00,4.53
06.10.1998 12:00,4.6
13.10.1998 12:00,4.53
20.10.1998 12:00,4.6
04.11.1998 12:00,4.6
17.11.1998 12:00,4.6
01.12.1998 12:00,4.6
15.12.1998 12:00,4.6
14.01.1999 12:00,4.6
26.01.1999 12:00,4.6
09.02.1999 12:00,4.6
24.02.1999 12:00,4.1
09.03.1999 12:00,4.2
23.03.1999 12:00,4.4
06.04.1999 12:00,4.4
20.04.1999 12:00,4.4
04.05.1999 12:00,4.4
18.05.1999 12:00,4.5
08.06.1999 12:00,4.5
22.06.1999 12:00,4.5
06.07.1999 12:00,4.5
20.07.1999 12:00,4.6
03.08.1999 12:00,4.5
17.08.1999 12:00,4.6
07.09.1999 12:00,4.6
21.09.1999 12:00,4.6
23.09.1999 12:00,4.5
05.10.1999 12:00,4.6
19.10.1999 12:00,4.5
02.11.1999 12:00,4.6
