date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
06.07.2020 12:00,10.6
04.08.2020 12:00,9.7
08.09.2020 12:00,13.4
07.10.2020 12:00,20.9
02.11.2020 12:00,24.8
01.12.2020 12:00,38.2
13.01.2021 12:00,101.4
12.04.2021 12:00,10.5
04.05.2021 12:00,11.3
08.06.2021 12:00,8.6
06.07.2021 12:00,10.5
03.08.2021 12:00,9.8
05.10.2021 12:00,16.4
03.11.2021 12:00,25.2
07.12.2021 12:00,39.5
11.01.2022 12:00,105.3
05.04.2022 12:00,39.5
03.05.2022 12:00,10.3
08.06.2022 12:00,16.4
05.07.2022 12:00,11.4
02.08.2022 12:00,9.8
06.09.2022 12:00,13.5
05.10.2022 12:00,19.4
08.11.2022 12:00,20.4
06.12.2022 12:00,37.7
10.01.2023 12:00,39.0
03.04.2023 12:00,27.8
02.05.2023 12:00,13.0
05.06.2023 12:00,8.6
03.07.2023 12:00,8.3
07.08.2023 12:00,16.1
04.09.2023 12:00,13.9
09.10.2023 12:00,14.4
06.11.2023 12:00,24.8
05.12.2023 12:00,39.0
