date (yyyy-mm-dd HH:MM:SS),Schmidt stability [J/m2]
22.05.1967 12:00,2612.968620382886
13.06.1967 12:00,5369.284447087934
18.07.1967 12:00,13554.894284931817
15.08.1967 12:00,10510.987562477476
12.09.1967 12:00,11003.058613797537
17.10.1967 12:00,9817.847294941399
14.11.1967 12:00,5444.592404656085
06.12.1967 12:00,2016.675569386247
16.01.1968 12:00,-19.721542879819026
13.02.1968 12:00,-12.029684887540498
12.03.1968 12:00,-8.898883005414973
23.04.1968 12:00,2016.1673338871478
07.05.1968 12:00,1920.6749672155856
18.06.1968 12:00,8644.640438442593
16.07.1968 12:00,6248.298850010644
13.08.1968 12:00,14744.313710271364
10.09.1968 12:00,13111.70354372727
09.10.1968 12:00,9135.613907427965
13.11.1968 12:00,6582.711174157943
11.12.1968 12:00,1606.3695552642748
15.01.1969 12:00,132.7120353575192
11.02.1969 12:00,-8.481367024094652
19.03.1969 12:00,8.459542637396225
15.04.1969 12:00,18.293783534023532
13.05.1969 12:00,2386.447643271862
11.06.1969 12:00,5811.062412912206
09.07.1969 12:00,6687.481703377509
05.08.1969 12:00,14673.281329434765
10.09.1969 12:00,10610.514785104297
08.10.1969 12:00,9457.1026120621
12.11.1969 12:00,4647.557030541546
09.12.1969 12:00,850.4743703312342
14.01.1970 12:00,-9.416674673826492
04.02.1970 12:00,-2.7778416544351785
04.03.1970 12:00,1.4022326207305014
15.04.1970 12:00,3.3703671268704056
13.05.1970 12:00,476.8945864016532
09.06.1970 12:00,3916.058668714846
08.07.1970 12:00,8015.567061079324
19.08.1970 12:00,11709.856531161558
09.09.1970 12:00,13333.346487141875
06.10.1970 12:00,7610.738512979819
11.11.1970 12:00,3041.635266676294
09.12.1970 12:00,1811.9742006670967
13.01.1971 12:00,68.72323357098139
10.02.1971 12:00,-3.193998303559056
10.03.1971 12:00,43.72490518696941
06.04.1971 12:00,16.54988875583149
12.05.1971 12:00,2441.3951334708654
08.06.1971 12:00,1527.9335862190746
14.07.1971 12:00,14514.884965979223
11.08.1971 12:00,14261.160460804058
20.09.1971 12:00,10977.138029466505
20.10.1971 12:00,7193.2130634054265
11.11.1971 12:00,5434.387811181818
08.12.1971 12:00,698.6550990340729
12.01.1972 12:00,317.5643086300079
02.02.1972 12:00,13.843957117929676
22.03.1972 12:00,352.38348747341297
26.04.1972 12:00,483.0171204169128
24.05.1972 12:00,3436.512673251058
27.06.1972 12:00,8910.747046683917
26.07.1972 12:00,12476.02220756788
09.08.1972 12:00,14575.20473395787
13.09.1972 12:00,10795.527199470303
28.09.1972 12:00,10062.418539977376
25.10.1972 12:00,4246.704879096793
29.11.1972 12:00,1665.3137670491851
19.12.1972 12:00,907.6284618840655
24.01.1973 12:00,77.42095112633979
21.02.1973 12:00,-12.352607342792908
20.03.1973 12:00,0.9300144697481301
25.04.1973 12:00,148.35070121990066
23.05.1973 12:00,3217.7941902778402
19.06.1973 12:00,10481.786303658964
12.07.1973 12:00,12155.39435892923
08.08.1973 12:00,10830.69881631329
05.09.1973 12:00,14156.125998786525
02.10.1973 12:00,9810.477387060384
24.10.1973 12:00,4257.506945972826
22.11.1973 12:00,1888.3600369738706
19.12.1973 12:00,213.17157425422556
22.01.1974 12:00,-16.975355485468754
19.02.1974 12:00,-16.49400039856846
19.03.1974 12:00,13.395728204210172
23.04.1974 12:00,1102.9103708202274
14.05.1974 12:00,2902.4557805620425
18.06.1974 12:00,7699.180110170189
09.07.1974 12:00,12233.375693810978
13.08.1974 12:00,12543.304711138717
10.09.1974 12:00,13179.255203249624
08.10.1974 12:00,6707.805814663736
05.11.1974 12:00,1753.8537439899774
03.12.1974 12:00,1070.6740430844802
07.01.1975 12:00,336.16442213643313
04.02.1975 12:00,168.07460616126627
04.03.1975 12:00,58.02600515459562
01.04.1975 12:00,17.96966157109273
29.04.1975 12:00,1884.5944710956246
27.05.1975 12:00,2980.423309361646
24.06.1975 12:00,6197.8562610651625
22.07.1975 12:00,11587.361032449651
19.08.1975 12:00,9795.43353617939
10.09.1975 12:00,11388.871197319564
23.10.1975 12:00,6544.009421370956
12.11.1975 12:00,4042.5075606331484
11.12.1975 12:00,1767.4303962718986
13.01.1976 12:00,118.09192034044099
10.02.1976 12:00,-19.721542879819026
09.03.1976 12:00,-14.546416296070674
07.04.1976 12:00,713.3603481780992
04.05.1976 12:00,1133.648161062065
24.05.1976 12:00,3309.4450686034106
22.06.1976 12:00,10845.4442996492
19.07.1976 12:00,18857.777788124622
16.08.1976 12:00,15390.859292319865
13.09.1976 12:00,9801.180972997821
11.10.1976 12:00,8747.490493119718
08.11.1976 12:00,3139.265780820482
06.12.1976 12:00,1111.8421161650003
11.01.1977 12:00,20.154845315668354
08.02.1977 12:00,1.2106035795841308
08.03.1977 12:00,60.80617314952906
05.04.1977 12:00,304.78855024554287
10.05.1977 12:00,1261.9695732180808
07.06.1977 12:00,3548.920780713699
05.07.1977 12:00,13969.635506339131
02.08.1977 12:00,11264.133165914325
05.09.1977 12:00,12214.314972566328
25.10.1977 12:00,5207.852397234801
08.11.1977 12:00,5543.783552462208
06.12.1977 12:00,1123.576474897589
10.01.1978 12:00,160.0566025429216
14.02.1978 12:00,-11.333604307725182
07.03.1978 12:00,24.50255878790631
04.04.1978 12:00,191.66215148911215
09.05.1978 12:00,1427.8256853955645
06.06.1978 12:00,6046.278416326126
04.07.1978 12:00,8640.088447948941
10.08.1978 12:00,11696.439331081456
05.09.1978 12:00,9947.465862245052
24.10.1978 12:00,5141.959341278922
07.11.1978 12:00,4265.58481839082
05.12.1978 12:00,1556.7821239015684
16.01.1979 12:00,61.38339652463765
06.02.1979 12:00,22.06860630131996
06.03.1979 12:00,5.012619165270735
03.04.1979 12:00,69.97581273506876
08.05.1979 12:00,878.6019317405626
05.06.1979 12:00,6146.781418611323
03.07.1979 12:00,11248.102379205497
07.08.1979 12:00,14465.731759344919
11.09.1979 12:00,12107.122912801677
08.10.1979 12:00,8588.609302549647
06.11.1979 12:00,3595.7611063765653
19.11.1979 12:00,1254.2589555615814
12.12.1979 12:00,528.0242150104932
15.01.1980 12:00,175.4592713694692
05.02.1980 12:00,35.72694895320092
04.03.1980 12:00,11.635925874081295
15.04.1980 12:00,418.8140066682172
06.05.1980 12:00,683.525389396611
02.06.1980 12:00,1689.5492308056237
08.07.1980 12:00,7781.30847442491
05.08.1980 12:00,13302.492949555613
09.09.1980 12:00,12194.968452316167
07.10.1980 12:00,10837.507395411361
12.11.1980 12:00,1841.6959126858637
02.12.1980 12:00,1310.424755493812
13.01.1981 12:00,1.7691834477045632
10.02.1981 12:00,0.9300144697481301
09.03.1981 12:00,127.91160468339149
07.04.1981 12:00,281.67092760043306
05.05.1981 12:00,952.898274131021
02.06.1981 12:00,5996.130030665356
07.07.1981 12:00,10191.937785509484
04.08.1981 12:00,12982.09844794656
09.09.1981 12:00,13492.251886787553
06.10.1981 12:00,9976.006973217683
10.11.1981 12:00,3740.332892920127
02.12.1981 12:00,1063.3614736006093
12.01.1982 12:00,54.04273643920533
02.02.1982 12:00,-4.346109421734582
09.03.1982 12:00,4.6069125618632825
06.04.1982 12:00,178.32577452220357
11.05.1982 12:00,1182.1291558083576
01.06.1982 12:00,5477.209721732133
06.07.1982 12:00,10397.410444329702
03.08.1982 12:00,13982.293104404056
07.09.1982 12:00,10346.925372394942
12.10.1982 12:00,6297.688306676404
09.11.1982 12:00,4505.224000949136
06.12.1982 12:00,1914.983395571544
07.12.1982 12:00,1914.983395571544
11.01.1983 12:00,612.4879014815233
07.02.1983 12:00,109.21548642982816
08.03.1983 12:00,29.970503085489327
12.04.1983 12:00,165.58221328634318
03.05.1983 12:00,899.4715751475051
07.06.1983 12:00,5898.452191188495
05.07.1983 12:00,11043.749080835723
09.08.1983 12:00,10343.08361969422
06.09.1983 12:00,13192.275247842887
11.10.1983 12:00,9865.576354166371
08.11.1983 12:00,4995.766317978207
06.12.1983 12:00,1056.8877317821862
10.01.1984 12:00,145.3971637608338
14.02.1984 12:00,1.4903250420320546
13.03.1984 12:00,-8.806401311798254
03.04.1984 12:00,32.716245392042765
16.05.1984 12:00,2105.2337732903943
05.06.1984 12:00,3943.3887096636063
04.07.1984 12:00,4663.944049754369
07.08.1984 12:00,11119.65593264928
11.09.1984 12:00,8396.76058082024
16.10.1984 12:00,7464.013075639703
06.11.1984 12:00,5780.66366409994
04.12.1984 12:00,2375.9419027894764
23.01.1985 12:00,-3.0763933898779214
05.02.1985 12:00,-8.333626800951606
06.03.1985 12:00,8.924769898090744
02.04.1985 12:00,0.09302224499333533
08.05.1985 12:00,668.058779052004
11.06.1985 12:00,1773.4442703561035
09.07.1985 12:00,11468.181223383574
06.08.1985 12:00,14308.846470800474
11.09.1985 12:00,11252.412980795772
09.10.1985 12:00,11760.05027632548
05.11.1985 12:00,4969.291636433114
03.12.1985 12:00,1074.4995083044232
08.01.1986 12:00,211.1496115770533
04.02.1986 12:00,9.359826271611382
04.03.1986 12:00,120.66822171135209
08.04.1986 12:00,5.302714368230227
13.05.1986 12:00,1982.1748571683602
03.06.1986 12:00,3690.192582660253
08.07.1986 12:00,7732.601783942429
05.08.1986 12:00,9728.568006910013
03.09.1986 12:00,8342.47799229774
07.10.1986 12:00,9024.751933051279
04.11.1986 12:00,3709.5540806779027
02.12.1986 12:00,2437.288191333162
20.01.1987 12:00,0.6485533110826509
10.02.1987 12:00,-3.193998303559056
10.03.1987 12:00,9.78319499312056
07.04.1987 12:00,8.12653379954645
05.05.1987 12:00,594.560952396143
02.06.1987 12:00,3266.742081943801
07.07.1987 12:00,9257.696029314795
04.08.1987 12:00,9094.011695673978
01.09.1987 12:00,10491.209883249341
06.10.1987 12:00,7639.261717041953
03.11.1987 12:00,5241.66543430391
01.12.1987 12:00,1848.9509627849147
12.01.1988 12:00,515.3684744404127
09.02.1988 12:00,222.45207076082443
02.03.1988 12:00,1.8006077247555368
12.04.1988 12:00,488.1489677993741
02.05.1988 12:00,1845.5395592664318
06.06.1988 12:00,6073.982248419879
04.07.1988 12:00,10320.567151555768
01.08.1988 12:00,12584.925532073596
06.09.1988 12:00,11882.760416941472
04.10.1988 12:00,8997.118675752567
07.11.1988 12:00,5399.0465471865955
05.12.1988 12:00,1523.6828430323185
06.12.1988 12:00,1523.6828430323185
10.01.1989 12:00,245.7583005558372
14.02.1989 12:00,84.20012534313355
07.03.1989 12:00,37.35396656922967
04.04.1989 12:00,702.1794018559012
09.05.1989 12:00,2893.63730621335
06.06.1989 12:00,5920.932769937823
04.07.1989 12:00,12373.587863418696
02.08.1989 12:00,9465.371470399186
05.09.1989 12:00,13406.44330515432
03.10.1989 12:00,10132.352248028605
07.11.1989 12:00,5810.327635141059
05.12.1989 12:00,1327.326216668509
09.01.1990 12:00,217.79797919664998
06.02.1990 12:00,15.79057110485519
06.03.1990 12:00,32.47059288109449
03.04.1990 12:00,298.2641002016353
08.05.1990 12:00,2391.2361913758323
12.06.1990 12:00,7175.952773742902
03.07.1990 12:00,10908.582010619624
07.08.1990 12:00,14990.27497446565
