date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
27.10.1959 11:00,18.0
26.04.1960 09:45,21.3
16.08.1960 09:50,15.6
25.10.1960 12:00,24.3
09.10.1962 10:35,17.9
24.10.1994 12:00,26.1
02.10.1995 12:00,28.3
29.04.1996 12:00,6.1
20.05.1996 12:00,8.6
17.06.1996 12:00,8.2
15.07.1996 12:00,7.0
12.08.1996 12:00,10.7
11.09.1996 12:00,20.6
07.10.1996 12:00,23.1
12.11.1996 12:00,27.7
10.12.1996 12:00,41.8
17.03.1997 12:00,7.0
14.04.1997 12:00,15.2
12.05.1997 12:00,14.2
09.06.1997 12:00,9.3
07.07.1997 12:00,14.5
05.08.1997 12:00,8.0
08.09.1997 12:00,11.0
06.10.1997 12:00,20.7
10.11.1997 12:00,27.6
08.12.1997 12:00,34.6
23.03.1998 12:00,10.9
20.04.1998 12:00,33.3
18.05.1998 12:00,7.2
15.06.1998 12:00,12.3
13.07.1998 12:00,9.4
10.08.1998 12:00,15.5
17.09.1998 12:00,17.7
12.10.1998 12:00,23.6
09.11.1998 12:00,31.0
07.12.1998 12:00,44.8
19.04.1999 12:00,22.9
25.05.1999 12:00,6.5
14.06.1999 12:00,7.1
19.07.1999 12:00,4.5
16.08.1999 12:00,13.7
16.09.1999 12:00,13.3
11.10.1999 12:00,23.2
08.11.1999 12:00,28.6
13.12.1999 12:00,48.3
17.04.2000 12:00,22.8
15.05.2000 12:00,6.3
19.06.2000 12:00,8.4
20.07.2000 12:00,13.8
14.08.2000 12:00,8.3
11.09.2000 12:00,17.9
12.10.2000 12:00,27.1
09.11.2000 12:00,29.8
04.12.2000 12:00,35.3
15.01.2001 12:00,45.8
23.04.2001 12:00,43.6
28.05.2001 12:00,6.9
25.06.2001 12:00,7.5
23.07.2001 12:00,4.9
20.08.2001 12:00,16.2
17.09.2001 12:00,22.7
15.10.2001 12:00,23.9
19.11.2001 12:00,30.2
17.12.2001 12:00,41.6
18.03.2002 12:00,6.9
15.04.2002 12:00,19.0
14.05.2002 12:00,8.0
21.06.2002 12:00,6.3
26.07.2002 12:00,13.5
23.08.2002 12:00,8.0
20.09.2002 12:00,19.0
14.10.2002 12:00,26.0
18.11.2002 12:00,38.7
16.12.2002 12:00,42.8
14.04.2003 12:00,16.5
12.05.2003 12:00,7.2
10.06.2003 12:00,7.7
07.07.2003 12:00,11.1
11.08.2003 12:00,15.8
08.09.2003 12:00,21.0
13.10.2003 12:00,24.1
10.11.2003 12:00,30.5
08.12.2003 12:00,35.8
13.04.2004 12:00,11.5
10.05.2004 12:00,20.8
07.06.2004 12:00,5.5
05.07.2004 12:00,9.5
09.08.2004 12:00,14.6
06.09.2004 12:00,10.0
11.10.2004 12:00,20.3
08.11.2004 12:00,26.6
06.12.2004 12:00,35.1
11.04.2005 12:00,7.3
17.05.2005 12:00,10.9
13.06.2005 12:00,10.2
11.07.2005 12:00,13.7
08.08.2005 12:00,17.8
12.09.2005 12:00,10.8
10.10.2005 12:00,16.2
07.11.2005 12:00,19.8
05.12.2005 12:00,32.5
10.04.2006 12:00,14.4
08.05.2006 12:00,9.3
13.06.2006 12:00,6.0
10.07.2006 12:00,10.0
14.08.2006 12:00,18.5
11.09.2006 12:00,18.7
09.10.2006 12:00,22.0
13.11.2006 12:00,24.0
11.12.2006 12:00,28.7
15.01.2007 12:00,48.2
10.04.2007 12:00,9.3
07.05.2007 12:00,11.8
11.06.2007 12:00,13.1
09.07.2007 12:00,8.9
06.08.2007 12:00,7.8
17.09.2007 12:00,6.9
08.10.2007 12:00,24.0
05.11.2007 12:00,26.8
10.12.2007 12:00,46.9
14.04.2008 12:00,19.2
19.05.2008 12:00,8.2
09.06.2008 12:00,16.4
07.07.2008 12:00,10.0
04.08.2008 12:00,14.1
08.09.2008 12:00,19.0
13.10.2008 12:00,28.2
10.11.2008 12:00,31.8
08.12.2008 12:00,39.3
06.04.2009 12:00,8.0
11.05.2009 12:00,11.0
15.06.2009 12:00,9.3
20.07.2009 12:00,13.8
17.08.2009 12:00,17.1
14.09.2009 12:00,22.3
12.10.2009 12:00,21.6
09.11.2009 12:00,32.1
07.12.2009 12:00,31.8
12.04.2010 12:00,17.4
17.05.2010 12:00,15.5
14.06.2010 12:00,9.2
12.07.2010 12:00,6.2
16.08.2010 12:00,24.0
13.09.2010 12:00,26.1
18.10.2010 12:00,24.2
15.11.2010 12:00,31.6
14.12.2010 12:00,39.4
18.04.2011 12:00,8.7
16.05.2011 12:00,9.8
14.06.2011 12:00,10.6
11.07.2011 12:00,15.6
15.08.2011 12:00,12.1
12.09.2011 12:00,17.5
13.10.2011 12:00,19.8
14.11.2011 12:00,25.7
12.12.2011 12:00,27.5
10.04.2012 12:00,8.5
07.05.2012 12:00,7.9
11.06.2012 12:00,8.3
09.07.2012 12:00,14.4
13.08.2012 12:00,6.8
10.09.2012 12:00,17.6
15.10.2012 12:00,25.1
12.11.2012 12:00,33.2
10.12.2012 12:00,35.0
15.04.2013 12:00,8.4
13.05.2013 12:00,12.9
10.06.2013 12:00,9.5
15.07.2013 12:00,7.2
19.08.2013 12:00,17.0
16.09.2013 12:00,19.3
14.10.2013 12:00,20.2
18.11.2013 12:00,25.9
09.12.2013 12:00,35.9
10.03.2014 12:00,7.9
13.04.2014 12:00,16.5
14.04.2014 12:00,10.7
16.06.2014 12:00,9.9
14.07.2014 12:00,4.7
25.08.2014 12:00,8.1
15.09.2014 12:00,16.2
13.10.2014 12:00,21.2
10.11.2014 12:00,30.6
08.12.2014 12:00,31.4
12.01.2015 12:00,43.6
07.04.2015 12:00,34.5
18.05.2015 12:00,7.9
15.06.2015 12:00,7.5
13.07.2015 12:00,7.5
10.08.2015 12:00,12.4
07.09.2015 12:00,19.3
12.10.2015 12:00,24.8
16.11.2015 12:00,29.1
14.12.2015 12:00,34.7
11.01.2016 12:00,48.4
11.04.2016 12:00,15.8
09.05.2016 12:00,13.1
06.06.2016 12:00,6.4
04.07.2016 12:00,8.0
08.08.2016 12:00,8.0
05.09.2016 12:00,17.4
10.10.2016 12:00,22.6
07.11.2016 12:00,30.6
12.12.2016 12:00,37.2
10.04.2017 12:00,8.2
15.05.2017 12:00,12.3
12.06.2017 12:00,8.5
10.07.2017 12:00,17.3
14.08.2017 12:00,18.9
11.09.2017 12:00,27.8
09.10.2017 12:00,24.9
07.11.2017 12:00,28.8
11.12.2017 12:00,43.3
09.04.2018 12:00,30.3
14.05.2018 12:00,11.7
11.06.2018 12:00,8.8
09.07.2018 12:00,11.0
13.08.2018 12:00,13.5
10.09.2018 12:00,19.4
08.10.2018 12:00,22.7
05.11.2018 12:00,23.8
10.12.2018 12:00,33.3
08.04.2019 12:00,23.0
13.05.2019 12:00,13.3
17.06.2019 12:00,8.5
15.07.2019 12:00,9.3
12.08.2019 12:00,12.7
02.09.2019 12:00,25.2
07.10.2019 12:00,21.3
11.11.2019 12:00,28.8
09.12.2019 12:00,40.6
13.01.2020 12:00,46.1
06.04.2020 12:00,8.9
11.05.2020 12:00,7.9
15.06.2020 12:00,15.0
13.07.2020 12:00,7.8
10.08.2020 12:00,16.2
07.09.2020 12:00,19.9
13.10.2020 12:00,26.3
09.11.2020 12:00,26.6
07.12.2020 12:00,33.3
13.04.2021 12:00,14.8
04.05.2021 12:00,14.5
15.06.2021 12:00,4.8
13.07.2021 12:00,6.6
10.08.2021 12:00,7.7
07.09.2021 12:00,12.9
05.10.2021 12:00,23.3
09.11.2021 12:00,30.1
14.12.2021 12:00,40.2
18.03.2022 12:00,7.8
12.04.2022 12:00,19.3
10.05.2022 12:00,10.6
14.06.2022 12:00,8.1
12.07.2022 12:00,11.3
09.08.2022 12:00,14.9
12.09.2022 12:00,15.6
11.10.2022 12:00,24.0
08.11.2022 12:00,23.5
12.12.2022 12:00,29.5
17.01.2023 12:00,42.8
09.05.2023 12:00,6.1
13.06.2023 12:00,7.3
11.07.2023 12:00,8.4
15.08.2023 12:00,11.3
12.09.2023 12:00,11.9
10.10.2023 12:00,20.6
14.11.2023 12:00,27.1
12.12.2023 12:00,33.8
