date (yyyy-mm-dd HH:MM:SS),Schmidt stability [J/m2]
27.10.1959 11:00,9065.860563092458
26.01.1960 10:15,-277.46410046101664
26.04.1960 09:45,3361.846716709355
16.08.1960 09:50,11730.225872209747
25.10.1960 12:00,6182.749748612274
31.01.1961 09:40,28.05630653676053
09.10.1962 10:35,13156.326679108286
02.03.1994 12:00,-18.789038938179146
24.10.1994 12:00,10467.315419351151
22.02.1995 12:00,358.00632946865517
02.10.1995 12:00,11413.176069783854
23.01.1996 12:00,434.85911510275764
27.02.1996 12:00,-141.1217332867891
29.04.1996 12:00,2567.5844527602894
20.05.1996 12:00,4506.44983716491
17.06.1996 12:00,13196.984530591631
15.07.1996 12:00,14212.818053238647
12.08.1996 12:00,16051.104188453282
11.09.1996 12:00,15071.648061048625
07.10.1996 12:00,12053.289483943168
12.11.1996 12:00,6818.123230435107
10.12.1996 12:00,2288.6916116645225
20.01.1997 12:00,57.615787419330445
24.02.1997 12:00,39.605703008768614
17.03.1997 12:00,518.0106286722003
14.04.1997 12:00,2518.7618453650502
12.05.1997 12:00,4042.808892131885
09.06.1997 12:00,11232.900538977796
07.07.1997 12:00,10095.817852998647
05.08.1997 12:00,14504.689213859587
08.09.1997 12:00,16192.865674544533
06.10.1997 12:00,15329.314932787325
10.11.1997 12:00,7379.109255737967
08.12.1997 12:00,3005.9644580417007
19.01.1998 12:00,695.4243106952563
23.02.1998 12:00,92.80972743964958
23.03.1998 12:00,403.1526958354443
20.04.1998 12:00,1504.4157975193739
18.05.1998 12:00,7098.426977074698
15.06.1998 12:00,9978.136053772876
13.07.1998 12:00,13928.307122884282
10.08.1998 12:00,19957.97311534985
17.09.1998 12:00,11709.641936550077
12.10.1998 12:00,10953.209780401761
09.11.1998 12:00,6341.499093812978
07.12.1998 12:00,1649.446422358611
18.01.1999 12:00,-59.36292004898132
25.02.1999 12:00,14.794507094455184
22.03.1999 12:00,237.89762326690834
19.04.1999 12:00,1125.301214707033
25.05.1999 12:00,3440.2328413044816
14.06.1999 12:00,5920.274227882968
19.07.1999 12:00,12771.268619307986
16.08.1999 12:00,14560.090924059194
16.09.1999 12:00,17745.84461043444
11.10.1999 12:00,12514.687671403408
08.11.1999 12:00,8821.098277326077
13.12.1999 12:00,2199.1945989766245
17.01.2000 12:00,215.1765945433799
24.02.2000 12:00,-51.56093969930225
20.03.2000 12:00,329.079804249006
17.04.2000 12:00,1653.421721763545
15.05.2000 12:00,5777.499601577183
19.06.2000 12:00,13580.734841548649
20.07.2000 12:00,13302.854756910441
14.08.2000 12:00,15192.244303586762
11.09.2000 12:00,18082.273415345153
12.10.2000 12:00,13389.374722307934
09.11.2000 12:00,8520.616046526935
04.12.2000 12:00,4611.454900772864
15.01.2001 12:00,1150.4293747769843
19.02.2001 12:00,470.7029813407862
23.04.2001 12:00,1767.3703095809324
28.05.2001 12:00,8618.684510917497
25.06.2001 12:00,11787.323641678813
23.07.2001 12:00,13859.863142119153
20.08.2001 12:00,18084.226832852342
17.09.2001 12:00,12664.1917753893
15.10.2001 12:00,13226.761128753104
19.11.2001 12:00,6473.158018941853
17.12.2001 12:00,2213.7117175102976
14.01.2002 12:00,98.06702422334638
11.02.2002 12:00,-21.44664890707645
18.03.2002 12:00,454.93877928967413
15.04.2002 12:00,1491.3772686603406
14.05.2002 12:00,4728.261203223832
21.06.2002 12:00,12163.658673976977
26.07.2002 12:00,13661.53497561549
23.08.2002 12:00,14577.014681711953
20.09.2002 12:00,14602.761123103694
14.10.2002 12:00,10243.363165921794
18.11.2002 12:00,4938.566379256248
16.12.2002 12:00,2654.479166721103
20.01.2003 12:00,479.43350192459184
17.02.2003 12:00,-105.1498073914845
17.03.2003 12:00,287.9749526948435
14.04.2003 12:00,1308.861859051838
12.05.2003 12:00,5890.337533469014
10.06.2003 12:00,12040.623678402386
07.07.2003 12:00,15892.383921886612
11.08.2003 12:00,21367.388287270907
08.09.2003 12:00,17819.176536185165
13.10.2003 12:00,12578.617247227266
10.11.2003 12:00,6613.350661038625
08.12.2003 12:00,3990.1072095884883
12.01.2004 12:00,549.8907126533741
16.02.2004 12:00,-183.33185601627338
15.03.2004 12:00,-65.72485623703687
13.04.2004 12:00,1015.4407724897465
10.05.2004 12:00,2858.9357154273603
07.06.2004 12:00,7008.3557283241535
05.07.2004 12:00,13448.854554201629
09.08.2004 12:00,18266.27048013021
06.09.2004 12:00,17732.7745024081
11.10.2004 12:00,13534.846396751847
08.11.2004 12:00,9917.569805677951
06.12.2004 12:00,3900.3506287419514
10.01.2005 12:00,714.083777952801
14.02.2005 12:00,-79.1100441937524
14.03.2005 12:00,43.46379741898272
11.04.2005 12:00,1301.9534616180026
17.05.2005 12:00,4937.2266183291285
13.06.2005 12:00,11235.59355065642
11.07.2005 12:00,13733.185229379167
08.08.2005 12:00,15361.183064737794
12.09.2005 12:00,9789.01646355015
10.10.2005 12:00,8248.53816297331
07.11.2005 12:00,7023.798634547522
05.12.2005 12:00,1914.2099371011209
09.01.2006 12:00,-49.67722665740439
20.02.2006 12:00,-35.49073251761729
20.03.2006 12:00,52.55771897434897
10.04.2006 12:00,448.993457692035
08.05.2006 12:00,3069.179662492701
13.06.2006 12:00,9909.221116587782
10.07.2006 12:00,14682.356595571146
14.08.2006 12:00,13794.503356025758
11.09.2006 12:00,15500.169669520204
09.10.2006 12:00,12963.687391875348
13.11.2006 12:00,7838.942665380797
11.12.2006 12:00,4735.809944704546
15.01.2007 12:00,1647.6268619195253
12.02.2007 12:00,561.351096448816
12.03.2007 12:00,675.6155295475401
10.04.2007 12:00,2514.2527704603053
07.05.2007 12:00,7532.648251084371
11.06.2007 12:00,8920.020244237501
09.07.2007 12:00,13476.662688917095
06.08.2007 12:00,16733.236957088084
17.09.2007 12:00,15667.413566395888
08.10.2007 12:00,14329.947450659616
05.11.2007 12:00,9085.509213490055
10.12.2007 12:00,2972.33451177035
21.01.2008 12:00,585.9235593391641
18.02.2008 12:00,137.60302097853855
17.03.2008 12:00,524.7744564562236
14.04.2008 12:00,1017.2383046063187
19.05.2008 12:00,6337.809566548429
09.06.2008 12:00,7907.6007145957265
07.07.2008 12:00,14256.322765918027
04.08.2008 12:00,17410.805817157416
08.09.2008 12:00,17629.076766166516
13.10.2008 12:00,13085.810022752587
10.11.2008 12:00,8713.56539763356
08.12.2008 12:00,2991.0640285993504
19.01.2009 12:00,-25.97987212978478
16.02.2009 12:00,-204.37986663349147
16.03.2009 12:00,-10.920876003794547
06.04.2009 12:00,843.1120314281434
11.05.2009 12:00,5192.77897587396
15.06.2009 12:00,12387.891789643472
20.07.2009 12:00,12998.859818326302
17.08.2009 12:00,18009.86421166895
14.09.2009 12:00,18837.72164259172
12.10.2009 12:00,17142.623039211547
09.11.2009 12:00,9546.633677232938
07.12.2009 12:00,4222.370310945349
11.01.2010 12:00,416.7821764547043
22.02.2010 12:00,-170.50279650814628
15.03.2010 12:00,-97.54818279533356
12.04.2010 12:00,1254.5428016214355
17.05.2010 12:00,4768.260880640148
14.06.2010 12:00,9399.72700602602
12.07.2010 12:00,13827.025587677956
16.08.2010 12:00,13046.679495001415
13.09.2010 12:00,14173.265690455126
18.10.2010 12:00,11434.266841563978
15.11.2010 12:00,6887.77856308395
14.12.2010 12:00,1842.9272251753937
10.01.2011 12:00,230.21945391782356
14.02.2011 12:00,-31.562618392279546
14.03.2011 12:00,170.4877796945293
18.04.2011 12:00,3601.3143769306844
16.05.2011 12:00,7174.275637653707
14.06.2011 12:00,11131.597194289148
11.07.2011 12:00,17059.917612971512
15.08.2011 12:00,15652.916075278314
12.09.2011 12:00,18115.87294680837
13.10.2011 12:00,12205.41461978628
14.11.2011 12:00,6997.534359548321
12.12.2011 12:00,2784.691015368153
16.01.2012 12:00,359.6035882543074
20.02.2012 12:00,-37.996813181867765
12.03.2012 12:00,171.8169182552374
10.04.2012 12:00,1517.0144366694294
07.05.2012 12:00,3670.430326311216
11.06.2012 12:00,10868.70614741803
09.07.2012 12:00,12288.72822584377
13.08.2012 12:00,20152.695773250052
10.09.2012 12:00,18661.137810150758
15.10.2012 12:00,13074.038016765815
12.11.2012 12:00,8366.000492274296
10.12.2012 12:00,2929.2737899816493
21.01.2013 12:00,616.6338266043094
18.02.2013 12:00,-38.3449875496226
18.03.2013 12:00,2.8472378598962678
15.04.2013 12:00,660.0541701384791
13.05.2013 12:00,3791.8827506757225
10.06.2013 12:00,7186.927854464127
15.07.2013 12:00,14884.122567606828
19.08.2013 12:00,19033.26189453154
16.09.2013 12:00,17027.151430902297
14.10.2013 12:00,13283.829265470267
18.11.2013 12:00,6683.771449111155
09.12.2013 12:00,2699.3890360283986
20.01.2014 12:00,687.7410136917242
17.02.2014 12:00,213.52762724141212
10.03.2014 12:00,515.0459911516737
13.04.2014 12:00,5920.010493552516
14.04.2014 12:00,3733.2860538496316
16.06.2014 12:00,14058.635507628074
14.07.2014 12:00,14253.670425045646
25.08.2014 12:00,14424.441042909522
15.09.2014 12:00,15618.539234805517
13.10.2014 12:00,14785.473683469878
10.11.2014 12:00,9499.767303564964
08.12.2014 12:00,5707.165017529362
12.01.2015 12:00,1695.3005864168445
09.02.2015 12:00,378.1951286703188
09.03.2015 12:00,230.28015417510323
07.04.2015 12:00,923.9368897959648
18.05.2015 12:00,5210.119911863003
15.06.2015 12:00,11763.577702792216
13.07.2015 12:00,18255.521781928343
10.08.2015 12:00,20540.537915374094
07.09.2015 12:00,18537.670893864546
12.10.2015 12:00,14893.470451390072
16.11.2015 12:00,9301.638494157625
14.12.2015 12:00,3596.7299583184504
11.01.2016 12:00,1890.6365766389354
15.02.2016 12:00,620.3370989736941
14.03.2016 12:00,397.3879184803518
11.04.2016 12:00,2105.916908987907
09.05.2016 12:00,3291.9863372447144
06.06.2016 12:00,8402.771077884528
04.07.2016 12:00,12123.80692509775
08.08.2016 12:00,16661.09465857
05.09.2016 12:00,20351.251539030476
10.10.2016 12:00,16430.15715051595
07.11.2016 12:00,10823.84772173049
12.12.2016 12:00,3925.729605106535
16.01.2017 12:00,596.7483257751301
13.02.2017 12:00,-81.59388990492153
13.03.2017 12:00,258.10312214574515
10.04.2017 12:00,3276.270476269121
15.05.2017 12:00,4588.286006500028
12.06.2017 12:00,13806.224127119422
10.07.2017 12:00,18237.968572976082
14.08.2017 12:00,18504.11299231722
11.09.2017 12:00,19948.361129993857
09.10.2017 12:00,15089.170117544294
07.11.2017 12:00,10331.402580643356
11.12.2017 12:00,3109.316477404922
15.01.2018 12:00,582.3804381214213
05.02.2018 12:00,28.29099876550754
12.03.2018 12:00,54.72024510229676
09.04.2018 12:00,641.2575960048416
14.05.2018 12:00,6893.543165414354
11.06.2018 12:00,12364.333587050089
09.07.2018 12:00,16998.49357324888
13.08.2018 12:00,21534.15440321454
10.09.2018 12:00,20125.127985526073
08.10.2018 12:00,16714.731561214365
05.11.2018 12:00,10995.176663637496
10.12.2018 12:00,5122.0838457540085
14.01.2019 12:00,919.2108993428628
11.02.2019 12:00,57.06589988453197
11.03.2019 12:00,182.52535519107914
08.04.2019 12:00,1401.678175174835
13.05.2019 12:00,3275.452873663249
17.06.2019 12:00,10443.38757909205
15.07.2019 12:00,15852.845461790566
12.08.2019 12:00,18629.170192024896
02.09.2019 12:00,19373.234554700262
07.10.2019 12:00,15630.239080478845
11.11.2019 12:00,10276.044381203232
09.12.2019 12:00,5511.050807087791
13.01.2020 12:00,1618.960099738797
13.02.2020 12:00,646.8297918481621
09.03.2020 12:00,639.0870149855182
06.04.2020 12:00,1990.92137878215
11.05.2020 12:00,9240.146355851306
15.06.2020 12:00,10431.993091497447
13.07.2020 12:00,16535.713541635887
10.08.2020 12:00,19151.255885151695
07.09.2020 12:00,18264.07358096289
13.10.2020 12:00,11639.05120960821
09.11.2020 12:00,8130.8567511484725
07.12.2020 12:00,3912.441606149776
12.01.2021 12:00,650.7611135818079
09.02.2021 12:00,92.97858132538386
09.03.2021 12:00,245.79168985341676
13.04.2021 12:00,1471.8194818252232
04.05.2021 12:00,3513.4070191698556
15.06.2021 12:00,10922.576050387164
13.07.2021 12:00,12505.506979272337
10.08.2021 12:00,13434.063279125126
07.09.2021 12:00,19323.955430162554
05.10.2021 12:00,18575.267260821056
09.11.2021 12:00,10097.43439382618
14.12.2021 12:00,3292.553947777167
11.01.2022 12:00,1200.0748691369372
15.02.2022 12:00,166.12050343745796
18.03.2022 12:00,531.5027682434156
12.04.2022 12:00,1585.0812084337667
10.05.2022 12:00,5578.229670112829
14.06.2022 12:00,13340.770532816088
12.07.2022 12:00,23054.1313137241
09.08.2022 12:00,24134.70630167451
12.09.2022 12:00,23283.81001062345
11.10.2022 12:00,15443.48345541049
08.11.2022 12:00,11291.03712365104
12.12.2022 12:00,4000.3192814262366
17.01.2023 12:00,1298.500277013809
07.02.2023 12:00,232.959578672715
07.03.2023 12:00,127.71584299911046
04.04.2023 12:00,922.0668717872977
09.05.2023 12:00,4522.354820927576
13.06.2023 12:00,13091.714249150806
11.07.2023 12:00,16594.097674899385
15.08.2023 12:00,21169.71675116394
