date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen content [t]
27.10.1959 11:00,34311.9
26.01.1960 10:15,35791.3
26.04.1960 09:45,37237.3
16.08.1960 09:50,34070.6
25.10.1960 12:00,33002.1
31.01.1961 09:40,31137.2
09.10.1962 10:35,32647.4
02.03.1994 12:00,36392.3
24.10.1994 12:00,35759.6
22.02.1995 12:00,36879.5
02.10.1995 12:00,35538.9
23.01.1996 12:00,37758.5
27.02.1996 12:00,40116.4
29.04.1996 12:00,40245.4
20.05.1996 12:00,38898.9
17.06.1996 12:00,40235.1
15.07.1996 12:00,40423.4
12.08.1996 12:00,38643.1
11.09.1996 12:00,38600.5
07.10.1996 12:00,38270.2
12.11.1996 12:00,37302.4
10.12.1996 12:00,37009.7
20.01.1997 12:00,36443.2
24.02.1997 12:00,40839.1
17.03.1997 12:00,38652.6
14.04.1997 12:00,39491.3
12.05.1997 12:00,39004.5
09.06.1997 12:00,38733.5
07.07.1997 12:00,38380.4
05.08.1997 12:00,37887.0
08.09.1997 12:00,37091.2
06.10.1997 12:00,36626.7
10.11.1997 12:00,36579.9
08.12.1997 12:00,36217.9
19.01.1998 12:00,37084.2
23.02.1998 12:00,38791.4
23.03.1998 12:00,38654.8
20.04.1998 12:00,37471.2
18.05.1998 12:00,37695.1
15.06.1998 12:00,37906.8
13.07.1998 12:00,37185.7
10.08.1998 12:00,36746.7
17.09.1998 12:00,36899.9
12.10.1998 12:00,36822.4
09.11.1998 12:00,36343.8
07.12.1998 12:00,36738.5
18.01.1999 12:00,37131.3
25.02.1999 12:00,41098.2
22.03.1999 12:00,41798.6
19.04.1999 12:00,41592.2
25.05.1999 12:00,41578.8
14.06.1999 12:00,41124.4
19.07.1999 12:00,40419.7
16.08.1999 12:00,40243.9
16.09.1999 12:00,39214.3
11.10.1999 12:00,38798.7
08.11.1999 12:00,38364.2
13.12.1999 12:00,39002.5
17.01.2000 12:00,39447.8
24.02.2000 12:00,40618.3
20.03.2000 12:00,41779.6
17.04.2000 12:00,41437.4
15.05.2000 12:00,41108.0
19.06.2000 12:00,41089.0
20.07.2000 12:00,40779.0
14.08.2000 12:00,40573.8
11.09.2000 12:00,40144.4
12.10.2000 12:00,39388.1
09.11.2000 12:00,39170.2
04.12.2000 12:00,38434.8
15.01.2001 12:00,38212.0
19.02.2001 12:00,38622.5
23.04.2001 12:00,38854.9
28.05.2001 12:00,38091.8
25.06.2001 12:00,38489.9
23.07.2001 12:00,37819.0
20.08.2001 12:00,37848.7
17.09.2001 12:00,37255.0
15.10.2001 12:00,36544.6
19.11.2001 12:00,36097.2
17.12.2001 12:00,35984.0
14.01.2002 12:00,37320.9
11.02.2002 12:00,37448.3
18.03.2002 12:00,39884.3
15.04.2002 12:00,39001.2
14.05.2002 12:00,38374.8
21.06.2002 12:00,38600.5
26.07.2002 12:00,37587.4
23.08.2002 12:00,37702.5
20.09.2002 12:00,36955.4
14.10.2002 12:00,35902.5
18.11.2002 12:00,35865.2
16.12.2002 12:00,35279.9
20.01.2003 12:00,36441.1
17.02.2003 12:00,38918.6
17.03.2003 12:00,40605.3
14.04.2003 12:00,39551.5
12.05.2003 12:00,39749.2
10.06.2003 12:00,39202.7
07.07.2003 12:00,39524.3
11.08.2003 12:00,38675.8
08.09.2003 12:00,37941.8
13.10.2003 12:00,36735.7
10.11.2003 12:00,35672.8
08.12.2003 12:00,36212.1
12.01.2004 12:00,33968.7
16.02.2004 12:00,35266.7
15.03.2004 12:00,39076.8
13.04.2004 12:00,38345.8
10.05.2004 12:00,38995.5
07.06.2004 12:00,38296.2
05.07.2004 12:00,38119.7
09.08.2004 12:00,37884.1
06.09.2004 12:00,37368.7
11.10.2004 12:00,37075.4
08.11.2004 12:00,36753.6
10.01.2005 12:00,35914.4
14.02.2005 12:00,35921.2
14.03.2005 12:00,39056.2
11.04.2005 12:00,39970.1
17.05.2005 12:00,37795.7
13.06.2005 12:00,38873.7
11.07.2005 12:00,38471.6
08.08.2005 12:00,39682.2
12.09.2005 12:00,38842.1
10.10.2005 12:00,38295.4
07.11.2005 12:00,38137.7
05.12.2005 12:00,37822.7
09.01.2006 12:00,39102.9
20.02.2006 12:00,41401.7
20.03.2006 12:00,42554.4
10.04.2006 12:00,42040.9
08.05.2006 12:00,42365.4
13.06.2006 12:00,42080.9
10.07.2006 12:00,41663.4
14.08.2006 12:00,40763.5
11.09.2006 12:00,40527.9
09.10.2006 12:00,39922.0
13.11.2006 12:00,39649.4
11.12.2006 12:00,38821.4
15.01.2007 12:00,38795.3
12.02.2007 12:00,38863.8
12.03.2007 12:00,38877.8
10.04.2007 12:00,39209.4
07.05.2007 12:00,38739.1
11.06.2007 12:00,39030.4
09.07.2007 12:00,39581.0
06.08.2007 12:00,38438.5
17.09.2007 12:00,38270.2
08.10.2007 12:00,37633.0
05.11.2007 12:00,37052.1
10.12.2007 12:00,36873.4
21.01.2008 12:00,37811.4
18.02.2008 12:00,38414.1
17.03.2008 12:00,38376.9
14.04.2008 12:00,38595.7
19.05.2008 12:00,38730.9
09.06.2008 12:00,37829.5
07.07.2008 12:00,37742.2
04.08.2008 12:00,37298.1
08.09.2008 12:00,36261.0
13.10.2008 12:00,35608.0
10.11.2008 12:00,35251.9
08.12.2008 12:00,34834.1
19.01.2009 12:00,36573.5
16.02.2009 12:00,36544.9
16.03.2009 12:00,36879.9
06.04.2009 12:00,39411.4
11.05.2009 12:00,37339.0
15.06.2009 12:00,36796.2
20.07.2009 12:00,36381.9
17.08.2009 12:00,36008.0
14.09.2009 12:00,33116.2
12.10.2009 12:00,36502.8
09.11.2009 12:00,35249.3
07.12.2009 12:00,34044.2
11.01.2010 12:00,34590.1
22.02.2010 12:00,35192.6
15.03.2010 12:00,35148.9
12.04.2010 12:00,35969.9
17.05.2010 12:00,36261.5
14.06.2010 12:00,35958.2
12.07.2010 12:00,36536.1
16.08.2010 12:00,37784.2
13.09.2010 12:00,37162.7
18.10.2010 12:00,36567.5
15.11.2010 12:00,36127.2
14.12.2010 12:00,36043.6
10.01.2011 12:00,36612.1
14.02.2011 12:00,36896.7
14.03.2011 12:00,38202.1
18.04.2011 12:00,39229.3
16.05.2011 12:00,38745.4
14.06.2011 12:00,38575.2
11.07.2011 12:00,38195.7
15.08.2011 12:00,37564.8
12.09.2011 12:00,37070.9
14.11.2011 12:00,36002.0
12.12.2011 12:00,35447.9
16.01.2012 12:00,35654.2
20.02.2012 12:00,37751.6
12.03.2012 12:00,37966.6
10.04.2012 12:00,38111.1
07.05.2012 12:00,37844.4
11.06.2012 12:00,37441.3
09.07.2012 12:00,37168.1
13.08.2012 12:00,36635.8
10.09.2012 12:00,35935.9
15.10.2012 12:00,37344.8
12.11.2012 12:00,36966.2
10.12.2012 12:00,37018.6
21.01.2013 12:00,38099.0
18.02.2013 12:00,38348.6
18.03.2013 12:00,38733.0
15.04.2013 12:00,39040.7
13.05.2013 12:00,39291.8
10.06.2013 12:00,39491.9
15.07.2013 12:00,39252.4
19.08.2013 12:00,38596.9
16.09.2013 12:00,38152.7
14.10.2013 12:00,37711.3
18.11.2013 12:00,37300.3
09.12.2013 12:00,37419.9
17.02.2014 12:00,38100.0
10.03.2014 12:00,38099.8
13.04.2014 12:00,38261.3
14.04.2014 12:00,38157.6
16.06.2014 12:00,38231.0
14.07.2014 12:00,42018.6
25.08.2014 12:00,35677.2
13.10.2014 12:00,36026.5
10.11.2014 12:00,35494.0
08.12.2014 12:00,34868.8
12.01.2015 12:00,35103.5
