date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
27.10.1959 11:00,4092903015.0
26.01.1960 10:15,3763261247.0
26.04.1960 09:45,3482043681.0
16.08.1960 09:50,4207560377.0
25.10.1960 12:00,4043572868.0
31.01.1961 09:40,3294412972.0
09.10.1962 10:35,4383659343.0
02.03.1994 12:00,3502606326.0
24.10.1994 12:00,4443984786.0
22.02.1995 12:00,3697416221.0
02.10.1995 12:00,4615484787.0
23.01.1996 12:00,3825341446.0
27.02.1996 12:00,3553601704.0
29.04.1996 12:00,3886545943.0
20.05.1996 12:00,4029290358.0
17.06.1996 12:00,4375593194.0
15.07.1996 12:00,4497961085.0
12.08.1996 12:00,4531377358.0
11.09.1996 12:00,4599034041.0
07.10.1996 12:00,4547381217.0
12.11.1996 12:00,4298022145.0
10.12.1996 12:00,4014102692.0
20.01.1997 12:00,3640122474.0
24.02.1997 12:00,3559424783.0
17.03.1997 12:00,3669090948.0
14.04.1997 12:00,3920290675.0
12.05.1997 12:00,4015816617.0
09.06.1997 12:00,4382369341.0
07.07.1997 12:00,4365268354.0
05.08.1997 12:00,4566109877.0
08.09.1997 12:00,4650858849.0
06.10.1997 12:00,4667376200.0
10.11.1997 12:00,4363826301.0
08.12.1997 12:00,4085776386.0
19.01.1998 12:00,3834968226.0
23.02.1998 12:00,3666826199.0
23.03.1998 12:00,3744230155.0
20.04.1998 12:00,3911468095.0
18.05.1998 12:00,4202108837.0
15.06.1998 12:00,4385093535.0
13.07.1998 12:00,4531272388.0
10.08.1998 12:00,4756157015.0
17.09.1998 12:00,4507350044.0
12.10.1998 12:00,4540552301.0
09.11.1998 12:00,4373224960.0
07.12.1998 12:00,4006181398.0
18.01.1999 12:00,3683880098.0
25.02.1999 12:00,3329575521.0
22.03.1999 12:00,3415829943.0
19.04.1999 12:00,3612957534.0
25.05.1999 12:00,3992290335.0
14.06.1999 12:00,4175837043.0
19.07.1999 12:00,4498534886.0
16.08.1999 12:00,4568801786.0
16.09.1999 12:00,4714587601.0
11.10.1999 12:00,4600544261.0
08.11.1999 12:00,4444958663.0
13.12.1999 12:00,4033887256.0
17.01.2000 12:00,3677480453.0
24.02.2000 12:00,3513002292.0
20.03.2000 12:00,3587626295.0
17.04.2000 12:00,3816302271.0
15.05.2000 12:00,4103864503.0
19.06.2000 12:00,4443957931.0
20.07.2000 12:00,4499398259.0
14.08.2000 12:00,4583018353.0
11.09.2000 12:00,4732185137.0
12.10.2000 12:00,4610392764.0
09.11.2000 12:00,4419677281.0
04.12.2000 12:00,4190128727.0
15.01.2001 12:00,3844495824.0
19.02.2001 12:00,3731618071.0
23.04.2001 12:00,3951596208.0
28.05.2001 12:00,4357422477.0
25.06.2001 12:00,4521324596.0
23.07.2001 12:00,4639592272.0
20.08.2001 12:00,4809205209.0
17.09.2001 12:00,4631284972.0
15.10.2001 12:00,4698277610.0
19.11.2001 12:00,4405787284.0
17.12.2001 12:00,4087929060.0
14.01.2002 12:00,3707241209.0
11.02.2002 12:00,3656930125.0
18.03.2002 12:00,3717014262.0
15.04.2002 12:00,3871932806.0
14.05.2002 12:00,4125098030.0
21.06.2002 12:00,4474767914.0
26.07.2002 12:00,4604789189.0
23.08.2002 12:00,4707638259.0
