date (yyyy-mm-dd HH:MM:SS),bottom temperature [°C]
16.03.2009 12:00,5.18
06.04.2009 12:00,5.15
11.05.2009 12:00,5.15
15.06.2009 12:00,5.16
20.07.2009 12:00,5.17
17.08.2009 12:00,5.17
14.09.2009 12:00,5.18
12.10.2009 12:00,5.2
09.11.2009 12:00,5.2
07.12.2009 12:00,5.22
11.01.2010 12:00,5.22
22.02.2010 12:00,5.04
15.03.2010 12:00,5.04
12.04.2010 12:00,4.91
17.05.2010 12:00,4.93
14.06.2010 12:00,4.95
12.07.2010 12:00,4.98
16.08.2010 12:00,4.99
13.09.2010 12:00,5.0
18.10.2010 12:00,5.01
15.11.2010 12:00,5.01
14.12.2010 12:00,5.02
10.01.2011 12:00,5.02
14.02.2011 12:00,4.99
14.03.2011 12:00,4.97
18.04.2011 12:00,4.99
16.05.2011 12:00,5.0
14.06.2011 12:00,5.0
11.07.2011 12:00,5.02
15.08.2011 12:00,5.02
12.09.2011 12:00,5.03
13.10.2011 12:00,5.02
14.11.2011 12:00,5.08
12.12.2011 12:00,5.12
16.01.2012 12:00,5.17
20.02.2012 12:00,4.84
12.03.2012 12:00,4.83
10.04.2012 12:00,4.87
07.05.2012 12:00,4.89
11.06.2012 12:00,4.9
09.07.2012 12:00,4.9
13.08.2012 12:00,4.92
10.09.2012 12:00,4.93
15.10.2012 12:00,4.97
12.11.2012 12:00,4.95
10.12.2012 12:00,4.96
21.01.2013 12:00,4.96
18.02.2013 12:00,4.97
18.03.2013 12:00,4.93
15.04.2013 12:00,4.92
13.05.2013 12:00,4.95
10.06.2013 12:00,5.01
15.07.2013 12:00,4.98
19.08.2013 12:00,5.01
16.09.2013 12:00,5.0
14.10.2013 12:00,5.01
18.11.2013 12:00,5.02
09.12.2013 12:00,5.02
20.01.2014 12:00,5.03
17.02.2014 12:00,5.03
10.03.2014 12:00,5.04
13.04.2014 12:00,5.05
14.04.2014 12:00,5.04
16.06.2014 12:00,5.06
14.07.2014 12:00,5.08
25.08.2014 12:00,5.12
15.09.2014 12:00,5.14
13.10.2014 12:00,5.14
10.11.2014 12:00,5.17
08.12.2014 12:00,5.17
12.01.2015 12:00,5.18
09.02.2015 12:00,5.2
09.03.2015 12:00,5.21
07.04.2015 12:00,5.25
18.05.2015 12:00,5.26
15.06.2015 12:00,5.29
13.07.2015 12:00,5.28
10.08.2015 12:00,5.36
07.09.2015 12:00,5.35
12.10.2015 12:00,5.37
16.11.2015 12:00,5.4
14.12.2015 12:00,5.4
11.01.2016 12:00,5.4
15.02.2016 12:00,5.42
14.03.2016 12:00,5.44
11.04.2016 12:00,5.44
09.05.2016 12:00,5.45
06.06.2016 12:00,5.47
04.07.2016 12:00,5.58
08.08.2016 12:00,5.52
05.09.2016 12:00,5.53
10.10.2016 12:00,5.53
07.11.2016 12:00,5.53
12.12.2016 12:00,5.54
16.01.2017 12:00,5.54
13.02.2017 12:00,5.55
13.03.2017 12:00,5.55
10.04.2017 12:00,5.56
15.05.2017 12:00,5.56
12.06.2017 12:00,5.56
10.07.2017 12:00,5.57
14.08.2017 12:00,5.57
11.09.2017 12:00,5.58
09.10.2017 12:00,5.58
07.11.2017 12:00,5.58
11.12.2017 12:00,5.59
15.01.2018 12:00,5.61
05.02.2018 12:00,5.61
12.03.2018 12:00,5.35
09.04.2018 12:00,5.39
14.05.2018 12:00,5.4
11.06.2018 12:00,5.4
09.07.2018 12:00,5.41
13.08.2018 12:00,5.42
10.09.2018 12:00,5.42
08.10.2018 12:00,5.43
05.11.2018 12:00,5.43
10.12.2018 12:00,5.44
14.01.2019 12:00,5.44
11.02.2019 12:00,5.44
11.03.2019 12:00,5.44
08.04.2019 12:00,5.45
13.05.2019 12:00,5.45
17.06.2019 12:00,5.46
15.07.2019 12:00,5.46
12.08.2019 12:00,5.47
02.09.2019 12:00,5.48
07.10.2019 12:00,5.48
11.11.2019 12:00,5.48
09.12.2019 12:00,5.49
13.01.2020 12:00,5.49
13.02.2020 12:00,5.51
09.03.2020 12:00,5.53
06.04.2020 12:00,5.53
11.05.2020 12:00,5.54
15.06.2020 12:00,5.55
13.07.2020 12:00,5.56
10.08.2020 12:00,5.58
07.09.2020 12:00,5.58
13.10.2020 12:00,5.62
09.11.2020 12:00,5.64
07.12.2020 12:00,5.66
12.01.2021 12:00,5.65
09.02.2021 12:00,5.66
09.03.2021 12:00,5.66
13.04.2021 12:00,5.68
04.05.2021 12:00,5.68
15.06.2021 12:00,5.69
13.07.2021 12:00,5.72
10.08.2021 12:00,5.72
07.09.2021 12:00,5.73
05.10.2021 12:00,5.73
09.11.2021 12:00,5.74
14.12.2021 12:00,5.74
11.01.2022 12:00,5.74
15.02.2022 12:00,5.75
18.03.2022 12:00,5.75
12.04.2022 12:00,5.76
10.05.2022 12:00,5.77
14.06.2022 12:00,5.78
12.07.2022 12:00,5.81
09.08.2022 12:00,5.82
12.09.2022 12:00,5.82
11.10.2022 12:00,5.83
08.11.2022 12:00,5.83
12.12.2022 12:00,5.83
17.01.2023 12:00,5.84
07.02.2023 12:00,5.84
07.03.2023 12:00,5.85
04.04.2023 12:00,5.86
09.05.2023 12:00,5.86
13.06.2023 12:00,5.86
11.07.2023 12:00,5.87
15.08.2023 12:00,5.87
12.09.2023 12:00,5.87
10.10.2023 12:00,5.88
14.11.2023 12:00,5.88
12.12.2023 12:00,5.9
