date (yyyy-mm-dd HH:MM:SS),surface temperature [°C]
18.03.2002 12:00,6.98
15.04.2002 12:00,8.2
14.05.2002 12:00,12.22
21.06.2002 12:00,18.72
26.07.2002 12:00,16.4
23.08.2002 12:00,17.42
20.09.2002 12:00,15.97
14.10.2002 12:00,12.51
18.11.2002 12:00,9.11
16.12.2002 12:00,7.57
20.01.2003 12:00,5.91
17.02.2003 12:00,5.36
17.03.2003 12:00,6.03
14.04.2003 12:00,7.62
12.05.2003 12:00,13.16
10.06.2003 12:00,18.42
07.07.2003 12:00,18.47
11.08.2003 12:00,21.82
08.09.2003 12:00,17.38
13.10.2003 12:00,14.17
10.11.2003 12:00,10.18
08.12.2003 12:00,8.55
12.01.2004 12:00,5.98
16.02.2004 12:00,5.19
15.03.2004 12:00,5.22
13.04.2004 12:00,7.1
10.05.2004 12:00,8.87
07.06.2004 12:00,14.4
05.07.2004 12:00,17.3
09.08.2004 12:00,19.05
06.09.2004 12:00,18.22
11.10.2004 12:00,14.56
08.11.2004 12:00,12.05
06.12.2004 12:00,8.46
10.01.2005 12:00,6.03
14.02.2005 12:00,5.17
14.03.2005 12:00,5.04
11.04.2005 12:00,8.09
17.05.2005 12:00,11.78
13.06.2005 12:00,15.89
11.07.2005 12:00,16.98
08.08.2005 12:00,17.11
12.09.2005 12:00,15.92
10.10.2005 12:00,13.13
07.11.2005 12:00,11.74
05.12.2005 12:00,7.38
09.01.2006 12:00,5.41
20.02.2006 12:00,4.93
20.03.2006 12:00,5.18
10.04.2006 12:00,6.27
08.05.2006 12:00,11.07
13.06.2006 12:00,18.13
10.07.2006 12:00,18.06
14.08.2006 12:00,15.66
11.09.2006 12:00,17.48
09.10.2006 12:00,14.24
13.11.2006 12:00,11.38
11.12.2006 12:00,9.13
15.01.2007 12:00,6.66
12.02.2007 12:00,5.73
12.03.2007 12:00,5.96
10.04.2007 12:00,9.0
07.05.2007 12:00,13.38
11.06.2007 12:00,14.26
09.07.2007 12:00,15.74
06.08.2007 12:00,18.21
17.09.2007 12:00,17.36
08.10.2007 12:00,14.62
05.11.2007 12:00,11.4
10.12.2007 12:00,7.8
21.01.2008 12:00,5.84
18.02.2008 12:00,5.4
17.03.2008 12:00,6.07
14.04.2008 12:00,6.9
19.05.2008 12:00,13.83
09.06.2008 12:00,13.9
07.07.2008 12:00,17.91
04.08.2008 12:00,19.45
08.09.2008 12:00,16.72
13.10.2008 12:00,13.71
10.11.2008 12:00,11.21
08.12.2008 12:00,7.82
19.01.2009 12:00,5.28
16.02.2009 12:00,5.04
16.03.2009 12:00,5.44
06.04.2009 12:00,7.58
11.05.2009 12:00,11.78
15.06.2009 12:00,16.54
20.07.2009 12:00,17.02
17.08.2009 12:00,19.1
14.09.2009 12:00,16.71
12.10.2009 12:00,15.77
09.11.2009 12:00,11.33
07.12.2009 12:00,8.94
11.01.2010 12:00,5.66
22.02.2010 12:00,4.82
15.03.2010 12:00,4.96
12.04.2010 12:00,7.36
17.05.2010 12:00,10.55
14.06.2010 12:00,14.8
12.07.2010 12:00,19.89
16.08.2010 12:00,16.1
13.09.2010 12:00,15.76
18.10.2010 12:00,12.94
15.11.2010 12:00,10.42
14.12.2010 12:00,6.92
10.01.2011 12:00,5.34
14.02.2011 12:00,4.81
14.03.2011 12:00,5.56
18.04.2011 12:00,11.43
16.05.2011 12:00,14.17
14.06.2011 12:00,16.34
11.07.2011 12:00,18.55
15.08.2011 12:00,18.33
12.09.2011 12:00,18.3
13.10.2011 12:00,15.65
14.11.2011 12:00,10.76
12.12.2011 12:00,8.17
16.01.2012 12:00,5.54
20.02.2012 12:00,4.82
12.03.2012 12:00,5.36
10.04.2012 12:00,8.84
07.05.2012 12:00,10.93
11.06.2012 12:00,15.56
09.07.2012 12:00,16.67
13.08.2012 12:00,20.04
10.09.2012 12:00,18.15
15.10.2012 12:00,13.63
12.11.2012 12:00,10.82
10.12.2012 12:00,7.8
21.01.2013 12:00,5.67
18.02.2013 12:00,4.82
18.03.2013 12:00,4.98
15.04.2013 12:00,7.12
13.05.2013 12:00,10.76
10.06.2013 12:00,13.64
15.07.2013 12:00,19.42
19.08.2013 12:00,18.9
16.09.2013 12:00,16.94
14.10.2013 12:00,14.14
18.11.2013 12:00,10.34
09.12.2013 12:00,7.57
20.01.2014 12:00,5.78
17.02.2014 12:00,5.34
10.03.2014 12:00,6.24
13.04.2014 12:00,11.27
14.04.2014 12:00,10.43
16.06.2014 12:00,17.56
14.07.2014 12:00,18.02
25.08.2014 12:00,16.16
15.09.2014 12:00,16.86
13.10.2014 12:00,15.45
10.11.2014 12:00,11.57
08.12.2014 12:00,9.51
12.01.2015 12:00,6.86
09.02.2015 12:00,5.63
09.03.2015 12:00,5.77
07.04.2015 12:00,6.5
18.05.2015 12:00,12.88
15.06.2015 12:00,16.96
13.07.2015 12:00,20.69
10.08.2015 12:00,20.33
07.09.2015 12:00,17.18
12.10.2015 12:00,14.41
16.11.2015 12:00,11.5
14.12.2015 12:00,8.34
11.01.2016 12:00,7.02
15.02.2016 12:00,6.05
14.03.2016 12:00,6.01
11.04.2016 12:00,8.54
09.05.2016 12:00,10.46
06.06.2016 12:00,14.79
04.07.2016 12:00,17.29
08.08.2016 12:00,18.18
05.09.2016 12:00,18.6
10.10.2016 12:00,14.94
07.11.2016 12:00,11.86
12.12.2016 12:00,8.46
16.01.2017 12:00,6.06
13.02.2017 12:00,5.4
13.03.2017 12:00,6.57
10.04.2017 12:00,11.58
15.05.2017 12:00,11.43
12.06.2017 12:00,18.92
10.07.2017 12:00,18.12
14.08.2017 12:00,17.7
11.09.2017 12:00,16.44
09.10.2017 12:00,14.48
07.11.2017 12:00,12.02
11.12.2017 12:00,7.96
15.01.2018 12:00,6.04
05.02.2018 12:00,5.56
12.03.2018 12:00,5.56
09.04.2018 12:00,6.57
14.05.2018 12:00,12.61
11.06.2018 12:00,19.01
09.07.2018 12:00,19.76
13.08.2018 12:00,20.35
10.09.2018 12:00,18.48
08.10.2018 12:00,16.05
05.11.2018 12:00,12.79
10.12.2018 12:00,9.38
14.01.2019 12:00,6.37
11.02.2019 12:00,5.46
11.03.2019 12:00,5.7
08.04.2019 12:00,7.66
13.05.2019 12:00,9.74
17.06.2019 12:00,15.35
15.07.2019 12:00,17.22
12.08.2019 12:00,18.1
02.09.2019 12:00,16.32
07.10.2019 12:00,15.36
11.11.2019 12:00,11.86
09.12.2019 12:00,9.21
13.01.2020 12:00,6.89
13.02.2020 12:00,6.12
09.03.2020 12:00,6.3
06.04.2020 12:00,8.76
11.05.2020 12:00,15.9
15.06.2020 12:00,15.21
13.07.2020 12:00,19.71
10.08.2020 12:00,20.13
07.09.2020 12:00,16.98
13.10.2020 12:00,13.01
09.11.2020 12:00,11.24
07.12.2020 12:00,8.75
12.01.2021 12:00,6.21
09.02.2021 12:00,5.74
09.03.2021 12:00,6.36
13.04.2021 12:00,7.68
04.05.2021 12:00,10.07
15.06.2021 12:00,17.81
13.07.2021 12:00,14.52
10.08.2021 12:00,16.72
07.09.2021 12:00,18.94
05.10.2021 12:00,15.96
09.11.2021 12:00,11.65
14.12.2021 12:00,8.02
11.01.2022 12:00,6.67
15.02.2022 12:00,5.88
18.03.2022 12:00,6.84
12.04.2022 12:00,7.64
10.05.2022 12:00,13.52
14.06.2022 12:00,18.47
12.07.2022 12:00,20.73
09.08.2022 12:00,20.89
12.09.2022 12:00,19.5
11.10.2022 12:00,15.36
08.11.2022 12:00,13.09
12.12.2022 12:00,8.96
17.01.2023 12:00,6.86
07.02.2023 12:00,5.96
07.03.2023 12:00,5.96
04.04.2023 12:00,6.78
09.05.2023 12:00,12.26
13.06.2023 12:00,18.98
11.07.2023 12:00,20.54
15.08.2023 12:00,19.58
12.09.2023 12:00,21.26
10.10.2023 12:00,17.08
14.11.2023 12:00,11.52
12.12.2023 12:00,7.79
