date (yyyy-mm-dd HH:MM:SS),hypolimnetic density [kg/m3]
17.01.2000 12:00,1000.1450960692132
24.02.2000 12:00,1000.151206145527
20.03.2000 12:00,1000.1519059920619
17.04.2000 12:00,1000.1500660245762
15.05.2000 12:00,1000.1481362606601
19.06.2000 12:00,1000.1476311899306
20.07.2000 12:00,1000.1461004493766
14.08.2000 12:00,1000.1441494043254
11.09.2000 12:00,1000.1431932569149
12.10.2000 12:00,1000.1425399496987
09.11.2000 12:00,1000.1405354861355
04.12.2000 12:00,1000.1401441462558
15.01.2001 12:00,1000.1433134173134
19.02.2001 12:00,1000.1454653940049
23.04.2001 12:00,1000.1419103250481
28.05.2001 12:00,1000.142308234965
25.06.2001 12:00,1000.1416488868539
23.07.2001 12:00,1000.1404516161437
20.08.2001 12:00,1000.1389218136292
17.09.2001 12:00,1000.1404238731249
15.10.2001 12:00,1000.1378555735658
19.11.2001 12:00,1000.1367105887417
17.12.2001 12:00,1000.1361839425857
14.01.2002 12:00,1000.1440612260723
11.02.2002 12:00,1000.1469893660645
18.03.2002 12:00,1000.148339969632
15.04.2002 12:00,1000.147498384073
14.05.2002 12:00,1000.1462627301557
21.06.2002 12:00,1000.1457402336422
26.07.2002 12:00,1000.1421666135908
23.08.2002 12:00,1000.138867147694
20.09.2002 12:00,1000.1371004333105
14.10.2002 12:00,1000.1381448683213
18.11.2002 12:00,1000.1307964214601
16.12.2002 12:00,1000.132918240535
20.01.2003 12:00,1000.1396162972013
17.02.2003 12:00,1000.1466906218043
17.03.2003 12:00,1000.14990041684
14.04.2003 12:00,1000.1492428503304
12.05.2003 12:00,1000.1459889872742
10.06.2003 12:00,1000.1476820122676
07.07.2003 12:00,1000.1468688875966
11.08.2003 12:00,1000.1448080556579
08.09.2003 12:00,1000.1445022083585
13.10.2003 12:00,1000.1444556555709
10.11.2003 12:00,1000.1408521448864
08.12.2003 12:00,1000.1380321055595
12.01.2004 12:00,1000.1447160401084
16.02.2004 12:00,1000.1459674117965
15.03.2004 12:00,1000.1499363488444
13.04.2004 12:00,1000.1493157651036
10.05.2004 12:00,1000.1482941298079
07.06.2004 12:00,1000.1465341466255
05.07.2004 12:00,1000.1439447854782
09.08.2004 12:00,1000.1451685677251
06.09.2004 12:00,1000.1419051487769
11.10.2004 12:00,1000.142975670428
08.11.2004 12:00,1000.1413476032749
06.12.2004 12:00,1000.1377846870188
10.01.2005 12:00,1000.1402483242425
14.02.2005 12:00,1000.1504514042518
14.03.2005 12:00,1000.1543018031025
11.04.2005 12:00,1000.1537403828439
17.05.2005 12:00,1000.1534138593391
13.06.2005 12:00,1000.1528072713106
11.07.2005 12:00,1000.1517491876276
08.08.2005 12:00,1000.1515630650333
12.09.2005 12:00,1000.138870805309
10.10.2005 12:00,1000.1373983204986
07.11.2005 12:00,1000.1382677927743
05.12.2005 12:00,1000.1373983926161
09.01.2006 12:00,1000.1429685381985
20.02.2006 12:00,1000.1531360031685
20.03.2006 12:00,1000.1573059193877
10.04.2006 12:00,1000.1579397380386
08.05.2006 12:00,1000.1565692785181
13.06.2006 12:00,1000.1533643533268
10.07.2006 12:00,1000.1536626352532
14.08.2006 12:00,1000.1511974930019
11.09.2006 12:00,1000.1516172480533
09.10.2006 12:00,1000.151189300648
13.11.2006 12:00,1000.1513041028076
11.12.2006 12:00,1000.1493933054029
15.01.2007 12:00,1000.1468685231405
12.02.2007 12:00,1000.1523033805414
12.03.2007 12:00,1000.1523065353382
10.04.2007 12:00,1000.1513310499258
07.05.2007 12:00,1000.1510556273661
11.06.2007 12:00,1000.1511065051232
09.07.2007 12:00,1000.1452068313233
06.08.2007 12:00,1000.1454508745571
17.09.2007 12:00,1000.1406872189641
08.10.2007 12:00,1000.139833663773
05.11.2007 12:00,1000.1395570244874
10.12.2007 12:00,1000.1352835303123
21.01.2008 12:00,1000.1447848595019
18.02.2008 12:00,1000.1486714009858
17.03.2008 12:00,1000.1485552387522
14.04.2008 12:00,1000.1493224466799
19.05.2008 12:00,1000.146421292762
09.06.2008 12:00,1000.1478941978278
07.07.2008 12:00,1000.1479009875748
04.08.2008 12:00,1000.1459727741568
08.09.2008 12:00,1000.1449224387392
13.10.2008 12:00,1000.1416620275318
10.11.2008 12:00,1000.1397812560608
08.12.2008 12:00,1000.1396243334676
19.01.2009 12:00,1000.1487366586882
16.02.2009 12:00,1000.1529600176956
16.03.2009 12:00,1000.1552875866008
06.04.2009 12:00,1000.1552024771804
11.05.2009 12:00,1000.1532246666736
15.06.2009 12:00,1000.1528262015074
20.07.2009 12:00,1000.1506570366371
17.08.2009 12:00,1000.1503721838453
14.09.2009 12:00,1000.1479513431814
12.10.2009 12:00,1000.1480603246933
09.11.2009 12:00,1000.1425768987203
07.12.2009 12:00,1000.1484357781748
11.01.2010 12:00,1000.1498769225011
22.02.2010 12:00,1000.1559436036667
15.03.2010 12:00,1000.1574385698868
12.04.2010 12:00,1000.1571838612778
17.05.2010 12:00,1000.1575642335034
14.06.2010 12:00,1000.1564123126633
12.07.2010 12:00,1000.1532701685867
16.08.2010 12:00,1000.1540408649884
13.09.2010 12:00,1000.1508856196198
18.10.2010 12:00,1000.151551923461
15.11.2010 12:00,1000.149388633182
14.12.2010 12:00,1000.1494754441243
10.01.2011 12:00,1000.1530326244333
14.02.2011 12:00,1000.1575023203028
14.03.2011 12:00,1000.1581937184399
18.04.2011 12:00,1000.1584082501188
16.05.2011 12:00,1000.1586216434862
14.06.2011 12:00,1000.1580605084941
11.07.2011 12:00,1000.1575782485658
15.08.2011 12:00,1000.1561441203249
12.09.2011 12:00,1000.1556731420969
13.10.2011 12:00,1000.1551126544491
14.11.2011 12:00,1000.1507088006339
12.12.2011 12:00,1000.1515452552497
16.01.2012 12:00,1000.1492899672805
20.02.2012 12:00,1000.1581353174479
12.03.2012 12:00,1000.1598774958733
10.04.2012 12:00,1000.1606551349669
07.05.2012 12:00,1000.1585633818736
11.06.2012 12:00,1000.155462536794
09.07.2012 12:00,1000.1573883820859
13.08.2012 12:00,1000.1551264615293
10.09.2012 12:00,1000.1547224291296
15.10.2012 12:00,1000.1503253845984
12.11.2012 12:00,1000.1468614146551
10.12.2012 12:00,1000.1523841961374
21.01.2013 12:00,1000.1517539945123
18.02.2013 12:00,1000.1578103891993
18.03.2013 12:00,1000.1591766761663
15.04.2013 12:00,1000.1604324496832
13.05.2013 12:00,1000.1593040630027
10.06.2013 12:00,1000.1571085255777
15.07.2013 12:00,1000.1568951414467
19.08.2013 12:00,1000.1548310449145
16.09.2013 12:00,1000.1543289248993
14.10.2013 12:00,1000.1527560023998
18.11.2013 12:00,1000.1519208071392
09.12.2013 12:00,1000.1495274231818
20.01.2014 12:00,1000.1531657042992
17.02.2014 12:00,1000.1562016990397
10.03.2014 12:00,1000.1563130540918
13.04.2014 12:00,1000.1556136063587
14.04.2014 12:00,1000.1558302379768
16.06.2014 12:00,1000.1529343113609
14.07.2014 12:00,1000.1523811093433
25.08.2014 12:00,1000.1456277202966
15.09.2014 12:00,1000.1478005276153
13.10.2014 12:00,1000.1474438196159
10.11.2014 12:00,1000.1422866638449
08.12.2014 12:00,1000.1440581651343
12.01.2015 12:00,1000.1440649677392
09.02.2015 12:00,1000.1503643100771
09.03.2015 12:00,1000.1532690748422
07.04.2015 12:00,1000.151881899689
18.05.2015 12:00,1000.146953490685
15.06.2015 12:00,1000.144769040301
13.07.2015 12:00,1000.1470133070632
10.08.2015 12:00,1000.1438787804377
07.09.2015 12:00,1000.1436722084245
12.10.2015 12:00,1000.1444708421592
16.11.2015 12:00,1000.1415541772762
14.12.2015 12:00,1000.1415542228826
11.01.2016 12:00,1000.1385061045826
15.02.2016 12:00,1000.1468565155943
14.03.2016 12:00,1000.1469247240557
11.04.2016 12:00,1000.1477602007802
09.05.2016 12:00,1000.1467177167592
06.06.2016 12:00,1000.1438161351685
04.07.2016 12:00,1000.1429424112932
08.08.2016 12:00,1000.1425186475124
05.09.2016 12:00,1000.1413980308847
10.10.2016 12:00,1000.1399997836687
07.11.2016 12:00,1000.1344258698044
12.12.2016 12:00,1000.1362018490587
16.01.2017 12:00,1000.1435115588215
13.02.2017 12:00,1000.1498554148773
13.03.2017 12:00,1000.1485502758406
10.04.2017 12:00,1000.1490154840606
15.05.2017 12:00,1000.148661004006
12.06.2017 12:00,1000.1475462546268
10.07.2017 12:00,1000.146566077687
14.08.2017 12:00,1000.1441291408833
11.09.2017 12:00,1000.1414336511133
09.10.2017 12:00,1000.1395214088275
07.11.2017 12:00,1000.1419129877869
11.12.2017 12:00,1000.1365784525029
15.01.2018 12:00,1000.1416631156528
05.02.2018 12:00,1000.143922703155
12.03.2018 12:00,1000.1526854976021
09.04.2018 12:00,1000.1520768231759
14.05.2018 12:00,1000.1506150884375
11.06.2018 12:00,1000.1500287263956
09.07.2018 12:00,1000.1503862004462
13.08.2018 12:00,1000.1485789684034
10.09.2018 12:00,1000.1484910667513
08.10.2018 12:00,1000.1480695694335
05.11.2018 12:00,1000.1472654841126
10.12.2018 12:00,1000.1441521732776
14.01.2019 12:00,1000.146588944035
11.02.2019 12:00,1000.1513710392845
11.03.2019 12:00,1000.1517913571486
08.04.2019 12:00,1000.1480344914212
13.05.2019 12:00,1000.149754639219
17.06.2019 12:00,1000.1442388535781
15.07.2019 12:00,1000.1422944037339
