date (yyyy-mm-dd HH:MM:SS),surface oxygen concentration [mg/L]
15.06.2015 12:00,11.2
06.07.2015 12:00,11.1
04.08.2015 12:00,9.0
18.08.2015 12:00,9.6
28.09.2015 12:00,10.6
27.10.2015 12:00,9.8
30.11.2015 12:00,9.5
11.01.2016 12:00,10.9
08.02.2016 12:00,10.1
07.03.2016 12:00,10.6
11.04.2016 12:00,11.5
09.05.2016 12:00,10.9
13.06.2016 12:00,11.3
04.07.2016 12:00,11.1
01.08.2016 12:00,9.8
05.09.2016 12:00,10.4
26.09.2016 12:00,10.0
24.10.2016 12:00,9.1
28.11.2016 12:00,9.5
10.01.2017 12:00,10.1
07.02.2017 12:00,9.7
06.03.2017 12:00,10.8
03.04.2017 12:00,11.7
09.05.2017 12:00,12.1
05.06.2017 12:00,10.0
10.07.2017 12:00,10.0
07.08.2017 12:00,9.1
18.09.2017 12:00,9.5
16.10.2017 12:00,10.1
06.11.2017 12:00,9.9
04.12.2017 12:00,10.3
23.01.2018 12:00,9.9
13.02.2018 12:00,10.5
06.03.2018 12:00,10.3
10.04.2018 12:00,11.4
14.05.2018 12:00,10.8
11.06.2018 12:00,11.9
09.07.2018 12:00,9.6
06.08.2018 12:00,10.5
17.09.2018 12:00,9.9
15.10.2018 12:00,9.8
19.11.2018 12:00,10.5
04.12.2018 12:00,9.9
08.01.2019 12:00,10.0
04.02.2019 12:00,9.9
04.03.2019 12:00,11.2
09.04.2019 12:00,12.2
13.05.2019 12:00,10.5
10.06.2019 12:00,10.0
01.07.2019 12:00,10.9
05.08.2019 12:00,11.3
16.09.2019 12:00,9.6
15.10.2019 12:00,9.7
04.11.2019 12:00,9.1
02.12.2019 12:00,9.9
13.01.2020 12:00,10.4
10.02.2020 12:00,10.4
02.03.2020 12:00,10.8
19.05.2020 12:00,10.4
08.06.2020 12:00,9.8
13.07.2020 12:00,10.2
03.08.2020 12:00,9.4
14.09.2020 12:00,9.4
20.10.2020 12:00,9.4
09.11.2020 12:00,9.9
30.11.2020 12:00,10.0
14.12.2020 12:00,10.1
18.01.2021 12:00,9.9
15.02.2021 12:00,9.5
15.03.2021 12:00,11.0
12.04.2021 12:00,10.7
31.05.2021 12:00,12.6
16.06.2021 12:00,10.0
19.07.2021 12:00,10.2
16.08.2021 12:00,9.9
20.09.2021 12:00,9.3
12.10.2021 12:00,9.3
16.11.2021 12:00,10.3
13.12.2021 12:00,10.4
17.01.2022 12:00,10.2
31.01.2022 12:00,10.0
14.03.2022 12:00,10.1
11.04.2022 12:00,11.0
16.05.2022 12:00,12.2
13.06.2022 12:00,10.4
11.07.2022 12:00,9.6
16.08.2022 12:00,9.5
19.09.2022 12:00,10.8
17.10.2022 12:00,9.0
15.11.2022 12:00,9.3
12.12.2022 12:00,10.3
16.01.2023 12:00,10.0
13.02.2023 12:00,10.7
13.03.2023 12:00,10.6
17.04.2023 12:00,11.1
15.05.2023 12:00,10.7
12.06.2023 12:00,9.5
17.07.2023 12:00,9.3
09.08.2023 12:00,9.5
29.08.2023 12:00,8.9
09.10.2023 12:00,9.6
13.11.2023 12:00,10.1
11.12.2023 12:00,10.4
