date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
20.05.2003 12:00,10.5
09.06.2003 12:00,10.1
15.07.2003 12:00,9.2
05.08.2003 12:00,9.4
02.09.2003 12:00,8.7
02.10.2003 12:00,8.1
04.11.2003 12:00,8.3
09.12.2003 12:00,9.8
12.01.2004 12:00,10.2
10.02.2004 12:00,9.7
01.03.2004 12:00,9.0
15.03.2004 12:00,9.9
10.04.2004 12:00,10.1
10.05.2004 12:00,10.3
07.06.2004 12:00,9.5
05.07.2004 12:00,9.5
02.08.2004 12:00,8.6
05.10.2004 12:00,8.0
25.10.2004 12:00,8.0
29.11.2004 12:00,9.1
10.01.2005 12:00,10.0
07.02.2005 12:00,9.5
14.03.2005 12:00,9.2
11.04.2005 12:00,9.8
09.05.2005 12:00,9.9
06.06.2005 12:00,9.6
04.07.2005 12:00,8.8
01.08.2005 12:00,8.9
29.08.2005 12:00,8.6
27.09.2005 12:00,7.9
24.10.2005 12:00,7.7
28.11.2005 12:00,7.2
10.01.2006 12:00,9.9
06.02.2006 12:00,9.4
22.02.2006 12:00,9.3
13.03.2006 12:00,9.6
12.04.2006 12:00,10.4
09.05.2006 12:00,10.2
05.06.2006 12:00,9.7
03.07.2006 12:00,9.2
31.07.2006 12:00,9.5
28.08.2006 12:00,8.0
26.09.2006 12:00,9.4
23.10.2006 12:00,9.4
27.11.2006 12:00,8.2
15.01.2007 12:00,10.3
05.02.2007 12:00,10.5
12.03.2007 12:00,10.7
10.04.2007 12:00,9.6
09.05.2007 12:00,9.6
04.06.2007 12:00,9.2
03.07.2007 12:00,8.5
31.07.2007 12:00,8.5
27.08.2007 12:00,8.3
25.09.2007 12:00,9.1
29.10.2007 12:00,10.3
27.11.2007 12:00,10.3
14.01.2008 12:00,10.0
25.02.2008 12:00,10.2
10.03.2008 12:00,10.3
08.04.2008 12:00,11.0
05.05.2008 12:00,10.7
03.06.2008 12:00,7.7
30.06.2008 12:00,9.9
28.07.2008 12:00,9.8
25.08.2008 12:00,9.2
23.09.2008 12:00,8.4
27.10.2008 12:00,8.4
03.12.2008 12:00,9.8
19.01.2009 12:00,10.4
16.02.2009 12:00,9.8
16.03.2009 12:00,11.1
20.04.2009 12:00,10.7
18.05.2009 12:00,10.5
15.06.2009 12:00,10.4
13.07.2009 12:00,9.4
10.08.2009 12:00,9.1
31.08.2009 12:00,8.6
22.09.2009 12:00,8.7
26.10.2009 12:00,8.5
02.12.2009 12:00,9.9
19.01.2010 12:00,10.3
15.02.2010 12:00,9.9
16.03.2010 12:00,10.1
19.04.2010 12:00,10.7
17.05.2010 12:00,10.8
15.06.2010 12:00,10.0
12.07.2010 12:00,9.7
09.08.2010 12:00,9.9
01.09.2010 12:00,8.8
15.09.2010 12:00,8.4
25.10.2010 12:00,7.4
29.11.2010 12:00,9.4
14.02.2011 12:00,10.2
14.03.2011 12:00,10.1
18.04.2011 12:00,10.4
17.05.2011 12:00,9.9
13.06.2011 12:00,9.4
11.07.2011 12:00,8.7
08.08.2011 12:00,7.9
29.08.2011 12:00,7.2
19.09.2011 12:00,7.0
24.10.2011 12:00,6.8
28.11.2011 12:00,10.0
16.01.2012 12:00,10.0
13.02.2012 12:00,9.5
12.03.2012 12:00,9.8
16.04.2012 12:00,10.2
14.05.2012 12:00,10.5
11.06.2012 12:00,9.6
16.07.2012 12:00,9.0
06.08.2012 12:00,8.6
27.08.2012 12:00,8.2
24.09.2012 12:00,8.0
23.10.2012 12:00,8.1
26.11.2012 12:00,9.0
14.01.2013 12:00,10.1
11.02.2013 12:00,9.9
11.03.2013 12:00,9.6
16.04.2013 12:00,7.9
13.05.2013 12:00,10.8
10.06.2013 12:00,9.8
16.07.2013 12:00,9.9
12.08.2013 12:00,8.7
16.09.2013 12:00,8.5
21.10.2013 12:00,8.4
27.11.2013 12:00,10.1
16.12.2013 12:00,10.3
20.01.2014 12:00,10.3
10.02.2014 12:00,10.5
10.03.2014 12:00,10.8
08.04.2014 12:00,10.7
12.05.2014 12:00,10.3
16.06.2014 12:00,9.6
07.07.2014 12:00,9.6
04.08.2014 12:00,9.3
25.08.2014 12:00,8.8
15.09.2014 12:00,9.2
20.10.2014 12:00,9.2
01.12.2014 12:00,10.2
19.01.2015 12:00,10.6
09.02.2015 12:00,10.4
09.03.2015 12:00,10.2
14.04.2015 12:00,11.2
12.05.2015 12:00,10.5
15.06.2015 12:00,10.4
04.08.2015 12:00,9.0
18.08.2015 12:00,9.4
28.09.2015 12:00,8.0
27.10.2015 12:00,7.4
30.11.2015 12:00,9.8
11.01.2016 12:00,8.9
08.02.2016 12:00,9.8
07.03.2016 12:00,10.2
11.04.2016 12:00,10.2
09.05.2016 12:00,10.0
13.06.2016 12:00,10.2
04.07.2016 12:00,9.3
01.08.2016 12:00,8.9
05.09.2016 12:00,8.8
26.09.2016 12:00,8.7
24.10.2016 12:00,7.6
28.11.2016 12:00,9.2
10.01.2017 12:00,10.1
07.02.2017 12:00,9.5
06.03.2017 12:00,10.5
03.04.2017 12:00,10.2
09.05.2017 12:00,10.4
05.06.2017 12:00,9.3
10.07.2017 12:00,9.2
07.08.2017 12:00,7.9
18.09.2017 12:00,7.8
16.10.2017 12:00,7.8
06.11.2017 12:00,8.8
04.12.2017 12:00,9.6
23.01.2018 12:00,9.5
13.02.2018 12:00,10.1
06.03.2018 12:00,9.5
10.04.2018 12:00,10.4
14.05.2018 12:00,10.3
11.06.2018 12:00,10.6
09.07.2018 12:00,9.0
06.08.2018 12:00,8.5
17.09.2018 12:00,8.7
15.10.2018 12:00,9.6
19.11.2018 12:00,8.6
04.12.2018 12:00,9.9
08.01.2019 12:00,9.7
04.02.2019 12:00,10.0
04.03.2019 12:00,9.7
09.04.2019 12:00,10.6
13.05.2019 12:00,9.8
10.06.2019 12:00,10.6
01.07.2019 12:00,9.8
05.08.2019 12:00,9.4
16.09.2019 12:00,8.3
15.10.2019 12:00,9.2
04.11.2019 12:00,8.4
02.12.2019 12:00,8.7
13.01.2020 12:00,9.7
10.02.2020 12:00,10.4
02.03.2020 12:00,10.0
19.05.2020 12:00,10.2
08.06.2020 12:00,11.0
13.07.2020 12:00,9.2
03.08.2020 12:00,8.7
14.09.2020 12:00,8.6
20.10.2020 12:00,8.1
09.11.2020 12:00,8.2
30.11.2020 12:00,10.3
14.12.2020 12:00,9.6
18.01.2021 12:00,9.7
15.02.2021 12:00,9.5
15.03.2021 12:00,10.2
12.04.2021 12:00,10.0
31.05.2021 12:00,10.7
16.06.2021 12:00,9.4
19.07.2021 12:00,8.8
16.08.2021 12:00,8.7
20.09.2021 12:00,8.6
12.10.2021 12:00,8.2
16.11.2021 12:00,8.5
13.12.2021 12:00,10.1
17.01.2022 12:00,9.7
31.01.2022 12:00,9.7
14.03.2022 12:00,9.9
11.04.2022 12:00,10.6
16.05.2022 12:00,10.5
13.06.2022 12:00,9.3
11.07.2022 12:00,9.8
16.08.2022 12:00,8.8
19.09.2022 12:00,8.3
17.10.2022 12:00,9.2
15.11.2022 12:00,7.3
12.12.2022 12:00,9.7
16.01.2023 12:00,9.2
13.02.2023 12:00,10.6
13.03.2023 12:00,10.1
17.04.2023 12:00,10.3
15.05.2023 12:00,10.5
12.06.2023 12:00,9.3
17.07.2023 12:00,8.9
09.08.2023 12:00,9.0
29.08.2023 12:00,8.5
09.10.2023 12:00,7.8
13.11.2023 12:00,9.6
11.12.2023 12:00,10.1
