date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
21.01.1988 12:00,578712669.0
29.02.1988 12:00,517195612.0
30.03.1988 12:00,535605060.0
28.04.1988 12:00,751465355.0
08.06.1988 12:00,888405968.0
21.07.1988 12:00,1099797967.0
13.10.1988 12:00,1084605413.0
15.11.1988 12:00,847644708.0
20.12.1988 12:00,596520840.0
25.01.1989 12:00,518692802.0
15.02.1989 12:00,508058582.0
22.03.1989 12:00,630239804.0
19.04.1989 12:00,653192974.0
17.05.1989 12:00,814639483.0
21.06.1989 12:00,1085726174.0
19.07.1989 12:00,1229043772.0
23.08.1989 12:00,1348272431.0
20.09.1989 12:00,1253741116.0
23.10.1989 12:00,1071373169.0
22.11.1989 12:00,894232362.0
18.12.1989 12:00,683573468.0
23.01.1990 12:00,539272997.0
26.02.1990 12:00,545267367.0
19.03.1990 12:00,581181743.0
17.04.1990 12:00,661025738.0
14.05.1990 12:00,877373206.0
19.06.1990 12:00,1040499491.0
17.07.1990 12:00,1237543268.0
23.08.1990 12:00,1355532514.0
26.09.1990 12:00,1254971606.0
16.10.1990 12:00,1176911074.0
19.12.1990 12:00,600141468.0
29.01.1991 12:00,500871343.0
26.02.1991 12:00,488454718.0
25.03.1991 12:00,496031498.0
15.04.1991 12:00,665342103.0
20.05.1991 12:00,721227053.0
11.06.1991 12:00,966740217.0
16.07.1991 12:00,1219099824.0
03.09.1991 12:00,1349155670.0
23.09.1991 12:00,1376298818.0
21.10.1991 12:00,988364125.0
19.11.1991 12:00,758464814.0
21.01.1992 12:00,515818216.0
18.02.1992 12:00,492532566.0
17.03.1992 12:00,518361636.0
14.04.1992 12:00,612999789.0
19.05.1992 12:00,888463444.0
15.06.1992 12:00,977929268.0
07.07.1992 12:00,1002851614.0
04.08.1992 12:00,1302218507.0
08.09.1992 12:00,1194382225.0
07.10.1992 12:00,1071035044.0
10.11.1992 12:00,871420090.0
01.12.1992 12:00,752261544.0
27.01.1993 12:00,499094756.0
24.02.1993 12:00,496517554.0
23.03.1993 12:00,589061755.0
27.04.1993 12:00,717105436.0
25.05.1993 12:00,878957631.0
22.06.1993 12:00,1119131281.0
20.07.1993 12:00,1167448128.0
10.08.1993 12:00,1284291548.0
14.09.1993 12:00,1219856338.0
12.10.1993 12:00,916507884.0
01.11.1993 12:00,823843373.0
01.12.1993 12:00,668014881.0
11.01.1994 12:00,547250201.0
08.02.1994 12:00,504808443.0
08.03.1994 12:00,522683508.0
06.04.1994 12:00,599569573.0
03.05.1994 12:00,867152125.0
31.05.1994 12:00,931740566.0
28.06.1994 12:00,1149143352.0
26.07.1994 12:00,1271531551.0
30.08.1994 12:00,1369617282.0
27.09.1994 12:00,1148512059.0
25.10.1994 12:00,1020795105.0
22.11.1994 12:00,852094954.0
07.03.1995 12:00,522902459.0
07.06.1995 12:00,999824104.0
11.09.1995 12:00,1185165301.0
11.12.1995 12:00,688001282.0
12.03.1996 12:00,509947140.0
23.04.1996 12:00,787563429.0
27.05.1996 12:00,959230797.0
17.06.1996 12:00,1120322493.0
15.07.1996 12:00,1192943418.0
12.08.1996 12:00,1336740602.0
16.09.1996 12:00,1209506697.0
14.10.1996 12:00,1127862964.0
20.11.1996 12:00,858899027.0
