date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
08.10.1969 12:00,1098609914.0
01.04.1970 12:00,459185651.0
07.07.1970 12:00,1121172338.0
08.10.1970 12:00,1033511786.0
29.03.1971 12:00,397616104.0
05.07.1971 12:00,1091649065.0
21.09.1971 12:00,1103402487.0
22.03.1972 12:00,521148217.0
08.08.1972 12:00,1138931256.0
03.10.1972 12:00,1045115661.0
26.02.1973 12:00,404419105.0
12.03.1973 12:00,432949739.0
09.04.1973 12:00,534374240.0
07.05.1973 12:00,742484951.0
04.06.1973 12:00,998784419.0
02.07.1973 12:00,1162235580.0
30.07.1973 12:00,1166825444.0
27.08.1973 12:00,1216123798.0
01.10.1973 12:00,1230090642.0
22.10.1973 12:00,965569627.0
26.11.1973 12:00,731079461.0
17.12.1973 12:00,552337065.0
14.01.1974 12:00,487088216.0
11.02.1974 12:00,510373160.0
11.03.1974 12:00,467598029.0
08.04.1974 12:00,705662758.0
16.07.1974 12:00,1141069080.0
03.09.1974 12:00,1149609441.0
25.03.1975 12:00,563119146.0
07.08.1975 12:00,1294317077.0
15.09.1975 12:00,1164301208.0
22.03.1976 12:00,462160844.0
19.07.1976 12:00,1286170841.0
16.08.1976 12:00,1198281053.0
11.10.1976 12:00,1091079684.0
07.03.1977 12:00,500933271.0
27.06.1977 12:00,1178957225.0
21.09.1977 12:00,1060062868.0
09.01.1978 12:00,521937323.0
23.01.1978 12:00,466929254.0
06.02.1978 12:00,423589931.0
06.03.1978 12:00,398215956.0
22.03.1978 12:00,492969085.0
03.04.1978 12:00,520660993.0
14.04.1978 12:00,558191724.0
24.04.1978 12:00,624895154.0
12.05.1978 12:00,700686590.0
26.05.1978 12:00,839890327.0
04.06.1978 12:00,934810532.0
15.06.1978 12:00,1032155847.0
25.06.1978 12:00,985021380.0
05.07.1978 12:00,1020408387.0
17.07.1978 12:00,1112305175.0
31.07.1978 12:00,1182687063.0
22.08.1978 12:00,1165045574.0
04.09.1978 12:00,1101738133.0
18.09.1978 12:00,1118217643.0
02.10.1978 12:00,1027861545.0
