date,depth,density [kg m-3]
08.10.1969 12:00,0.0,999.025
08.10.1969 12:00,2.5,999.025
08.10.1969 12:00,5.0,999.025
08.10.1969 12:00,7.5,999.226
08.10.1969 12:00,10.0,999.93
08.10.1969 12:00,15.0,1000.154
08.10.1969 12:00,20.0,1000.183
08.10.1969 12:00,30.0,1000.196
08.10.1969 12:00,40.0,1000.208
08.10.1969 12:00,44.0,1000.222
01.04.1970 12:00,0.0,1000.206
01.04.1970 12:00,2.5,1000.205
01.04.1970 12:00,5.0,1000.205
01.04.1970 12:00,7.5,1000.205
01.04.1970 12:00,10.0,1000.205
01.04.1970 12:00,15.0,1000.205
01.04.1970 12:00,20.0,1000.205
01.04.1970 12:00,30.0,1000.205
01.04.1970 12:00,40.0,1000.207
01.04.1970 12:00,44.0,1000.209
07.07.1970 12:00,0.0,998.085
07.07.1970 12:00,5.0,998.657
07.07.1970 12:00,10.0,1000.052
07.07.1970 12:00,20.0,1000.198
07.07.1970 12:00,30.0,1000.205
07.07.1970 12:00,40.0,1000.208
07.07.1970 12:00,44.0,1000.209
08.10.1970 12:00,0.0,999.188
08.10.1970 12:00,2.5,999.188
08.10.1970 12:00,5.0,999.219
08.10.1970 12:00,7.5,999.253
08.10.1970 12:00,10.0,999.935
08.10.1970 12:00,15.0,1000.169
08.10.1970 12:00,20.0,1000.198
08.10.1970 12:00,30.0,1000.206
08.10.1970 12:00,40.0,1000.213
08.10.1970 12:00,44.0,1000.222
29.03.1971 12:00,0.0,1000.182
29.03.1971 12:00,5.0,1000.181
29.03.1971 12:00,10.0,1000.181
29.03.1971 12:00,15.0,1000.181
29.03.1971 12:00,20.0,1000.181
29.03.1971 12:00,30.0,1000.186
29.03.1971 12:00,40.0,1000.197
29.03.1971 12:00,44.0,1000.203
05.07.1971 12:00,0.0,998.18
05.07.1971 12:00,10.0,999.953
05.07.1971 12:00,20.0,1000.172
05.07.1971 12:00,30.0,1000.181
05.07.1971 12:00,40.0,1000.193
05.07.1971 12:00,44.0,1000.198
22.03.1972 12:00,0.0,1000.029
22.03.1972 12:00,2.5,1000.087
22.03.1972 12:00,5.0,1000.166
22.03.1972 12:00,7.5,1000.176
22.03.1972 12:00,10.0,1000.177
22.03.1972 12:00,15.0,1000.177
22.03.1972 12:00,20.0,1000.18
22.03.1972 12:00,30.0,1000.199
22.03.1972 12:00,40.0,1000.209
22.03.1972 12:00,44.0,1000.21
08.08.1972 12:00,0.0,998.049
08.08.1972 12:00,5.0,998.533
08.08.1972 12:00,10.0,999.857
08.08.1972 12:00,15.0,1000.143
08.08.1972 12:00,20.0,1000.179
08.08.1972 12:00,30.0,1000.193
08.08.1972 12:00,40.0,1000.206
08.08.1972 12:00,45.0,1000.208
03.10.1972 12:00,0.0,999.452
03.10.1972 12:00,5.0,999.479
03.10.1972 12:00,10.0,999.479
03.10.1972 12:00,15.0,1000.115
03.10.1972 12:00,20.0,1000.172
03.10.1972 12:00,30.0,1000.19
03.10.1972 12:00,40.0,1000.202
03.10.1972 12:00,44.0,1000.211
26.02.1973 12:00,0.0,1000.179
26.02.1973 12:00,5.0,1000.178
26.02.1973 12:00,10.0,1000.181
26.02.1973 12:00,15.0,1000.183
26.02.1973 12:00,20.0,1000.186
26.02.1973 12:00,30.0,1000.197
26.02.1973 12:00,40.0,1000.205
26.02.1973 12:00,45.0,1000.208
12.03.1973 12:00,0.0,1000.175
12.03.1973 12:00,5.0,1000.175
12.03.1973 12:00,10.0,1000.176
12.03.1973 12:00,15.0,1000.177
12.03.1973 12:00,20.0,1000.177
12.03.1973 12:00,30.0,1000.178
12.03.1973 12:00,40.0,1000.181
12.03.1973 12:00,44.0,1000.184
09.04.1973 12:00,0.0,1000.187
09.04.1973 12:00,5.0,1000.187
09.04.1973 12:00,10.0,1000.189
09.04.1973 12:00,15.0,1000.188
09.04.1973 12:00,20.0,1000.189
09.04.1973 12:00,30.0,1000.194
09.04.1973 12:00,40.0,1000.207
09.04.1973 12:00,44.0,1000.207
07.05.1973 12:00,0.0,999.639
07.05.1973 12:00,2.5,999.794
07.05.1973 12:00,5.0,1000.087
07.05.1973 12:00,7.5,1000.158
07.05.1973 12:00,10.0,1000.166
07.05.1973 12:00,15.0,1000.176
07.05.1973 12:00,20.0,1000.181
07.05.1973 12:00,30.0,1000.188
07.05.1973 12:00,40.0,1000.194
07.05.1973 12:00,44.0,1000.198
04.06.1973 12:00,0.0,998.568
04.06.1973 12:00,2.5,998.666
04.06.1973 12:00,5.0,999.156
04.06.1973 12:00,7.5,999.919
04.06.1973 12:00,10.0,1000.097
04.06.1973 12:00,15.0,1000.167
04.06.1973 12:00,20.0,1000.185
04.06.1973 12:00,30.0,1000.193
04.06.1973 12:00,40.0,1000.202
04.06.1973 12:00,44.0,1000.202
02.07.1973 12:00,0.0,997.852
02.07.1973 12:00,2.5,998.035
02.07.1973 12:00,5.0,998.796
02.07.1973 12:00,7.5,999.459
02.07.1973 12:00,10.0,999.943
02.07.1973 12:00,15.0,1000.134
02.07.1973 12:00,20.0,1000.179
02.07.1973 12:00,30.0,1000.189
02.07.1973 12:00,40.0,1000.201
02.07.1973 12:00,44.0,1000.204
30.07.1973 12:00,0.0,998.5
30.07.1973 12:00,2.5,998.505
30.07.1973 12:00,5.0,998.525
30.07.1973 12:00,7.5,999.187
30.07.1973 12:00,10.0,999.864
30.07.1973 12:00,20.0,1000.169
30.07.1973 12:00,30.0,1000.189
30.07.1973 12:00,40.0,1000.202
30.07.1973 12:00,44.0,1000.211
