date,mean spring epilimnion 0-5 m oxygen concentration
1994,11.46
1995,11.46
1996,11.2
1997,12.0
1998,12.25
1999,12.04
2000,11.85
2001,11.65
2002,12.09
2003,11.82
2004,11.48
2005,11.63
2006,12.23
2007,11.55
2008,11.77
2009,12.03
2010,11.53
2011,12.3
2012,11.24
2013,11.93
2014,11.02
2015,11.9
2016,11.7
2017,12.32
2018,11.96
2019,11.55
2020,11.96
2021,11.66
2022,11.94
2023,11.88
