date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,1005.319,5873.262,6549.952,2946.779,4288.582,20663.895
1991,1005.319,5801.534,6470.032,2877.221,4209.688,20363.797
1992,1005.319,5729.807,6390.112,2807.663,4130.796,20063.697
1993,1005.319,5658.079,6310.191,2738.105,4051.903,19763.598
1994,1005.319,5586.352,6230.272,2668.547,3973.01,19463.5
1995,1005.319,5514.624,6150.351,2598.989,3894.117,19163.402
1996,1005.319,5442.896,6070.431,2529.431,3815.224,18863.303
1997,1005.319,5371.169,5990.511,2459.874,3736.331,18563.203
1998,1005.319,5299.441,5910.59,2390.316,3657.438,18263.105
1999,1005.319,5227.714,5830.67,2320.758,3578.546,17963.008
2000,1005.319,5155.986,5750.75,2251.2,3499.652,17662.908
2001,1005.319,5172.739,5660.913,2252.557,3391.268,17482.797
2002,1005.319,5189.492,5571.077,2253.915,3282.883,17302.686
2003,1005.319,5206.245,5481.24,2255.272,3174.498,17122.574
2004,1005.319,5222.997,5391.403,2256.63,3066.114,16942.463
2005,1005.319,5239.75,5301.566,2257.987,2957.729,16762.352
2006,1005.319,5216.319,5115.846,2241.866,2942.927,16522.277
2007,1005.319,5192.888,4930.126,2225.745,2928.125,16282.201
2008,1005.319,5169.458,4744.406,2209.624,2913.323,16042.128
2009,1005.319,5146.026,4558.686,2193.502,2898.52,15802.053
2010,1005.319,5122.596,4372.966,2177.381,2883.718,15561.98
2011,1005.319,5064.881,4254.346,2138.915,2784.095,15247.556
2012,1005.319,5007.166,4135.726,2100.448,2684.472,14933.131
2013,1005.319,4949.451,4017.106,2061.982,2584.849,14618.706
2014,1005.319,4891.736,3898.485,2023.516,2485.226,14304.281
2015,1005.319,4834.022,3779.865,1985.05,2385.602,13989.857
2016,1005.319,5139.558,3856.357,1915.714,2322.79,14244.303
2017,1005.319,5445.094,3932.849,1846.378,2259.977,14498.745
2018,1005.319,5750.63,4009.34,1777.043,2197.165,14753.188
2019,1005.319,6056.166,4085.832,1707.707,2134.352,15007.634
2020,1005.319,6361.703,4162.324,1638.371,2071.539,15262.077
