date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,47.095,774.247,335.576,144.493,253.37,1542.196
1991,47.095,765.127,332.638,141.304,248.401,1523.114
1992,47.095,756.006,329.7,138.114,243.432,1504.031
1993,47.095,746.886,326.761,134.925,238.463,1484.948
1994,47.095,737.766,323.822,131.736,233.495,1465.865
1995,47.095,728.646,320.884,128.547,228.526,1446.783
1996,47.095,719.526,317.946,125.357,223.557,1427.7
1997,47.095,710.406,315.007,122.168,218.588,1408.617
1998,47.095,701.286,312.069,118.979,213.619,1389.534
1999,47.095,692.165,309.13,115.79,208.65,1370.451
2000,47.095,683.045,306.192,112.6,203.682,1351.369
2001,47.095,682.17,303.889,111.624,201.473,1345.184
2002,47.095,681.294,301.585,110.648,199.264,1338.998
2003,47.095,680.419,299.282,109.672,197.055,1332.813
2004,47.095,679.543,296.979,108.696,194.847,1326.628
2005,47.095,678.668,294.676,107.72,192.638,1320.443
2006,47.095,673.95,288.434,107.034,189.481,1305.974
2007,47.095,669.232,282.192,106.348,186.324,1291.506
2008,47.095,664.514,275.95,105.662,183.166,1277.037
2009,47.095,659.795,269.708,104.975,180.009,1262.568
2010,47.095,655.077,263.466,104.289,176.852,1248.1
2011,47.095,653.635,260.121,102.387,172.73,1237.498
2012,47.095,652.192,256.775,100.486,168.607,1226.896
2013,47.095,650.75,253.43,98.584,164.485,1216.294
2014,47.095,649.307,250.084,96.682,160.362,1205.691
2015,47.095,647.864,246.738,94.781,156.24,1195.089
2016,47.095,674.45,242.247,92.013,147.379,1206.96
2017,47.095,701.035,237.756,89.245,138.519,1218.83
2018,47.095,727.62,233.265,86.478,129.658,1230.7
2019,47.095,754.206,228.773,83.71,120.797,1242.571
2020,47.095,780.791,224.282,80.942,111.937,1254.441
