date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,1370.43,10129.162,12922.385,2685.333,8614.35,35721.656
1991,1370.43,9965.922,12722.168,2685.931,8429.072,35173.52
1992,1370.43,9802.682,12521.951,2686.53,8243.795,34625.387
1993,1370.43,9639.441,12321.735,2687.128,8058.519,34077.25
1994,1370.43,9476.201,12121.519,2687.726,7873.241,33529.113
1995,1370.43,9312.961,11921.302,2688.324,7687.963,32980.977
1996,1370.43,9149.721,11721.085,2688.923,7502.686,32432.846
1997,1370.43,8986.48,11520.868,2689.521,7317.409,31884.707
1998,1370.43,8823.24,11320.652,2690.119,7132.132,31336.572
1999,1370.43,8660.0,11120.436,2690.718,6946.854,30788.436
2000,1370.43,8496.76,10920.219,2691.316,6761.577,30240.3
2001,1370.43,8652.681,10760.156,2689.145,6564.204,30037.82
2002,1370.43,8808.601,10600.093,2686.974,6366.83,29835.34
2003,1370.43,8964.521,10440.03,2684.804,6169.456,29632.861
2004,1370.43,9120.441,10279.967,2682.633,5972.082,29430.377
2005,1370.43,9276.362,10119.904,2680.462,5774.708,29227.898
2006,1370.43,9244.603,9801.885,2654.533,5762.839,28839.404
2007,1370.43,9212.843,9483.865,2628.603,5750.97,28450.912
2008,1370.43,9181.083,9165.847,2602.674,5739.102,28062.42
2009,1370.43,9149.323,8847.827,2576.744,5727.232,27673.926
2010,1370.43,9117.563,8529.808,2550.815,5715.363,27285.434
2011,1369.936,9103.854,8293.93,2495.32,5514.273,26778.477
2012,1369.442,9090.146,8058.05,2439.825,5313.183,26271.52
2013,1368.947,9076.437,7822.172,2384.331,5112.093,25764.56
2014,1368.453,9062.728,7586.294,2328.836,4911.002,25257.604
2015,1367.959,9049.019,7350.415,2273.341,4709.912,24750.646
2016,1368.601,9667.378,7403.354,2232.843,4538.073,25210.248
2017,1369.242,10285.737,7456.291,2192.345,4366.234,25669.85
2018,1369.884,10904.096,7509.229,2151.847,4194.396,26129.453
2019,1370.525,11522.455,7562.167,2111.349,4022.557,26589.055
2020,1371.167,12140.814,7615.105,2070.851,3850.718,27048.656
