date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,6712.624,46361.008,73985.44,13597.529,54711.82,195370.78
1991,6712.624,45806.9,72838.57,13482.21,53386.99,192229.52
1992,6712.624,45252.785,71691.695,13366.89,52062.16,189088.25
1993,6712.624,44698.67,70544.83,13251.569,50737.33,185947.0
1994,6712.624,44144.562,69397.96,13136.249,49412.5,182805.73
1995,6712.624,43590.453,68251.086,13020.93,48087.668,179664.47
1996,6712.624,43036.34,67104.22,12905.609,46762.836,176523.2
1997,6712.624,42482.227,65957.35,12790.289,45438.008,173381.94
1998,6712.624,41928.117,64810.477,12674.969,44113.176,170240.69
1999,6712.624,41374.008,63663.61,12559.648,42788.348,167099.42
2000,6712.624,40819.895,62516.734,12444.328,41463.516,163958.16
2001,6712.624,41062.477,62279.9,12409.524,40937.516,163403.73
2002,6712.624,41305.06,62043.055,12374.722,40411.516,162849.31
2003,6712.624,41547.64,61806.215,12339.918,39885.52,162294.89
2004,6712.624,41790.223,61569.37,12305.115,39359.52,161740.47
2005,6712.624,42032.805,61332.53,12270.312,38833.52,161186.05
2006,6712.624,41629.59,59393.535,12166.53,38049.984,157959.02
2007,6712.624,41226.375,57454.547,12062.749,37266.45,154731.98
2008,6712.624,40823.156,55515.55,11958.968,36482.914,151504.94
2009,6712.624,40419.94,53576.562,11855.187,35699.38,148277.9
2010,6712.624,40016.727,51637.57,11751.405,34915.844,145050.88
2011,6712.624,39552.53,51233.914,11426.682,34266.613,143207.69
2012,6712.624,39088.336,50830.254,11101.958,33617.383,141364.48
2013,6712.624,38624.14,50426.598,10777.234,32968.152,139521.3
2014,6712.624,38159.945,50022.938,10452.511,32318.924,137678.1
2015,6712.624,37695.75,49619.28,10127.787,31669.693,135834.9
2016,6712.624,40233.582,49528.875,9933.733,30223.148,136649.86
2017,6712.624,42771.418,49438.47,9739.68,28776.607,137464.83
2018,6712.624,45309.25,49348.062,9545.625,27330.066,138279.78
2019,6712.624,47847.086,49257.656,9351.571,25883.525,139094.75
2020,6712.624,50384.918,49167.25,9157.518,24436.982,139909.7
