date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,1569.029,24710.863,11258.57,4902.908,8255.277,50662.188
1991,1569.029,24466.77,11181.232,4799.71,8115.577,50105.453
1992,1569.029,24222.676,11103.894,4696.512,7975.876,49548.72
1993,1569.029,23978.584,11026.556,4593.314,7836.175,48991.98
1994,1569.029,23734.49,10949.218,4490.116,7696.475,48435.246
1995,1569.029,23490.396,10871.879,4386.918,7556.773,47878.51
1996,1569.029,23246.303,10794.541,4283.721,7417.074,47321.777
1997,1569.029,23002.209,10717.203,4180.523,7277.373,46765.043
1998,1569.029,22758.117,10639.865,4077.325,7137.672,46208.305
1999,1569.029,22514.023,10562.526,3974.127,6997.971,45651.57
2000,1569.029,22269.93,10485.188,3870.929,6858.27,45094.836
2001,1569.029,22460.176,10417.258,3861.972,6780.283,45136.61
2002,1569.029,22650.42,10349.328,3853.015,6702.296,45178.383
2003,1569.029,22840.666,10281.397,3844.058,6624.309,45220.156
2004,1569.029,23030.91,10213.468,3835.102,6546.322,45261.93
2005,1569.029,23221.156,10145.537,3826.144,6468.335,45303.703
2006,1569.029,23190.781,9819.716,3803.116,6316.742,44778.934
2007,1569.029,23160.404,9493.894,3780.088,6165.149,44254.164
2008,1569.029,23130.03,9168.072,3757.059,6013.556,43729.39
2009,1569.029,23099.652,8842.25,3734.03,5861.963,43204.62
2010,1569.029,23069.277,8516.429,3711.002,5710.37,42679.85
2011,1569.029,22821.523,8354.049,3635.272,5546.449,42024.15
2012,1569.029,22573.77,8191.669,3559.543,5382.527,41368.44
2013,1569.029,22326.016,8029.29,3483.814,5218.606,40712.74
2014,1569.029,22078.262,7866.91,3408.084,5054.684,40057.03
2015,1569.029,21830.508,7704.53,3332.355,4890.762,39401.33
2016,1569.029,23015.896,7690.138,3232.328,4678.843,40332.16
2017,1569.029,24201.283,7675.745,3132.302,4466.924,41262.996
2018,1569.029,25386.672,7661.351,3032.275,4255.006,42193.83
2019,1569.029,26572.059,7646.959,2932.249,4043.087,43124.664
2020,1569.029,27757.447,7632.566,2832.222,3831.168,44055.496
