date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,4129.766,7366.183,46377.68,11902.923,36895.406,106671.95
1991,4129.766,7310.481,46134.676,11759.184,36679.355,106013.45
1992,4129.766,7254.78,45891.67,11615.444,36463.305,105354.96
1993,4129.766,7199.079,45648.664,11471.705,36247.254,104696.46
1994,4129.766,7143.377,45405.66,11327.966,36031.203,104037.97
1995,4129.766,7087.675,45162.656,11184.227,35815.15,103379.47
1996,4129.766,7031.974,44919.652,11040.486,35599.098,102720.97
1997,4129.766,6976.272,44676.65,10896.747,35383.047,102062.48
1998,4129.766,6920.57,44433.64,10753.008,35166.996,101403.98
1999,4129.766,6864.869,44190.637,10609.269,34950.945,100745.484
2000,4129.766,6809.167,43947.633,10465.529,34734.895,100086.984
2001,4129.766,6762.455,42332.24,10455.229,33313.086,96992.766
2002,4129.766,6715.744,40716.84,10444.928,31891.28,93898.555
2003,4129.766,6669.033,39101.445,10434.627,30469.473,90804.336
2004,4129.766,6622.322,37486.047,10424.326,29047.664,87710.125
2005,4129.766,6575.61,35870.652,10414.025,27625.855,84615.91
2006,4129.766,6536.672,36254.926,10269.998,28319.936,85511.3
2007,4129.766,6497.734,36639.2,10125.972,29014.021,86406.69
2008,4129.766,6458.795,37023.47,9981.944,29708.102,87302.08
2009,4129.766,6419.857,37407.742,9837.918,30402.19,88197.47
2010,4129.766,6380.919,37792.016,9693.891,31096.27,89092.86
2011,4130.389,6492.908,36905.42,9442.028,29981.623,86952.37
2012,4131.012,6604.898,36018.832,9190.166,28866.977,84811.88
2013,4131.635,6716.886,35132.24,8938.304,27752.33,82671.39
2014,4132.259,6828.876,34245.65,8686.441,26637.682,80530.91
2015,4132.882,6940.866,33359.055,8434.579,25523.035,78390.414
2016,4132.607,8133.402,32887.035,8181.875,24640.18,77975.18
2017,4132.333,9325.939,32415.014,7929.171,23757.324,77559.945
2018,4132.058,10518.477,31942.996,7676.467,22874.469,77144.7
2019,4131.784,11711.014,31470.973,7423.763,21991.613,76729.47
2020,4131.509,12903.551,30998.953,7171.059,21108.758,76314.234
