date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,380.315,4359.04,2626.702,1217.019,1947.408,10526.633
1991,380.315,4324.273,2618.128,1188.438,1918.414,10427.031
1992,380.315,4289.506,2609.554,1159.857,1889.419,10327.43
1993,380.315,4254.739,2600.98,1131.276,1860.425,10227.827
1994,380.315,4219.972,2592.406,1102.695,1831.43,10128.226
1995,380.315,4185.205,2583.832,1074.114,1802.436,10028.624
1996,380.315,4150.438,2575.258,1045.533,1773.441,9929.022
1997,380.315,4115.67,2566.684,1016.952,1744.447,9829.421
1998,380.315,4080.903,2558.11,988.371,1715.453,9729.818
1999,380.315,4046.136,2549.536,959.79,1686.458,9630.217
2000,380.315,4011.369,2540.962,931.209,1657.464,9530.615
2001,380.315,4003.146,2492.176,924.365,1616.657,9427.838
2002,380.315,3994.923,2443.389,917.52,1575.85,9325.06
2003,380.315,3986.699,2394.602,910.676,1535.044,9222.282
2004,380.315,3978.476,2345.816,903.832,1494.237,9119.504
2005,380.315,3970.253,2297.03,896.988,1453.43,9016.727
2006,380.315,3988.224,2236.057,885.046,1429.041,8936.712
2007,380.315,4006.196,2175.085,873.103,1404.653,8856.697
2008,380.315,4024.167,2114.112,861.161,1380.264,8776.683
2009,380.315,4042.138,2053.14,849.219,1355.875,8696.668
2010,380.315,4060.109,1992.168,837.276,1331.487,8616.653
2011,380.315,3989.896,1964.713,823.135,1300.023,8475.504
2012,380.315,3919.684,1937.259,808.994,1268.559,8334.354
2013,380.315,3849.471,1909.804,794.853,1237.096,8193.205
2014,380.315,3779.258,1882.35,780.712,1205.632,8052.055
2015,380.315,3709.046,1854.895,766.57,1174.168,7910.906
2016,380.315,3950.639,1841.379,742.134,1118.199,8059.475
2017,380.315,4192.233,1827.862,717.697,1062.231,8208.044
2018,380.315,4433.826,1814.346,693.26,1006.262,8356.613
2019,380.315,4675.42,1800.83,668.824,950.293,8505.182
2020,380.315,4917.014,1787.314,644.387,894.324,8653.751
