date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,5995.435,55256.96,58922.72,12619.418,40315.117,173108.53
1991,5995.435,54322.234,57407.53,12511.306,39036.574,169272.75
1992,5995.435,53387.508,55892.35,12403.193,37758.03,165436.95
1993,5995.435,52452.785,54377.164,12295.081,36479.484,161601.17
1994,5995.435,51518.06,52861.984,12186.969,35200.94,157765.38
1995,5995.435,50583.332,51346.8,12078.855,33922.4,153929.6
1996,5995.435,49648.605,49831.617,11970.743,32643.855,150093.81
1997,5995.435,48713.88,48316.434,11862.631,31365.312,146258.02
1998,5995.435,47779.156,46801.25,11754.519,30086.768,142422.23
1999,5995.435,46844.43,45286.066,11646.406,28808.225,138586.44
2000,5995.435,45909.703,43770.883,11538.294,27529.68,134750.66
2001,5995.435,46473.367,43429.96,11519.432,26940.996,134369.38
2002,5995.435,47037.027,43089.043,11500.57,26352.309,133988.11
2003,5995.435,47600.69,42748.12,11481.708,25763.621,133606.83
2004,5995.435,48164.35,42407.203,11462.847,25174.936,133225.56
2005,5995.435,48728.016,42066.28,11443.984,24586.25,132844.28
2006,5995.435,48472.797,41105.07,11346.068,24652.094,131594.81
2007,5995.435,48217.582,40143.863,11248.153,24717.94,130345.36
2008,5995.435,47962.363,39182.652,11150.237,24783.783,129095.9
2009,5995.435,47707.15,38221.445,11052.322,24849.629,127846.44
2010,5995.435,47451.93,37260.234,10954.406,24915.473,126596.98
2011,5995.435,47330.527,36786.68,10677.61,24372.975,125184.72
2012,5995.435,47209.12,36313.12,10400.814,23830.479,123772.47
2013,5995.435,47087.72,35839.566,10124.02,23287.98,122360.2
2014,5995.435,46966.312,35366.008,9847.224,22745.484,120947.95
2015,5995.435,46844.91,34892.453,9570.428,22202.986,119535.695
2016,5995.435,50016.188,35037.414,9405.898,21317.047,121837.54
2017,5995.435,53187.465,35182.375,9241.368,20431.107,124139.39
2018,5995.435,56358.74,35327.34,9076.839,19545.168,126441.24
2019,5995.435,59530.023,35472.3,8912.309,18659.229,128743.09
2020,5995.435,62701.3,35617.26,8747.779,17773.29,131044.94
