date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,26878.256,195352.95,191864.83,74948.055,141694.62,630569.5
1991,26878.256,193627.7,191135.83,73321.58,139528.08,624345.9
1992,26878.256,191902.45,190406.83,71695.1,137361.52,618122.25
1993,26878.256,190177.2,189677.83,70068.625,135194.97,611898.6
1994,26878.256,188451.95,188948.83,68442.15,133028.42,605675.0
1995,26878.256,186726.69,188219.83,66815.67,130861.86,599451.4
1996,26878.256,185001.44,187490.83,65189.19,128695.31,593227.7
1997,26878.256,183276.19,186761.83,63562.715,126528.76,587004.06
1998,26878.256,181550.94,186032.83,61936.24,124362.2,580780.44
1999,26878.256,179825.69,185303.83,60309.76,122195.664,574556.8
2000,26878.256,178100.44,184574.83,58683.28,120029.11,568333.2
2001,26878.256,177540.0,179323.25,58258.066,115673.14,557762.94
2002,26878.256,176979.58,174071.67,57832.86,111317.19,547192.6
2003,26878.256,176419.14,168820.11,57407.64,106961.22,536622.4
2004,26878.256,175858.72,163568.53,56982.434,102605.26,526052.06
2005,26878.256,175298.28,158316.95,56557.223,98249.3,515481.8
2006,26902.676,175543.34,156076.97,56015.027,98284.35,513025.6
2007,26927.094,175788.4,153836.98,55472.832,98319.4,510569.4
2008,26951.51,176033.47,151597.0,54930.645,98354.45,508113.22
2009,26975.934,176278.53,149357.02,54388.45,98389.5,505657.0
2010,27000.35,176523.6,147117.03,53846.254,98424.555,503200.78
2011,27005.809,174933.78,144259.58,52818.25,95584.37,494881.84
2012,27011.268,173343.97,141402.12,51790.25,92744.18,486562.9
2013,27016.723,171754.14,138544.66,50762.254,89903.984,478243.94
2014,27022.182,170164.33,135687.2,49734.254,87063.8,469925.03
2015,27027.639,168574.52,132829.75,48706.254,84223.61,461606.03
2016,27022.01,178219.03,132877.36,47138.76,80614.54,466256.2
2017,27016.38,187863.56,132924.98,45571.27,77005.47,470906.25
2018,27010.756,197508.08,132972.6,44003.773,73396.4,475556.34
2019,27005.127,207152.61,133020.22,42436.28,69787.33,480206.5
2020,26999.498,216797.12,133067.83,40868.79,66178.26,484856.56
