date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,9559.684,38351.098,81529.945,16891.53,59832.4,206164.64
1991,9559.684,37884.81,81217.61,16691.838,58917.727,204272.06
1992,9559.684,37418.52,80905.266,16492.146,58003.066,202379.48
1993,9559.684,36952.227,80592.93,16292.454,57088.4,200486.9
1994,9559.684,36485.938,80280.586,16092.764,56173.727,198594.33
1995,9559.684,36019.65,79968.25,15893.072,55259.066,196701.75
1996,9559.684,35553.36,79655.914,15693.379,54344.4,194809.19
1997,9559.684,35087.07,79343.57,15493.688,53429.73,192916.61
1998,9559.684,34620.777,79031.234,15293.997,52515.062,191024.03
1999,9559.684,34154.49,78718.89,15094.304,51600.4,189131.45
2000,9559.684,33688.2,78406.555,14894.613,50685.73,187238.88
2001,9559.684,33885.1,74760.42,14856.511,47828.426,180895.34
2002,9559.684,34082.004,71114.29,14818.406,44971.125,174551.81
2003,9559.684,34278.906,67468.16,14780.304,42113.82,168208.27
2004,9559.684,34475.81,63822.023,14742.2,39256.52,161864.73
2005,9559.684,34672.71,60175.887,14704.096,36399.215,155521.2
2006,9559.684,34531.39,60369.633,14583.195,37287.66,156340.9
2007,9559.684,34390.074,60563.38,14462.294,38176.105,157160.61
2008,9559.684,34248.754,60757.12,14341.394,39064.55,157980.33
2009,9559.684,34107.438,60950.867,14220.493,39952.996,158800.03
2010,9559.684,33966.117,61144.613,14099.591,40841.44,159619.73
2011,9561.828,34075.19,59513.535,13740.765,39392.8,156291.48
2012,9563.974,34184.26,57882.47,13381.938,37944.16,152963.22
2013,9566.118,34293.336,56251.39,13023.111,36495.516,149634.97
2014,9568.264,34402.406,54620.33,12664.284,35046.875,146306.7
2015,9570.408,34511.48,52989.25,12305.458,33598.234,142978.45
2016,9569.326,36278.1,53586.87,12048.487,32412.771,143903.52
2017,9568.244,38044.72,54184.492,11791.517,31227.312,144828.6
2018,9567.162,39811.34,54782.113,11534.546,30041.846,145753.66
2019,9566.08,41577.957,55379.73,11277.575,28856.387,146678.73
2020,9564.998,43344.58,55977.35,11020.604,27670.924,147603.8
