date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,4919.087,24277.668,59340.98,8309.767,44226.324,141073.83
1991,4919.087,23999.46,58405.215,8277.049,43137.457,138738.28
1992,4919.087,23721.254,57469.46,8244.331,42048.59,136402.72
1993,4919.087,23443.047,56533.703,8211.614,40959.723,134067.17
1994,4919.087,23164.84,55597.938,8178.897,39870.855,131731.62
1995,4919.087,22886.633,54662.184,8146.178,38781.99,129396.086
1996,4919.087,22608.426,53726.426,8113.461,37693.12,127060.516
1997,4919.087,22330.219,52790.668,8080.744,36604.254,124724.97
1998,4919.087,22052.012,51854.906,8048.025,35515.387,122389.43
1999,4919.087,21773.805,50919.15,8015.309,34426.52,120053.875
2000,4919.087,21495.598,49983.39,7982.591,33337.652,117718.32
2001,4919.087,21778.096,49773.79,7960.072,32901.938,117332.98
2002,4919.087,22060.594,49564.188,7937.554,32466.225,116947.65
2003,4919.087,22343.092,49354.59,7915.036,32030.51,116562.32
2004,4919.087,22625.59,49144.99,7892.517,31594.793,116176.98
2005,4919.087,22908.088,48935.387,7869.998,31159.078,115791.64
2006,4919.087,22620.68,47443.926,7803.556,30534.71,113321.96
2007,4919.087,22333.271,45952.47,7737.114,29910.342,110852.27
2008,4919.087,22045.863,44461.008,7670.672,29285.975,108382.6
2009,4919.087,21758.455,42969.55,7604.23,28661.605,105912.93
2010,4919.087,21471.047,41478.09,7537.787,28037.238,103443.25
2011,4919.087,21267.705,41119.254,7318.93,27488.988,102113.97
2012,4919.087,21064.363,40760.418,7100.074,26940.742,100784.69
2013,4919.087,20861.02,40401.586,6881.216,26392.496,99455.4
2014,4919.087,20657.678,40042.75,6662.359,25844.248,98126.12
2015,4919.087,20454.336,39683.914,6443.502,25296.0,96796.836
2016,4919.087,22099.65,39685.07,6343.081,24165.814,97212.7
2017,4919.087,23744.963,39686.227,6242.66,23035.63,97628.56
2018,4919.087,25390.277,39687.383,6142.238,21905.445,98044.43
2019,4919.087,27035.59,39688.54,6041.816,20775.262,98460.29
2020,4919.087,28680.906,39689.695,5941.395,19645.076,98876.16
