date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,3417.0,42385.508,30618.668,9351.418,22200.746,107963.59
1991,3417.0,41835.348,30305.734,9209.872,21776.57,106537.63
1992,3417.0,41285.188,29992.803,9068.326,21352.393,105111.68
1993,3417.0,40735.027,29679.87,8926.78,20928.217,103685.72
1994,3417.0,40184.867,29366.934,8785.234,20504.041,102259.76
1995,3417.0,39634.703,29054.004,8643.688,20079.863,100833.8
1996,3417.0,39084.543,28741.068,8502.143,19655.688,99407.84
1997,3417.0,38534.383,28428.137,8360.597,19231.512,97981.88
1998,3417.0,37984.223,28115.203,8219.051,18807.336,96555.92
1999,3417.0,37434.062,27802.271,8077.505,18383.158,95129.97
2000,3417.0,36883.902,27489.338,7935.959,17958.982,93704.01
2001,3417.0,36951.91,27477.209,7911.624,17816.607,93593.33
2002,3417.0,37019.92,27465.082,7887.289,17674.232,93482.66
2003,3417.0,37087.93,27452.953,7862.955,17531.86,93371.98
2004,3417.0,37155.94,27440.826,7838.619,17389.484,93261.305
2005,3417.0,37223.95,27428.695,7814.284,17247.11,93150.625
2006,3417.0,37062.824,26357.205,7755.588,16789.668,91404.66
2007,3417.0,36901.7,25285.713,7696.892,16332.226,89658.68
2008,3417.0,36740.58,24214.223,7638.196,15874.784,87912.71
2009,3417.0,36579.453,23142.73,7579.499,15417.343,86166.734
2010,3417.0,36418.33,22071.24,7520.803,14959.899,84420.766
2011,3417.0,36055.887,21775.582,7346.894,14612.573,83237.8
2012,3417.0,35693.45,21479.924,7172.986,14265.245,82054.82
2013,3417.0,35331.008,21184.268,6999.078,13917.918,80871.85
2014,3417.0,34968.57,20888.61,6825.169,13570.591,79688.875
2015,3417.0,34606.13,20592.951,6651.26,13223.264,78505.91
2016,3417.0,36666.457,20447.732,6500.099,12592.11,79654.29
2017,3417.0,38726.785,20302.514,6348.937,11960.957,80802.664
2018,3417.0,40787.117,20157.297,6197.776,11329.805,81951.05
2019,3417.0,42847.445,20012.078,6046.614,10698.651,83099.42
2020,3417.0,44907.773,19866.86,5895.453,10067.498,84247.805
