date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,7829.501,45249.86,69001.18,18516.822,52670.375,193211.08
1991,7829.501,44821.06,68306.09,18183.531,51551.723,190639.55
1992,7829.501,44392.258,67611.01,17850.238,50433.07,188068.02
1993,7829.501,43963.46,66915.92,17516.947,49314.418,185496.48
1994,7829.501,43534.66,66220.836,17183.656,48195.766,182924.95
1995,7829.501,43105.86,65525.746,16850.363,47077.113,180353.44
1996,7829.501,42677.06,64830.668,16517.072,45958.46,177781.9
1997,7829.501,42248.258,64135.586,16183.781,44839.81,175210.38
1998,7829.501,41819.46,63440.5,15850.489,43721.156,172638.84
1999,7829.501,41390.66,62745.406,15517.198,42602.504,170067.31
2000,7829.501,40961.86,62050.324,15183.905,41483.85,167495.78
2001,7829.501,40785.742,61559.2,15071.263,40870.71,166105.8
2002,7829.501,40609.63,61068.082,14958.617,40257.566,164715.81
2003,7829.501,40433.51,60576.965,14845.972,39644.426,163325.83
2004,7829.501,40257.4,60085.848,14733.326,39031.28,161935.84
2005,7829.501,40081.28,59594.727,14620.684,38418.14,160545.86
2006,7829.501,39996.47,58244.133,14476.76,37884.984,158435.03
2007,7829.501,39911.66,56893.535,14332.835,37351.832,156324.22
2008,7829.501,39826.848,55542.95,14188.914,36818.676,154213.39
2009,7829.501,39742.04,54192.36,14044.989,36285.523,152102.58
2010,7829.501,39657.227,52841.76,13901.067,35752.367,149991.75
2011,7829.501,39041.07,52210.6,13623.027,34942.734,147656.45
2012,7829.501,38424.918,51579.44,13344.988,34133.1,145321.16
2013,7829.501,37808.76,50948.277,13066.949,33323.47,142985.88
2014,7829.501,37192.61,50317.117,12788.91,32513.834,140650.58
2015,7829.501,36576.453,49685.957,12510.871,31704.201,138315.28
2016,7829.501,39233.484,49457.5,12160.717,30196.557,138898.16
2017,7829.501,41890.51,49229.047,11810.562,28688.912,139481.05
2018,7829.501,44547.543,49000.59,11460.407,27181.268,140063.92
2019,7829.501,47204.57,48772.137,11110.253,25673.621,140646.81
2020,7829.501,49861.6,48543.68,10760.099,24165.977,141229.69
