date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,272.994,1872.297,2459.07,716.984,1700.31,7021.655
1991,272.994,1845.798,2442.565,705.27,1674.791,6941.418
1992,272.994,1819.299,2426.06,693.555,1649.272,6861.181
1993,272.994,1792.801,2409.555,681.84,1623.753,6780.944
1994,272.994,1766.302,2393.05,670.126,1598.234,6700.706
1995,272.994,1739.803,2376.546,658.411,1572.715,6620.469
1996,272.994,1713.304,2360.041,646.697,1547.196,6540.232
1997,272.994,1686.805,2343.536,634.982,1521.677,6459.995
1998,272.994,1660.306,2327.032,623.267,1496.158,6379.758
1999,272.994,1633.808,2310.527,611.553,1470.639,6299.52
2000,272.994,1607.309,2294.022,599.838,1445.12,6219.283
2001,272.994,1640.422,2259.753,599.658,1410.702,6183.53
2002,272.994,1673.535,2225.485,599.477,1376.285,6147.776
2003,272.994,1706.648,2191.216,599.297,1341.868,6112.023
2004,272.994,1739.761,2156.948,599.116,1307.451,6076.27
2005,272.994,1772.874,2122.679,598.936,1273.033,6040.517
2006,272.994,1767.574,2048.087,593.698,1250.742,5933.096
2007,272.994,1762.274,1973.496,588.459,1228.451,5825.675
2008,272.994,1756.974,1898.904,583.221,1206.16,5718.254
2009,272.994,1751.675,1824.313,577.982,1183.869,5610.834
2010,272.994,1746.375,1749.722,572.744,1161.578,5503.413
2011,272.994,1728.169,1699.067,561.144,1118.639,5380.013
2012,272.994,1709.964,1648.412,549.544,1075.7,5256.613
2013,272.994,1691.758,1597.757,537.944,1032.761,5133.214
2014,272.994,1673.552,1547.102,526.343,989.822,5009.814
2015,272.994,1655.347,1496.447,514.743,946.882,4886.415
2016,272.994,1753.758,1480.972,502.296,900.774,4910.795
2017,272.994,1852.169,1465.497,489.848,854.666,4935.175
2018,272.994,1950.58,1450.022,477.4,808.558,4959.556
2019,272.994,2048.991,1434.548,464.953,762.45,4983.936
2020,272.994,2147.402,1419.072,452.505,716.342,5008.316
