date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,1197.643,3544.796,14099.223,1889.318,11043.215,31774.195
1991,1197.643,3455.902,13901.02,1892.586,10773.742,31220.896
1992,1197.643,3367.01,13702.817,1895.855,10504.27,30667.598
1993,1197.643,3278.116,13504.617,1899.124,10234.798,30114.297
1994,1197.643,3189.223,13306.415,1902.393,9965.325,29560.998
1995,1197.643,3100.331,13108.213,1905.662,9695.853,29007.703
1996,1197.643,3011.438,12910.011,1908.93,9426.38,28454.402
1997,1197.643,2922.544,12711.809,1912.199,9156.907,27901.104
1998,1197.643,2833.651,12513.607,1915.468,8887.436,27347.809
1999,1197.643,2744.758,12315.405,1918.737,8617.963,26794.508
2000,1197.643,2655.865,12117.203,1922.006,8348.49,26241.209
2001,1197.643,2672.673,11810.812,1914.148,8091.795,25687.072
2002,1197.643,2689.48,11504.42,1906.29,7835.1,25132.936
2003,1197.643,2706.288,11198.028,1898.433,7578.406,24578.797
2004,1197.643,2723.096,10891.637,1890.575,7321.71,24024.66
2005,1197.643,2739.904,10585.245,1882.717,7065.015,23470.523
2006,1197.643,2732.53,10500.867,1866.672,7035.094,23332.807
2007,1197.643,2725.157,10416.489,1850.627,7005.174,23195.09
2008,1197.643,2717.784,10332.111,1834.581,6975.253,23057.375
2009,1197.643,2710.411,10247.733,1818.536,6945.332,22919.658
2010,1197.643,2703.038,10163.355,1802.491,6915.411,22781.941
2011,1197.734,2718.228,10004.305,1748.746,6729.065,22398.08
2012,1197.826,2733.418,9845.254,1695.001,6542.718,22014.219
2013,1197.918,2748.608,9686.203,1641.256,6356.372,21630.357
2014,1198.009,2763.798,9527.152,1587.511,6170.025,21246.496
2015,1198.1,2778.988,9368.102,1533.766,5983.679,20862.635
2016,1198.019,2887.493,9500.121,1567.96,5776.618,20930.213
2017,1197.938,2995.998,9632.142,1602.155,5569.558,20997.791
2018,1197.857,3104.503,9764.161,1636.349,5362.497,21065.367
2019,1197.776,3213.008,9896.182,1670.543,5155.436,21132.945
2020,1197.695,3321.514,10028.201,1704.737,4948.376,21200.523
