date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,830.352,5651.148,6893.2,2178.882,4665.666,20219.246
1991,830.352,5573.81,6826.197,2144.396,4587.223,19961.977
1992,830.352,5496.473,6759.193,2109.91,4508.78,19704.707
1993,830.352,5419.136,6692.19,2075.424,4430.337,19447.44
1994,830.352,5341.799,6625.188,2040.938,4351.894,19190.17
1995,830.352,5264.462,6558.185,2006.452,4273.451,18932.9
1996,830.352,5187.125,6491.181,1971.966,4195.008,18675.63
1997,830.352,5109.788,6424.178,1937.481,4116.565,18418.361
1998,830.352,5032.451,6357.175,1902.995,4038.121,18161.094
1999,830.352,4955.113,6290.172,1868.509,3959.678,17903.824
2000,830.352,4877.776,6223.169,1834.023,3881.235,17646.555
2001,830.352,4969.712,6146.185,1833.587,3786.94,17566.775
2002,830.352,5061.648,6069.201,1833.152,3692.644,17486.996
2003,830.352,5153.584,5992.216,1832.716,3598.348,17407.215
2004,830.352,5245.519,5915.232,1832.281,3504.052,17327.436
2005,830.352,5337.455,5838.248,1831.845,3409.756,17247.656
2006,830.352,5301.727,5644.739,1812.284,3378.497,16968.734
2007,830.352,5265.998,5451.23,1792.723,3347.237,16689.81
2008,830.352,5230.27,5257.72,1773.161,3315.978,16410.889
2009,830.352,5194.542,5064.211,1753.6,3284.718,16131.967
2010,830.352,5158.814,4870.702,1734.039,3253.458,15853.043
2011,830.352,5125.8,4710.681,1701.463,3122.621,15495.634
2012,830.352,5092.787,4550.661,1668.886,2991.784,15138.224
2013,830.352,5059.773,4390.641,1636.31,2860.948,14780.814
2014,830.352,5026.76,4230.62,1603.734,2730.111,14423.405
2015,830.352,4993.746,4070.6,1571.157,2599.274,14065.993
2016,830.352,5308.486,4101.196,1534.776,2506.868,14289.644
2017,830.352,5623.227,4131.792,1498.394,2414.462,14513.291
2018,830.352,5937.967,4162.387,1462.013,2322.056,14736.939
2019,830.352,6252.708,4192.983,1425.632,2229.65,14960.587
2020,830.352,6567.448,4223.579,1389.25,2137.245,15184.236
