date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,329.879,1146.135,3731.963,541.426,2539.652,8289.055
1991,329.879,1124.648,3621.581,542.956,2450.465,8069.529
1992,329.879,1103.161,3511.199,544.486,2361.278,7850.003
1993,329.879,1081.674,3400.817,546.016,2272.091,7630.477
1994,329.879,1060.187,3290.436,547.546,2182.904,7410.951
1995,329.879,1038.7,3180.054,549.077,2093.717,7191.426
1996,329.879,1017.213,3069.672,550.607,2004.53,6971.899
1997,329.879,995.726,2959.29,552.137,1915.343,6752.374
1998,329.879,974.239,2848.908,553.667,1826.155,6532.848
1999,329.879,952.752,2738.527,555.197,1736.968,6313.322
2000,329.879,931.265,2628.145,556.727,1647.781,6093.796
2001,329.879,937.58,2610.844,555.921,1609.415,6043.638
2002,329.879,943.895,2593.544,555.114,1571.048,5993.48
2003,329.879,950.21,2576.244,554.308,1532.681,5943.321
2004,329.879,956.525,2558.943,553.502,1494.315,5893.163
2005,329.879,962.84,2541.643,552.695,1455.948,5843.005
2006,329.879,962.46,2504.595,547.904,1476.958,5821.796
2007,329.879,962.08,2467.547,543.113,1497.969,5800.588
2008,329.879,961.701,2430.499,538.322,1518.979,5779.379
2009,329.879,961.321,2393.451,533.53,1539.989,5758.171
2010,329.879,960.942,2356.403,528.739,1561.0,5736.962
2011,329.879,940.57,2306.547,512.416,1514.474,5603.886
2012,329.879,920.199,2256.69,496.093,1467.949,5470.81
2013,329.879,899.828,2206.834,479.769,1421.424,5337.733
2014,329.879,879.456,2156.977,463.446,1374.899,5204.657
2015,329.879,859.085,2107.121,447.122,1328.374,5071.58
2016,329.879,927.44,2140.39,443.4,1285.362,5126.47
2017,329.879,995.795,2173.66,439.678,1242.35,5181.36
2018,329.879,1064.15,2206.929,435.955,1199.338,5236.251
2019,329.879,1132.505,2240.199,432.233,1156.325,5291.141
2020,329.879,1200.86,2273.468,428.51,1113.314,5346.031
