date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,2267.878,14817.538,11904.699,9017.398,9131.691,47136.53
1991,2267.878,14834.007,11908.958,8795.388,9021.507,46821.84
1992,2267.878,14850.477,11913.217,8573.378,8911.321,46507.145
1993,2267.878,14866.947,11917.477,8351.367,8801.137,46192.453
1994,2267.878,14883.418,11921.735,8129.357,8690.952,45877.758
1995,2267.878,14899.887,11925.994,7907.346,8580.768,45563.066
1996,2267.878,14916.356,11930.253,7685.336,8470.582,45248.375
1997,2267.878,14932.827,11934.512,7463.325,8360.397,44933.68
1998,2267.878,14949.298,11938.771,7241.315,8250.213,44618.99
1999,2267.878,14965.768,11943.03,7019.304,8140.028,44304.293
2000,2267.878,14982.236,11947.289,6797.294,8029.842,43989.6
2001,2267.878,14679.011,11726.782,6700.286,7855.088,43197.44
2002,2267.878,14375.784,11506.276,6603.279,7680.334,42405.285
2003,2267.878,14072.557,11285.77,6506.271,7505.58,41613.125
2004,2267.878,13769.33,11065.264,6409.264,7330.826,40820.97
2005,2267.878,13466.104,10844.757,6312.256,7156.072,40028.81
2006,2267.878,13428.905,10596.495,6257.639,7016.695,39550.336
2007,2267.878,13391.708,10348.233,6203.022,6877.319,39071.863
2008,2267.878,13354.511,10099.971,6148.405,6737.942,38593.395
2009,2267.878,13317.312,9851.709,6093.789,6598.566,38114.92
2010,2267.878,13280.115,9603.447,6039.172,6459.19,37636.45
2011,2267.878,13126.478,9508.546,5958.102,6324.3,37174.62
2012,2267.878,12972.84,9413.646,5877.033,6189.411,36712.797
2013,2267.878,12819.201,9318.744,5795.964,6054.522,36250.97
2014,2267.878,12665.563,9223.844,5714.894,5919.632,35789.145
2015,2267.878,12511.926,9128.942,5633.825,5784.743,35327.316
2016,2267.878,13167.192,8987.052,5386.689,5466.646,35282.816
2017,2267.878,13822.459,8845.161,5139.553,5148.547,35238.316
2018,2267.878,14477.725,8703.27,4892.416,4830.45,35193.816
2019,2267.878,15132.992,8561.38,4645.28,4512.352,35149.316
2020,2267.878,15788.258,8419.489,4398.144,4194.254,35104.816
