date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,16294.306,51636.453,125980.15,38527.203,87893.695,320336.1
1991,16294.306,51062.758,123479.59,37981.746,85529.66,314352.5
1992,16294.306,50489.062,120979.02,37436.29,83165.625,308368.94
1993,16294.306,49915.367,118478.46,36890.832,80801.59,302385.38
1994,16294.306,49341.67,115977.89,36345.375,78437.555,296401.78
1995,16294.306,48767.977,113477.33,35799.918,76073.516,290418.2
1996,16294.306,48194.277,110976.766,35254.46,73709.484,284434.62
1997,16294.306,47620.582,108476.195,34709.004,71345.45,278451.06
1998,16294.306,47046.887,105975.64,34163.547,68981.414,272467.47
1999,16294.306,46473.19,103475.08,33618.09,66617.375,266483.88
2000,16294.306,45899.496,100974.516,33072.633,64253.344,260500.3
2001,16294.306,45778.28,99486.39,33085.74,62435.96,257086.97
2002,16294.306,45657.066,97998.26,33098.844,60618.574,253673.66
2003,16294.306,45535.85,96510.13,33111.95,58801.19,250260.36
2004,16294.306,45414.637,95022.0,33125.055,56983.8,246847.03
2005,16294.306,45293.42,93533.875,33138.16,55166.418,243433.67
2006,16321.768,45018.07,91222.45,32877.227,55038.33,240483.86
2007,16349.229,44742.723,88911.03,32616.295,54910.24,237534.0
2008,16376.691,44467.37,86599.62,32355.36,54782.145,234584.19
2009,16404.152,44192.023,84288.195,32094.43,54654.055,231634.36
2010,16431.613,43916.67,81976.77,31833.498,54525.957,228684.52
2011,16431.766,43515.086,80450.83,31042.094,53012.176,224453.53
2012,16431.918,43113.5,78924.875,30250.695,51498.395,220222.55
2013,16432.07,42711.91,77398.93,29459.29,49984.61,215991.55
2014,16432.223,42310.324,75872.98,28667.89,48470.83,211760.58
2015,16432.375,41908.74,74347.03,27876.49,46957.043,207529.6
2016,16435.44,43747.582,75825.234,27458.525,45601.53,209089.97
2017,16438.504,45586.426,77303.43,27040.56,44246.016,210650.34
2018,16441.566,47425.273,78781.63,26622.598,42890.504,212210.73
2019,16444.63,49264.117,80259.83,26204.633,41534.99,213771.11
2020,16447.695,51102.96,81738.03,25786.67,40179.477,215331.48
