date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,993.84,5351.12,10113.179,1799.658,7920.469,26178.266
1991,993.84,5287.312,9994.563,1780.831,7738.959,25795.508
1992,993.84,5223.504,9875.948,1762.005,7557.45,25412.748
1993,993.84,5159.697,9757.333,1743.178,7375.941,25029.988
1994,993.84,5095.89,9638.718,1724.351,7194.432,24647.23
1995,993.84,5032.082,9520.104,1705.524,7012.923,24264.473
1996,993.84,4968.274,9401.488,1686.697,6831.414,23881.713
1997,993.84,4904.467,9282.873,1667.87,6649.904,23498.953
1998,993.84,4840.66,9164.258,1649.043,6468.396,23116.195
1999,993.84,4776.852,9045.643,1630.217,6286.886,22733.438
2000,993.84,4713.044,8927.027,1611.39,6105.377,22350.678
2001,993.84,4736.791,8981.109,1599.217,6110.809,22421.766
2002,993.84,4760.538,9035.191,1587.044,6116.241,22492.852
2003,993.84,4784.284,9089.272,1574.87,6121.672,22563.94
2004,993.84,4808.031,9143.354,1562.697,6127.104,22635.025
2005,993.84,4831.777,9197.437,1550.524,6132.536,22706.113
2006,993.84,4815.449,8944.615,1537.224,5989.963,22281.092
2007,993.84,4799.121,8691.794,1523.925,5847.39,21856.068
2008,993.84,4782.792,8438.972,1510.626,5704.817,21431.047
2009,993.84,4766.464,8186.15,1497.326,5562.244,21006.023
2010,993.84,4750.136,7933.329,1484.026,5419.671,20581.002
2011,993.84,4652.082,7877.935,1450.211,5318.629,20292.695
2012,993.84,4554.027,7822.539,1416.397,5217.587,20004.39
2013,993.84,4455.973,7767.145,1382.582,5116.545,19716.084
2014,993.84,4357.918,7711.75,1348.767,5015.504,19427.78
2015,993.84,4259.864,7656.355,1314.952,4914.462,19139.473
2016,993.84,4623.448,7611.088,1285.396,4674.289,19189.209
2017,993.84,4987.031,7565.822,1255.841,4434.115,19238.945
2018,993.84,5350.614,7520.554,1226.285,4193.942,19288.68
2019,993.84,5714.198,7475.287,1196.73,3953.768,19338.416
2020,993.84,6077.781,7430.021,1167.174,3713.595,19388.152
