date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,772.099,2032.375,8541.243,1181.382,6414.022,18941.121
1991,772.099,1975.625,8348.31,1184.286,6215.401,18495.72
1992,772.099,1918.874,8155.376,1187.191,6016.78,18050.32
1993,772.099,1862.124,7962.443,1190.095,5818.16,17604.92
1994,772.099,1805.374,7769.51,1192.999,5619.539,17159.52
1995,772.099,1748.623,7576.576,1195.904,5420.918,16714.12
1996,772.099,1691.873,7383.643,1198.808,5222.296,16268.719
1997,772.099,1635.123,7190.709,1201.712,5023.675,15823.318
1998,772.099,1578.372,6997.775,1204.617,4825.055,15377.918
1999,772.099,1521.622,6804.842,1207.521,4626.434,14932.517
2000,772.099,1464.872,6611.908,1210.426,4427.812,14487.117
2001,772.099,1463.11,6470.166,1205.789,4295.219,14206.384
2002,772.099,1461.348,6328.424,1201.153,4162.626,13925.649
2003,772.099,1459.587,6186.683,1196.517,4030.032,13644.918
2004,772.099,1457.825,6044.94,1191.88,3897.439,13364.185
2005,772.099,1456.064,5903.199,1187.244,3764.846,13083.451
2006,772.099,1450.482,5800.387,1177.416,3737.905,12938.288
2007,772.099,1444.899,5697.575,1167.588,3710.964,12793.126
2008,772.099,1439.317,5594.763,1157.76,3684.023,12647.963
2009,772.099,1433.735,5491.951,1147.933,3657.082,12502.801
2010,772.099,1428.153,5389.139,1138.105,3630.142,12357.638
2011,772.099,1438.042,5280.857,1103.89,3519.923,12114.812
2012,772.099,1447.931,5172.575,1069.676,3409.704,11871.985
2013,772.099,1457.82,5064.293,1035.461,3299.486,11629.158
2014,772.099,1467.709,4956.011,1001.247,3189.267,11386.332
2015,772.099,1477.598,4847.728,967.032,3079.048,11143.506
2016,772.099,1551.959,4936.546,988.902,2982.918,11232.424
2017,772.099,1626.32,5025.364,1010.772,2886.787,11321.342
2018,772.099,1700.682,5114.181,1032.641,2790.656,11410.259
2019,772.099,1775.043,5202.999,1054.511,2694.526,11499.177
2020,772.099,1849.404,5291.816,1076.38,2598.395,11588.095
