date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,868.483,4498.834,11152.563,1219.4,8179.344,25918.623
1991,868.483,4446.238,10974.731,1222.747,7980.21,25492.408
1992,868.483,4393.643,10796.898,1226.094,7781.075,25066.193
1993,868.483,4341.047,10619.066,1229.441,7581.941,24639.977
1994,868.483,4288.452,10441.234,1232.788,7382.807,24213.762
1995,868.483,4235.856,10263.402,1236.135,7183.672,23787.547
1996,868.483,4183.26,10085.569,1239.482,6984.538,23361.332
1997,868.483,4130.665,9907.737,1242.828,6785.403,22935.117
1998,868.483,4078.069,9729.905,1246.176,6586.269,22508.9
1999,868.483,4025.474,9552.072,1249.522,6387.134,22082.686
2000,868.483,3972.878,9374.24,1252.869,6188.0,21656.47
2001,868.483,4057.379,9327.912,1248.704,6091.29,21593.768
2002,868.483,4141.88,9281.584,1244.539,5994.579,21531.064
2003,868.483,4226.381,9235.256,1240.373,5897.869,21468.361
2004,868.483,4310.882,9188.928,1236.208,5801.158,21405.658
2005,868.483,4395.383,9142.6,1232.043,5704.448,21342.955
2006,868.483,4329.374,8806.193,1221.522,5567.884,20793.455
2007,868.483,4263.365,8469.786,1211.002,5431.321,20243.957
2008,868.483,4197.357,8133.38,1200.482,5294.757,19694.457
2009,868.483,4131.348,7796.974,1189.961,5158.194,19144.959
2010,868.483,4065.339,7460.567,1179.441,5021.63,18595.459
2011,868.483,4038.823,7346.152,1144.001,4893.648,18291.105
2012,868.483,4012.307,7231.737,1108.561,4765.666,17986.752
2013,868.483,3985.791,7117.322,1073.121,4637.684,17682.4
2014,868.483,3959.275,7002.906,1037.681,4509.702,17378.047
2015,868.483,3932.759,6888.491,1002.241,4381.72,17073.693
2016,868.483,4285.26,6908.667,993.742,4195.344,17251.496
2017,868.483,4637.761,6928.843,985.243,4008.969,17429.299
2018,868.483,4990.262,6949.019,976.744,3822.593,17607.102
2019,868.483,5342.763,6969.195,968.245,3636.218,17784.904
2020,868.483,5695.264,6989.371,959.746,3449.842,17962.707
