date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,1926.865,6773.037,25046.16,3075.366,19422.303,56243.73
1991,1926.865,6681.637,24705.484,3058.096,18960.379,55332.46
1992,1926.865,6590.236,24364.809,3040.825,18498.455,54421.19
1993,1926.865,6498.836,24024.135,3023.555,18036.533,53509.92
1994,1926.865,6407.436,23683.459,3006.285,17574.61,52598.652
1995,1926.865,6316.036,23342.783,2989.014,17112.686,51687.383
1996,1926.865,6224.635,23002.107,2971.744,16650.762,50776.113
1997,1926.865,6133.235,22661.432,2954.474,16188.839,49864.844
1998,1926.865,6041.835,22320.758,2937.203,15726.915,48953.574
1999,1926.865,5950.435,21980.082,2919.933,15264.992,48042.305
2000,1926.865,5859.034,21639.406,2902.663,14803.068,47131.035
2001,1926.865,5906.461,21579.43,2895.731,14665.89,46974.375
2002,1926.865,5953.888,21519.455,2888.799,14528.71,46817.715
2003,1926.865,6001.315,21459.479,2881.868,14391.531,46661.06
2004,1926.865,6048.742,21399.504,2874.936,14254.352,46504.4
2005,1926.865,6096.169,21339.527,2868.004,14117.173,46347.74
2006,1926.865,6030.582,20824.736,2844.442,13843.299,45469.926
2007,1926.865,5964.996,20309.945,2820.879,13569.426,44592.11
2008,1926.865,5899.41,19795.156,2797.316,13295.55,43714.297
2009,1926.865,5833.823,19280.365,2773.753,13021.676,42836.48
2010,1926.865,5768.237,18765.574,2750.19,12747.802,41958.668
2011,1926.865,5720.686,18637.7,2672.238,12511.15,41468.64
2012,1926.865,5673.135,18509.826,2594.286,12274.499,40978.61
2013,1926.865,5625.584,18381.951,2516.334,12037.849,40488.582
2014,1926.865,5578.033,18254.078,2438.382,11801.197,39998.55
2015,1926.865,5530.481,18126.203,2360.43,11564.546,39508.523
2016,1926.865,5962.806,18107.465,2324.236,11032.264,39353.633
2017,1926.865,6395.13,18088.727,2288.042,10499.982,39198.746
2018,1926.865,6827.455,18069.988,2251.848,9967.7,39043.855
2019,1926.865,7259.779,18051.25,2215.654,9435.419,38888.97
2020,1926.865,7692.103,18032.512,2179.46,8903.137,38734.08
