date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,229.773,3311.251,1139.769,831.781,826.657,6337.427
1991,229.773,3279.507,1138.678,805.86,816.194,6270.137
1992,229.773,3247.763,1137.588,779.939,805.731,6202.846
1993,229.773,3216.019,1136.497,754.018,795.269,6135.556
1994,229.773,3184.275,1135.407,728.097,784.806,6068.265
1995,229.773,3152.531,1134.316,702.176,774.343,6000.975
1996,229.773,3120.787,1133.225,676.255,763.88,5933.685
1997,229.773,3089.043,1132.135,650.334,753.418,5866.394
1998,229.773,3057.299,1131.044,624.413,742.955,5799.104
1999,229.773,3025.555,1129.953,598.492,732.492,5731.813
2000,229.773,2993.811,1128.863,572.571,722.029,5664.522
2001,229.773,2972.544,1103.015,567.846,699.308,5591.595
2002,229.773,2951.277,1077.167,563.121,676.587,5518.668
2003,229.773,2930.01,1051.319,558.396,653.866,5445.74
2004,229.773,2908.743,1025.471,553.671,631.144,5372.812
2005,229.773,2887.476,999.624,548.946,608.423,5299.885
2006,229.773,2898.357,977.2,543.599,604.039,5276.776
2007,229.773,2909.239,954.776,538.252,599.656,5253.667
2008,229.773,2920.121,932.352,532.905,595.272,5230.559
2009,229.773,2931.003,909.928,527.558,590.888,5207.45
2010,229.773,2941.885,887.504,522.211,586.504,5184.341
2011,229.773,2925.835,875.148,513.946,572.801,5135.571
2012,229.773,2909.785,862.791,505.681,559.097,5086.801
2013,229.773,2893.736,850.435,497.416,545.393,5038.031
2014,229.773,2877.686,838.079,489.151,531.689,4989.261
2015,229.773,2861.636,825.722,480.886,517.986,4940.491
2016,229.773,3024.51,818.636,461.824,492.456,5059.711
2017,229.773,3187.384,811.549,442.763,466.927,5178.931
2018,229.773,3350.257,804.463,423.701,441.397,5298.15
2019,229.773,3513.131,797.376,404.64,415.868,5417.37
2020,229.773,3676.005,790.29,385.578,390.338,5536.589
