date (yyyy-mm-dd HH:MM:SS),bottom temperature [°C]
22.07.1999 12:00,5.12
17.08.1999 12:00,5.19
14.09.1999 12:00,5.21
12.10.1999 12:00,5.21
09.11.1999 12:00,5.2
14.12.1999 12:00,5.21
18.01.2000 12:00,5.25
22.02.2000 12:00,5.24
23.03.2000 12:00,5.12
18.04.2000 12:00,5.12
16.05.2000 12:00,5.12
20.06.2000 12:00,5.17
18.07.2000 12:00,5.15
15.08.2000 12:00,5.16
12.09.2000 12:00,5.16
10.10.2000 12:00,5.18
07.11.2000 12:00,5.27
05.12.2000 12:00,5.28
23.01.2001 12:00,5.31
27.02.2001 12:00,5.32
20.03.2001 12:00,5.33
24.04.2001 12:00,5.35
31.05.2001 12:00,5.36
26.06.2001 12:00,5.36
24.07.2001 12:00,5.41
23.08.2001 12:00,5.43
18.09.2001 12:00,5.44
18.10.2001 12:00,5.46
20.11.2001 12:00,5.46
18.12.2001 12:00,5.47
15.01.2002 12:00,5.47
12.02.2002 12:00,5.46
19.03.2002 12:00,5.38
16.04.2002 12:00,5.36
15.05.2002 12:00,5.36
20.06.2002 12:00,5.37
25.07.2002 12:00,5.43
22.08.2002 12:00,5.44
19.09.2002 12:00,5.49
15.10.2002 12:00,5.48
19.11.2002 12:00,5.48
17.12.2002 12:00,5.48
21.01.2003 12:00,5.48
19.02.2003 12:00,5.27
18.03.2003 12:00,5.21
15.04.2003 12:00,5.22
16.05.2003 12:00,5.23
11.06.2003 12:00,5.26
08.07.2003 12:00,5.32
12.08.2003 12:00,5.43
09.09.2003 12:00,5.43
14.10.2003 12:00,5.41
11.11.2003 12:00,5.42
11.12.2003 12:00,5.42
13.01.2004 12:00,5.41
17.02.2004 12:00,5.36
16.03.2004 12:00,5.14
14.04.2004 12:00,5.16
11.05.2004 12:00,5.17
08.06.2004 12:00,5.23
06.07.2004 12:00,5.22
10.08.2004 12:00,5.4
07.09.2004 12:00,5.37
12.10.2004 12:00,5.36
09.11.2004 12:00,5.35
07.12.2004 12:00,5.36
11.01.2005 12:00,5.36
18.02.2005 12:00,5.0
15.03.2005 12:00,4.82
12.04.2005 12:00,4.87
20.05.2005 12:00,4.9
14.06.2005 12:00,4.92
12.07.2005 12:00,5.06
09.08.2005 12:00,5.03
13.09.2005 12:00,5.59
11.10.2005 12:00,5.61
08.11.2005 12:00,5.61
06.12.2005 12:00,5.61
10.01.2006 12:00,5.3
21.02.2006 12:00,4.94
21.03.2006 12:00,4.78
11.04.2006 12:00,4.87
09.05.2006 12:00,4.88
12.06.2006 12:00,4.91
11.07.2006 12:00,4.97
15.08.2006 12:00,5.09
12.09.2006 12:00,5.08
10.10.2006 12:00,5.14
14.11.2006 12:00,5.15
12.12.2006 12:00,5.15
16.01.2007 12:00,5.16
13.02.2007 12:00,5.16
13.03.2007 12:00,5.16
11.04.2007 12:00,5.17
08.05.2007 12:00,5.18
12.06.2007 12:00,5.19
10.07.2007 12:00,5.31
07.08.2007 12:00,5.36
11.09.2007 12:00,5.55
09.10.2007 12:00,5.54
06.11.2007 12:00,5.55
11.12.2007 12:00,5.56
25.01.2008 12:00,5.56
19.02.2008 12:00,5.43
18.03.2008 12:00,5.41
15.04.2008 12:00,5.43
20.05.2008 12:00,5.42
10.06.2008 12:00,5.45
08.07.2008 12:00,5.55
05.08.2008 12:00,5.56
09.09.2008 12:00,5.63
14.10.2008 12:00,5.62
11.11.2008 12:00,5.64
11.12.2008 12:00,5.63
20.01.2009 12:00,5.64
17.02.2009 12:00,5.38
17.03.2009 12:00,5.29
07.04.2009 12:00,5.29
12.05.2009 12:00,5.31
16.06.2009 12:00,5.33
21.07.2009 12:00,5.38
18.08.2009 12:00,5.51
15.09.2009 12:00,5.65
13.10.2009 12:00,5.61
10.11.2009 12:00,5.62
08.12.2009 12:00,5.62
12.01.2010 12:00,5.63
23.02.2010 12:00,5.19
16.03.2010 12:00,5.15
13.04.2010 12:00,5.19
18.05.2010 12:00,5.19
15.06.2010 12:00,5.2
13.07.2010 12:00,5.67
17.08.2010 12:00,5.5
14.09.2010 12:00,5.59
19.10.2010 12:00,5.62
16.11.2010 12:00,5.62
14.12.2010 12:00,5.63
11.01.2011 12:00,5.62
15.02.2011 12:00,5.3
15.03.2011 12:00,5.3
19.04.2011 12:00,5.3
17.05.2011 12:00,5.31
15.06.2011 12:00,5.32
12.07.2011 12:00,5.41
16.08.2011 12:00,5.5
13.09.2011 12:00,5.62
13.10.2011 12:00,5.94
15.11.2011 12:00,5.89
13.12.2011 12:00,5.9
17.01.2012 12:00,5.76
21.02.2012 12:00,5.18
13.03.2012 12:00,5.18
11.04.2012 12:00,5.21
08.05.2012 12:00,5.25
12.06.2012 12:00,5.22
10.07.2012 12:00,5.35
14.08.2012 12:00,5.4
11.09.2012 12:00,5.44
16.10.2012 12:00,5.44
13.11.2012 12:00,5.44
11.12.2012 12:00,5.45
22.01.2013 12:00,5.47
19.02.2013 12:00,5.26
19.03.2013 12:00,5.2
16.04.2013 12:00,5.22
14.05.2013 12:00,5.23
11.06.2013 12:00,5.24
16.07.2013 12:00,5.29
20.08.2013 12:00,5.35
17.09.2013 12:00,5.33
15.10.2013 12:00,5.35
19.11.2013 12:00,5.34
10.12.2013 12:00,5.34
21.01.2014 12:00,5.36
18.02.2014 12:00,5.36
11.03.2014 12:00,5.36
15.04.2014 12:00,5.36
12.05.2014 12:00,5.37
17.06.2014 12:00,5.38
15.07.2014 12:00,5.38
19.08.2014 12:00,5.53
16.09.2014 12:00,5.54
14.10.2014 12:00,5.56
11.11.2014 12:00,6.07
24.11.2014 12:00,5.87
09.12.2014 12:00,5.86
13.01.2015 12:00,5.88
10.02.2015 12:00,5.67
10.03.2015 12:00,5.56
08.04.2015 12:00,5.58
19.05.2015 12:00,5.6
16.06.2015 12:00,5.63
14.07.2015 12:00,5.62
11.08.2015 12:00,5.67
08.09.2015 12:00,5.77
13.10.2015 12:00,5.71
17.11.2015 12:00,5.71
15.12.2015 12:00,5.71
12.01.2016 12:00,5.71
16.02.2016 12:00,5.71
15.03.2016 12:00,5.71
12.04.2016 12:00,5.71
10.05.2016 12:00,5.71
07.06.2016 12:00,5.71
05.07.2016 12:00,5.73
09.08.2016 12:00,5.74
06.09.2016 12:00,6.04
11.10.2016 12:00,5.8
08.11.2016 12:00,5.82
13.12.2016 12:00,5.82
26.01.2017 12:00,5.73
14.02.2017 12:00,5.54
14.03.2017 12:00,5.52
11.04.2017 12:00,5.55
16.05.2017 12:00,5.56
13.06.2017 12:00,5.58
11.07.2017 12:00,5.59
15.08.2017 12:00,5.65
12.09.2017 12:00,5.64
10.10.2017 12:00,5.64
06.11.2017 12:00,5.64
12.12.2017 12:00,5.65
15.01.2018 12:00,5.7
06.02.2018 12:00,5.67
13.03.2018 12:00,5.33
10.04.2018 12:00,5.32
15.05.2018 12:00,5.35
12.06.2018 12:00,5.35
10.07.2018 12:00,5.36
14.08.2018 12:00,5.41
11.09.2018 12:00,5.39
09.10.2018 12:00,5.39
06.11.2018 12:00,5.4
11.12.2018 12:00,5.4
15.01.2019 12:00,5.4
12.02.2019 12:00,5.4
12.03.2019 12:00,5.4
09.04.2019 12:00,5.4
14.05.2019 12:00,5.41
18.06.2019 12:00,5.41
16.07.2019 12:00,5.43
13.08.2019 12:00,5.47
02.09.2019 12:00,5.55
08.10.2019 12:00,5.5
12.11.2019 12:00,5.49
10.12.2019 12:00,5.49
14.01.2020 12:00,5.49
13.02.2020 12:00,5.5
10.03.2020 12:00,5.49
07.04.2020 12:00,5.49
12.05.2020 12:00,5.5
15.06.2020 12:00,5.5
14.07.2020 12:00,5.53
11.08.2020 12:00,5.56
08.09.2020 12:00,5.58
12.10.2020 12:00,5.68
10.11.2020 12:00,5.66
08.12.2020 12:00,5.68
11.01.2021 12:00,5.69
08.02.2021 12:00,5.71
08.03.2021 12:00,5.67
12.04.2021 12:00,5.66
03.05.2021 12:00,5.66
14.06.2021 12:00,5.67
12.07.2021 12:00,5.72
09.08.2021 12:00,5.75
06.09.2021 12:00,5.74
04.10.2021 12:00,5.79
06.11.2021 12:00,5.78
08.11.2021 12:00,5.79
13.12.2021 12:00,5.78
10.01.2022 12:00,5.77
14.02.2022 12:00,5.77
14.03.2022 12:00,5.76
11.04.2022 12:00,5.76
09.05.2022 12:00,5.76
13.06.2022 12:00,5.76
11.07.2022 12:00,5.83
08.08.2022 12:00,5.81
13.09.2022 12:00,5.81
10.10.2022 12:00,5.81
07.11.2022 12:00,5.81
13.12.2022 12:00,5.81
16.01.2023 12:00,5.81
06.02.2023 12:00,5.81
06.03.2023 12:00,5.81
03.04.2023 12:00,5.8
08.05.2023 12:00,5.8
12.06.2023 12:00,5.81
10.07.2023 12:00,5.81
14.08.2023 12:00,5.82
11.09.2023 12:00,5.9
09.10.2023 12:00,5.9
13.11.2023 12:00,5.9
11.12.2023 12:00,5.9
