date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen content [t]
04.11.1974 14:00,38012.3
06.11.1978 14:05,39022.0
26.03.1979 14:10,40999.2
04.12.1979 14:00,36771.7
17.03.1980 14:00,38516.3
11.11.1980 14:15,36215.5
10.03.1981 14:40,41635.1
10.11.1981 14:40,37929.4
15.03.1982 15:45,40900.6
24.11.1982 16:40,38216.7
07.03.1983 14:13,39908.9
22.11.1983 14:10,38029.2
07.03.1984 14:10,40139.1
21.11.1984 14:05,37078.3
19.03.1985 14:05,39272.5
26.11.1985 15:50,37040.1
10.03.1986 15:00,40064.6
05.11.1986 14:15,38143.7
09.11.1987 14:15,38596.5
01.03.1988 14:10,39387.2
14.11.1988 14:15,37723.6
07.05.1991 09:00,40352.4
26.06.1991 09:00,40068.1
22.08.1991 10:46,39294.2
10.11.1993 12:00,41342.3
15.02.1994 12:00,45732.9
15.03.1994 12:00,45338.7
11.04.1994 12:00,43807.6
10.05.1994 12:00,43371.5
21.06.1994 12:00,40941.0
05.07.1994 12:00,42753.1
02.08.1994 12:00,43752.7
31.08.1994 12:00,42076.8
27.09.1994 12:00,40895.2
25.10.1994 12:00,41289.5
22.11.1994 12:00,42169.3
20.12.1994 12:00,41259.9
02.02.1995 12:00,42142.5
21.02.1995 12:00,42758.7
31.03.1995 12:00,43181.7
25.04.1995 12:00,42995.6
22.05.1995 12:00,42978.1
20.06.1995 12:00,42326.0
25.07.1995 12:00,42548.0
14.08.1995 12:00,41361.9
22.08.1995 12:00,41992.2
19.09.1995 12:00,40832.3
03.10.1995 12:00,41395.2
17.10.1995 12:00,41042.7
14.11.1995 12:00,41020.3
19.12.1995 12:00,41017.4
22.01.1996 12:00,43511.7
26.02.1996 12:00,41699.3
26.03.1996 12:00,41076.2
30.04.1996 12:00,43067.5
03.05.1996 12:00,43152.7
23.05.1996 12:00,42922.4
19.06.1996 12:00,44054.5
16.07.1996 12:00,43749.4
13.08.1996 12:00,43758.7
12.09.1996 12:00,41622.2
08.10.1996 12:00,42344.5
11.11.1996 12:00,41372.3
09.12.1996 12:00,41366.4
22.01.1997 12:00,40958.3
24.02.1997 12:00,42620.9
19.03.1997 12:00,42487.6
16.04.1997 12:00,43244.3
14.05.1997 12:00,42556.2
11.06.1997 12:00,41655.9
09.07.1997 12:00,41381.0
06.08.1997 12:00,41017.0
10.09.1997 12:00,40509.7
07.10.1997 12:00,40039.8
12.11.1997 12:00,39909.1
10.12.1997 12:00,40088.8
22.01.1998 12:00,41540.1
24.02.1998 12:00,41946.5
25.03.1998 12:00,42843.3
21.04.1998 12:00,44985.1
19.05.1998 12:00,42147.6
16.06.1998 12:00,41212.9
14.07.1998 12:00,41706.2
11.08.1998 12:00,39902.5
22.09.1998 12:00,39865.7
13.10.1998 12:00,41129.8
10.11.1998 12:00,40912.7
14.12.1998 12:00,41654.1
19.01.1999 12:00,44273.3
03.03.1999 12:00,46734.1
23.03.1999 12:00,46982.1
20.04.1999 12:00,47187.1
21.05.1999 12:00,47176.1
15.06.1999 12:00,46983.4
22.07.1999 12:00,46869.8
17.08.1999 12:00,46012.5
14.09.1999 12:00,45362.9
12.10.1999 12:00,44973.9
09.11.1999 12:00,44890.1
14.12.1999 12:00,45379.4
18.01.2000 12:00,45541.7
22.02.2000 12:00,47011.2
23.03.2000 12:00,46931.9
18.04.2000 12:00,46826.6
16.05.2000 12:00,47187.8
20.06.2000 12:00,48532.5
18.07.2000 12:00,47015.7
15.08.2000 12:00,46592.5
12.09.2000 12:00,46056.0
10.10.2000 12:00,45563.1
07.11.2000 12:00,45044.5
05.12.2000 12:00,44508.2
23.01.2001 12:00,44937.6
27.02.2001 12:00,44536.6
20.03.2001 12:00,45464.5
24.04.2001 12:00,45290.9
31.05.2001 12:00,45162.3
26.06.2001 12:00,46098.9
24.07.2001 12:00,44663.1
23.08.2001 12:00,44033.0
18.09.2001 12:00,44329.1
18.10.2001 12:00,43823.9
20.11.2001 12:00,43052.3
18.12.2001 12:00,43639.5
15.01.2002 12:00,43659.1
12.02.2002 12:00,45324.2
19.03.2002 12:00,45950.5
16.04.2002 12:00,46176.6
15.05.2002 12:00,45586.5
20.06.2002 12:00,45503.1
25.07.2002 12:00,44936.3
22.08.2002 12:00,44807.2
19.09.2002 12:00,44684.8
15.10.2002 12:00,43398.4
19.11.2002 12:00,43496.8
17.12.2002 12:00,43262.9
21.01.2003 12:00,43851.2
19.02.2003 12:00,45530.8
18.03.2003 12:00,45998.2
15.04.2003 12:00,45997.0
16.05.2003 12:00,46296.5
11.06.2003 12:00,46050.9
08.07.2003 12:00,45975.2
12.08.2003 12:00,46146.4
09.09.2003 12:00,45846.9
14.10.2003 12:00,44369.2
11.11.2003 12:00,43815.5
13.01.2004 12:00,41120.4
17.02.2004 12:00,45255.6
16.03.2004 12:00,45608.9
14.04.2004 12:00,45557.5
11.05.2004 12:00,46185.8
08.06.2004 12:00,45561.9
06.07.2004 12:00,45360.4
10.08.2004 12:00,45598.2
07.09.2004 12:00,44817.7
12.10.2004 12:00,44630.1
09.11.2004 12:00,44191.0
11.01.2005 12:00,42375.8
18.02.2005 12:00,46007.5
15.03.2005 12:00,46219.7
12.04.2005 12:00,46040.0
20.05.2005 12:00,45952.8
14.06.2005 12:00,45335.9
12.07.2005 12:00,44904.3
09.08.2005 12:00,46677.6
13.09.2005 12:00,45478.9
11.10.2005 12:00,45386.6
08.11.2005 12:00,45188.7
06.12.2005 12:00,45007.4
10.01.2006 12:00,46389.9
21.02.2006 12:00,47248.9
21.03.2006 12:00,48162.5
11.04.2006 12:00,48100.7
09.05.2006 12:00,48057.7
12.06.2006 12:00,47562.0
11.07.2006 12:00,47845.0
15.08.2006 12:00,46655.6
12.09.2006 12:00,46547.8
10.10.2006 12:00,46008.3
14.11.2006 12:00,45821.3
12.12.2006 12:00,45094.7
16.01.2007 12:00,44664.6
13.02.2007 12:00,45798.9
13.03.2007 12:00,45724.6
11.04.2007 12:00,45962.1
08.05.2007 12:00,45552.9
12.06.2007 12:00,46249.6
10.07.2007 12:00,45959.1
07.08.2007 12:00,44872.6
11.09.2007 12:00,44567.1
09.10.2007 12:00,44321.7
06.11.2007 12:00,43925.4
11.12.2007 12:00,44087.7
25.01.2008 12:00,45659.4
19.02.2008 12:00,46486.2
18.03.2008 12:00,46643.0
