date,depth,temp,cond,cond25,oxygen,oxygen_sat,secchi
dd.mm.YYYY HH:MM,m,°C,μS/cm,μS/cm at 25 °C,mg/l,%,m
31.05.1957 12:00,0.0,12.9,,,10.7,106.0,6.5
31.05.1957 12:00,5.0,10.9,,,11.0,104.0,
31.05.1957 12:00,10.0,10.1,,,11.1,103.0,
31.05.1957 12:00,20.0,7.1,,,10.7,93.0,
31.05.1957 12:00,30.0,6.3,,,10.3,87.0,
31.05.1957 12:00,40.0,5.8,,,10.0,83.0,
31.05.1957 12:00,50.0,5.6,,,10.0,83.0,
31.05.1957 12:00,100.0,4.9,,,10.2,83.0,
31.05.1957 12:00,150.0,4.9,,,9.9,81.0,
31.05.1957 12:00,200.0,4.8,,,9.5,77.0,
31.05.1957 12:00,250.0,4.7,,,9.1,74.0,
31.05.1957 12:00,300.0,4.6,,,11.2,91.0,
19.06.1957 12:00,0.0,19.2,,,10.7,121.0,5.3
19.06.1957 12:00,5.0,14.4,,,11.7,120.0,
19.06.1957 12:00,10.0,13.2,,,10.9,109.0,
19.06.1957 12:00,20.0,11.3,,,10.5,100.0,
19.06.1957 12:00,30.0,7.1,,,10.0,87.0,
19.06.1957 12:00,40.0,5.9,,,10.2,85.0,
19.06.1957 12:00,50.0,5.4,,,10.2,85.0,
19.06.1957 12:00,100.0,5.1,,,10.4,85.0,
19.06.1957 12:00,150.0,4.9,,,10.2,83.0,
19.06.1957 12:00,200.0,4.8,,,9.9,81.0,
19.06.1957 12:00,250.0,4.8,,,9.6,78.0,
19.06.1957 12:00,300.0,4.8,,,8.7,71.0,
23.07.1957 12:00,0.0,18.7,,,10.2,114.0,6.5
23.07.1957 12:00,5.0,18.4,,,10.0,112.0,
23.07.1957 12:00,10.0,18.0,,,9.9,110.0,
23.07.1957 12:00,20.0,11.1,,,9.7,93.0,
23.07.1957 12:00,30.0,8.6,,,9.2,82.0,
23.07.1957 12:00,40.0,6.5,,,9.6,81.0,
23.07.1957 12:00,50.0,5.8,,,9.8,82.0,
23.07.1957 12:00,100.0,5.1,,,10.3,84.0,
23.07.1957 12:00,150.0,5.1,,,10.3,85.0,
23.07.1957 12:00,200.0,4.9,,,10.1,82.0,
23.07.1957 12:00,250.0,4.9,,,9.5,78.0,
23.07.1957 12:00,300.0,4.7,,,7.6,62.0,
19.09.1957 12:00,0.0,18.1,,,8.3,92.0,8.1
19.09.1957 12:00,5.0,16.9,,,8.3,89.0,
19.09.1957 12:00,10.0,16.4,,,7.8,84.0,
19.09.1957 12:00,20.0,14.4,,,7.8,80.0,
19.09.1957 12:00,30.0,9.1,,,6.9,62.0,
19.09.1957 12:00,40.0,7.6,,,6.9,60.0,
19.09.1957 12:00,50.0,6.7,,,7.2,61.0,
19.09.1957 12:00,100.0,5.3,,,8.1,67.0,
19.09.1957 12:00,150.0,5.0,,,7.8,64.0,
19.09.1957 12:00,200.0,4.8,,,7.7,63.0,
19.09.1957 12:00,250.0,4.8,,,7.5,61.0,
19.09.1957 12:00,300.0,4.7,,,7.5,61.0,
21.11.1957 12:00,0.0,9.5,,,9.6,88.0,15.5
21.11.1957 12:00,5.0,9.4,,,9.5,87.0,
21.11.1957 12:00,10.0,8.9,,,7.4,67.0,
21.11.1957 12:00,20.0,7.3,,,7.9,69.0,
21.11.1957 12:00,30.0,6.2,,,8.5,72.0,
21.11.1957 12:00,40.0,5.9,,,8.8,74.0,
21.11.1957 12:00,50.0,5.6,,,9.1,76.0,
21.11.1957 12:00,100.0,5.2,,,9.6,79.0,
21.11.1957 12:00,150.0,5.0,,,9.8,80.0,
21.11.1957 12:00,200.0,4.9,,,9.2,75.0,
21.11.1957 12:00,250.0,4.8,,,8.6,70.0,
21.11.1957 12:00,300.0,4.8,,,5.4,44.0,
19.03.1958 12:00,0.0,5.5,,,11.2,93.0,15.0
19.03.1958 12:00,5.0,5.3,,,11.2,93.0,
19.03.1958 12:00,10.0,5.3,,,11.2,93.0,
19.03.1958 12:00,20.0,5.3,,,11.2,92.0,
19.03.1958 12:00,30.0,5.3,,,10.8,90.0,
19.03.1958 12:00,40.0,5.3,,,11.2,92.0,
19.03.1958 12:00,50.0,5.3,,,11.2,92.0,
19.03.1958 12:00,100.0,5.3,,,11.0,91.0,
19.03.1958 12:00,150.0,5.3,,,10.8,89.0,
19.03.1958 12:00,200.0,5.2,,,10.6,87.0,
19.03.1958 12:00,250.0,5.1,,,10.0,82.0,
19.03.1958 12:00,300.0,4.9,,,9.8,80.0,
22.05.1958 12:00,0.0,12.9,,,11.7,116.0,3.0
22.05.1958 12:00,5.0,9.0,,,12.4,113.0,
22.05.1958 12:00,10.0,8.0,,,11.8,104.0,
22.05.1958 12:00,20.0,7.0,,,11.5,99.0,
22.05.1958 12:00,30.0,6.4,,,11.3,96.0,
22.05.1958 12:00,40.0,6.1,,,11.4,96.0,
22.05.1958 12:00,50.0,5.8,,,10.9,91.0,
22.05.1958 12:00,100.0,5.4,,,10.6,88.0,
22.05.1958 12:00,150.0,5.2,,,10.4,86.0,
22.05.1958 12:00,200.0,5.1,,,9.8,80.0,
22.05.1958 12:00,250.0,5.0,,,8.7,71.0,
22.05.1958 12:00,300.0,4.9,,,7.8,64.0,
18.06.1958 12:00,0.0,20.4,,,11.5,133.0,5.1
18.06.1958 12:00,5.0,15.5,,,12.8,134.0,
18.06.1958 12:00,10.0,12.4,,,11.2,110.0,
18.06.1958 12:00,20.0,11.3,,,11.1,106.0,
18.06.1958 12:00,30.0,6.6,,,10.7,91.0,
18.06.1958 12:00,40.0,6.2,,,10.9,92.0,
18.06.1958 12:00,50.0,5.9,,,10.9,91.0,
18.06.1958 12:00,100.0,5.3,,,10.9,90.0,
18.06.1958 12:00,150.0,5.2,,,10.6,87.0,
18.06.1958 12:00,200.0,5.1,,,9.8,80.0,
18.06.1958 12:00,250.0,5.1,,,9.0,74.0,
18.06.1958 12:00,300.0,4.9,,,7.0,57.0,
16.07.1958 12:00,0.0,21.3,,,10.2,120.0,7.5
16.07.1958 12:00,5.0,19.1,,,11.6,131.0,
16.07.1958 12:00,10.0,15.3,,,12.2,127.0,
16.07.1958 12:00,20.0,9.9,,,10.1,93.0,
16.07.1958 12:00,30.0,7.0,,,10.3,89.0,
16.07.1958 12:00,40.0,6.4,,,10.5,89.0,
16.07.1958 12:00,50.0,6.0,,,10.4,88.0,
16.07.1958 12:00,100.0,5.8,,,10.6,89.0,
16.07.1958 12:00,150.0,5.5,,,10.3,86.0,
16.07.1958 12:00,200.0,5.2,,,9.4,78.0,
