date,depth,temp,cond,cond25,oxygen,oxygen_sat,secchi
dd.mm.YYYY HH:MM,m,°C,μS/cm,μS/cm at 25 °C,mg/l,%,m
08.10.1969 12:00,0.0,16.6,250.0,290.0,9.6,104.0,4.8
08.10.1969 12:00,2.5,16.6,250.0,290.0,10.0,108.0,
08.10.1969 12:00,5.0,16.6,250.0,290.0,9.4,102.0,
08.10.1969 12:00,7.5,15.5,274.0,324.0,7.7,81.0,
08.10.1969 12:00,10.0,10.0,280.0,360.0,0.2,2.0,
08.10.1969 12:00,15.0,6.5,263.0,357.0,2.9,25.0,
08.10.1969 12:00,20.0,5.6,260.0,357.0,2.9,24.0,
08.10.1969 12:00,30.0,5.1,261.0,360.0,0.1,1.0,
08.10.1969 12:00,40.0,4.9,270.0,373.0,0.0,0.0,
08.10.1969 12:00,44.0,4.8,283.0,392.0,0.0,0.0,
01.04.1970 12:00,0.0,3.8,255.0,358.0,9.8,78.0,3.8
01.04.1970 12:00,2.5,3.8,253.0,356.0,9.7,78.0,
01.04.1970 12:00,5.0,3.8,253.0,356.0,9.5,76.0,
01.04.1970 12:00,7.5,3.8,253.0,356.0,9.4,75.0,
01.04.1970 12:00,10.0,3.8,253.0,356.0,9.5,76.0,
01.04.1970 12:00,15.0,3.8,253.0,356.0,9.6,77.0,
01.04.1970 12:00,20.0,3.8,253.0,356.0,9.4,75.0,
01.04.1970 12:00,30.0,3.8,253.0,356.0,9.4,75.0,
01.04.1970 12:00,40.0,3.8,256.0,360.0,9.4,75.0,
01.04.1970 12:00,44.0,3.8,258.0,362.0,9.1,73.0,
07.07.1970 12:00,0.0,21.4,272.0,291.0,14.1,168.0,2.0
07.07.1970 12:00,5.0,18.7,277.0,311.0,13.0,147.0,
07.07.1970 12:00,10.0,8.5,279.0,367.0,4.7,42.0,
07.07.1970 12:00,20.0,5.1,262.0,362.0,6.7,56.0,
07.07.1970 12:00,30.0,4.6,261.0,362.0,6.8,56.0,
07.07.1970 12:00,40.0,4.6,264.0,367.0,0.9,7.0,
07.07.1970 12:00,44.0,4.5,264.0,367.0,0.9,7.0,
08.10.1970 12:00,0.0,15.6,245.0,288.0,9.1,97.0,4.4
08.10.1970 12:00,2.5,15.6,245.0,288.0,8.9,94.0,
08.10.1970 12:00,5.0,15.4,244.0,288.0,8.7,92.0,
08.10.1970 12:00,7.5,15.2,247.0,293.0,8.6,90.0,
08.10.1970 12:00,10.0,10.0,287.0,369.0,0.4,4.0,
08.10.1970 12:00,15.0,6.2,267.0,363.0,4.0,34.0,
08.10.1970 12:00,20.0,5.0,260.0,360.0,4.4,36.0,
08.10.1970 12:00,30.0,4.6,262.0,363.0,0.4,3.0,
08.10.1970 12:00,40.0,4.4,267.0,372.0,0.4,3.0,
08.10.1970 12:00,44.0,4.4,276.0,385.0,0.2,2.0,
29.03.1971 12:00,0.0,3.6,229.0,322.0,11.7,93.0,2.4
29.03.1971 12:00,5.0,3.2,231.0,326.0,11.7,92.0,
29.03.1971 12:00,10.0,3.2,231.0,326.0,11.6,91.0,
29.03.1971 12:00,15.0,3.2,231.0,326.0,11.6,91.0,
29.03.1971 12:00,20.0,3.2,231.0,326.0,11.3,89.0,
29.03.1971 12:00,30.0,3.2,236.0,334.0,4.4,35.0,
29.03.1971 12:00,40.0,3.8,245.0,344.0,1.8,14.0,
29.03.1971 12:00,44.0,4.0,253.0,354.0,1.7,14.0,
05.07.1971 12:00,0.0,20.9,250.0,269.0,13.1,155.0,2.6
05.07.1971 12:00,10.0,9.5,254.0,330.0,4.8,44.0,
05.07.1971 12:00,20.0,5.2,236.0,325.0,3.4,28.0,
05.07.1971 12:00,30.0,5.0,242.0,334.0,0.3,2.0,
05.07.1971 12:00,40.0,5.0,255.0,352.0,0.0,0.0,
05.07.1971 12:00,44.0,5.0,260.0,359.0,0.0,0.0,
21.09.1971 12:00,0.0,17.1,,,10.0,109.0,4.4
21.09.1971 12:00,5.0,16.5,,,9.3,101.0,
