date,depth,temp,cond,cond25,oxygen,oxygen_sat,secchi
dd.mm.YYYY HH:MM,m,°C,μS/cm,μS/cm at 25 °C,mg/l,%,m
18.04.1963 12:00,0.0,,,,11.9,,
18.04.1963 12:00,5.0,,,,12.2,,
18.04.1963 12:00,10.0,,,,11.8,,
18.04.1963 12:00,20.0,,,,11.8,,
18.04.1963 12:00,30.0,,,,12.0,,
18.04.1963 12:00,50.0,,,,11.8,,
18.04.1963 12:00,100.0,,,,11.6,,
18.04.1963 12:00,250.0,,,,10.8,,
15.05.1963 12:00,0.0,,,,13.6,,
15.05.1963 12:00,5.0,,,,13.5,,
15.05.1963 12:00,10.0,,,,12.4,,
15.05.1963 12:00,20.0,,,,11.5,,
15.05.1963 12:00,30.0,,,,11.5,,
15.05.1963 12:00,50.0,,,,11.8,,
15.05.1963 12:00,100.0,,,,11.4,,
15.05.1963 12:00,250.0,,,,10.0,,
19.06.1963 12:00,0.0,,,,10.3,,
19.06.1963 12:00,5.0,,,,10.5,,
19.06.1963 12:00,10.0,,,,10.3,,
19.06.1963 12:00,20.0,,,,11.0,,
19.06.1963 12:00,30.0,,,,11.3,,
19.06.1963 12:00,50.0,,,,11.1,,
19.06.1963 12:00,100.0,,,,11.3,,
19.06.1963 12:00,250.0,,,,9.3,,
17.07.1963 12:00,0.0,,,,10.4,,
17.07.1963 12:00,5.0,,,,10.0,,
17.07.1963 12:00,10.0,,,,9.3,,
17.07.1963 12:00,20.0,,,,10.0,,
17.07.1963 12:00,30.0,,,,10.9,,
17.07.1963 12:00,50.0,,,,11.3,,
17.07.1963 12:00,100.0,,,,10.5,,
13.08.1963 12:00,0.0,,,,9.0,,
13.08.1963 12:00,5.0,,,,9.2,,
13.08.1963 12:00,10.0,,,,7.7,,
13.08.1963 12:00,20.0,,,,9.4,,
13.08.1963 12:00,30.0,,,,10.7,,
13.08.1963 12:00,50.0,,,,10.7,,
13.08.1963 12:00,100.0,,,,10.3,,
13.08.1963 12:00,250.0,,,,5.4,,
18.09.1963 12:00,0.0,,,,11.1,,
18.09.1963 12:00,5.0,,,,11.1,,
18.09.1963 12:00,10.0,,,,9.0,,
18.09.1963 12:00,20.0,,,,8.8,,
18.09.1963 12:00,30.0,,,,10.6,,
18.09.1963 12:00,50.0,,,,10.9,,
18.09.1963 12:00,100.0,,,,10.1,,
18.09.1963 12:00,250.0,,,,5.5,,
15.10.1963 12:00,0.0,,,,10.6,,
15.10.1963 12:00,5.0,,,,10.8,,
15.10.1963 12:00,10.0,,,,10.9,,
15.10.1963 12:00,20.0,,,,9.5,,
15.10.1963 12:00,30.0,,,,9.4,,
15.10.1963 12:00,50.0,,,,10.9,,
15.10.1963 12:00,100.0,,,,10.4,,
15.10.1963 12:00,150.0,,,,10.3,,
15.10.1963 12:00,200.0,,,,8.8,,
15.10.1963 12:00,250.0,,,,5.3,,
12.11.1963 12:00,0.0,,,,10.1,,
12.11.1963 12:00,5.0,,,,11.6,,
12.11.1963 12:00,10.0,,,,11.5,,
12.11.1963 12:00,20.0,,,,10.4,,
12.11.1963 12:00,30.0,,,,9.2,,
12.11.1963 12:00,50.0,,,,9.0,,
12.11.1963 12:00,100.0,,,,10.9,,
12.11.1963 12:00,200.0,,,,9.2,,
12.11.1963 12:00,250.0,,,,5.2,,
10.12.1963 12:00,0.0,,,,9.8,,
10.12.1963 12:00,5.0,,,,10.0,,
10.12.1963 12:00,10.0,,,,10.2,,
10.12.1963 12:00,20.0,,,,10.1,,
10.12.1963 12:00,30.0,,,,10.2,,
10.12.1963 12:00,50.0,,,,9.4,,
10.12.1963 12:00,100.0,,,,9.9,,
10.12.1963 12:00,200.0,,,,8.0,,
10.12.1963 12:00,250.0,,,,6.4,,
14.01.1964 12:00,0.0,,,,11.1,,
14.01.1964 12:00,5.0,,,,10.9,,
14.01.1964 12:00,10.0,,,,10.7,,
14.01.1964 12:00,20.0,,,,11.1,,
14.01.1964 12:00,30.0,,,,11.1,,
14.01.1964 12:00,50.0,,,,11.3,,
14.01.1964 12:00,100.0,,,,10.1,,
14.01.1964 12:00,150.0,,,,8.8,,
