date (yyyy-mm-dd HH:MM:SS),surface oxygen concentration [mg/L]
04.04.1973 12:00,12.3
30.10.1973 12:00,9.1
11.03.1974 12:00,3.8
04.04.1974 12:00,22.8
08.04.1974 12:00,22.1
06.05.1974 12:00,8.1
04.06.1974 12:00,9.1
01.07.1974 12:00,9.4
29.07.1974 12:00,21.5
26.08.1974 12:00,11.4
23.09.1974 12:00,10.9
22.10.1974 12:00,10.3
04.11.1974 12:00,9.3
02.12.1974 12:00,8.3
08.01.1975 12:00,5.1
06.02.1975 12:00,2.9
15.04.1975 12:00,10.2
07.10.1975 12:00,12.2
13.04.1976 12:00,10.5
19.07.1976 12:00,12.1
16.08.1976 12:00,15.1
13.09.1976 12:00,12.2
11.10.1976 12:00,13.6
08.11.1976 12:00,8.7
06.12.1976 12:00,6.7
03.01.1977 12:00,6.1
31.01.1977 12:00,7.6
07.03.1977 12:00,13.4
02.05.1977 12:00,8.2
04.07.1977 12:00,14.1
24.10.1977 12:00,7.6
19.10.1981 12:00,8.7
07.12.1981 12:00,7.5
11.01.1982 12:00,5.1
08.02.1982 12:00,5.0
08.03.1982 12:00,4.6
05.04.1982 12:00,6.8
03.05.1982 12:00,18.4
01.06.1982 12:00,13.2
28.06.1982 12:00,10.5
26.07.1982 12:00,11.5
23.08.1982 12:00,12.6
20.09.1982 12:00,15.7
18.10.1982 12:00,8.4
15.11.1982 12:00,8.4
13.12.1982 12:00,5.1
17.01.1983 12:00,4.5
21.02.1983 12:00,7.4
21.03.1983 12:00,8.0
18.04.1983 12:00,12.1
24.05.1983 12:00,10.0
20.06.1983 12:00,11.2
11.07.1983 12:00,18.3
29.08.1983 12:00,15.1
26.09.1983 12:00,9.5
24.10.1983 12:00,8.3
21.11.1983 12:00,8.6
12.12.1983 12:00,7.0
23.01.1984 12:00,8.2
20.02.1984 12:00,9.4
19.03.1984 12:00,10.1
16.04.1984 12:00,11.6
14.05.1984 12:00,14.1
12.06.1984 12:00,26.7
25.06.1984 12:00,18.4
09.07.1984 12:00,17.2
23.07.1984 12:00,14.0
06.08.1984 12:00,13.7
20.08.1984 12:00,12.9
03.09.1984 12:00,11.8
17.09.1984 12:00,9.8
01.10.1984 12:00,9.6
15.10.1984 12:00,10.3
29.10.1984 12:00,11.2
13.11.1984 12:00,11.0
26.11.1984 12:00,8.8
16.01.1985 12:00,7.8
28.01.1985 12:00,8.4
11.02.1985 12:00,8.6
11.03.1985 12:00,9.1
25.03.1985 12:00,9.4
09.04.1985 12:00,10.5
22.04.1985 12:00,15.0
06.05.1985 12:00,20.8
20.05.1985 12:00,14.9
03.06.1985 12:00,11.1
17.06.1985 12:00,12.9
02.07.1985 12:00,18.3
15.07.1985 12:00,18.3
29.07.1985 12:00,14.2
12.08.1985 12:00,12.5
26.08.1985 12:00,10.7
09.09.1985 12:00,11.7
23.09.1985 12:00,12.7
07.10.1985 12:00,14.3
21.10.1985 12:00,10.1
04.11.1985 12:00,8.6
18.11.1985 12:00,8.8
02.12.1985 12:00,8.5
16.12.1985 12:00,7.5
13.01.1986 12:00,6.9
10.02.1986 12:00,8.6
17.03.1986 12:00,8.2
07.04.1986 12:00,9.4
05.05.1986 12:00,15.6
02.06.1986 12:00,10.6
30.06.1986 12:00,17.9
28.07.1986 12:00,14.8
25.08.1986 12:00,12.3
22.09.1986 12:00,13.6
20.10.1986 12:00,13.3
17.11.1986 12:00,11.5
15.12.1986 12:00,5.2
14.01.1987 12:00,7.6
09.02.1987 12:00,8.8
09.03.1987 12:00,9.6
06.04.1987 12:00,10.8
04.05.1987 12:00,18.3
01.06.1987 12:00,12.5
29.06.1987 12:00,13.9
27.07.1987 12:00,9.6
24.08.1987 12:00,14.3
21.09.1987 12:00,12.5
19.10.1987 12:00,11.4
16.11.1987 12:00,9.5
14.12.1987 12:00,7.0
11.01.1988 12:00,7.3
08.02.1988 12:00,8.1
07.03.1988 12:00,9.0
05.04.1988 12:00,11.2
02.05.1988 12:00,16.4
30.05.1988 12:00,13.1
27.06.1988 12:00,15.8
25.07.1988 12:00,13.0
22.08.1988 12:00,13.8
19.09.1988 12:00,8.6
17.10.1988 12:00,11.0
14.11.1988 12:00,8.5
12.12.1988 12:00,5.2
09.01.1989 12:00,6.3
06.02.1989 12:00,7.0
06.03.1989 12:00,8.0
03.04.1989 12:00,14.9
01.05.1989 12:00,11.8
29.05.1989 12:00,10.3
26.06.1989 12:00,15.2
24.07.1989 12:00,16.4
21.08.1989 12:00,14.6
18.09.1989 12:00,13.7
16.10.1989 12:00,10.3
13.11.1989 12:00,9.4
11.12.1989 12:00,5.5
08.01.1990 12:00,6.6
05.02.1990 12:00,7.8
05.03.1990 12:00,9.3
02.04.1990 12:00,15.2
30.04.1990 12:00,13.4
28.05.1990 12:00,14.6
25.06.1990 12:00,18.3
23.07.1990 12:00,13.2
20.08.1990 12:00,12.1
17.09.1990 12:00,12.6
15.10.1990 12:00,14.6
12.11.1990 12:00,8.7
10.12.1990 12:00,4.2
14.01.1991 12:00,6.7
11.02.1991 12:00,7.6
11.03.1991 12:00,8.7
08.04.1991 12:00,11.4
06.05.1991 12:00,17.3
03.06.1991 12:00,14.5
01.07.1991 12:00,15.9
29.07.1991 12:00,13.3
26.08.1991 12:00,12.1
23.09.1991 12:00,11.4
21.10.1991 12:00,10.7
18.11.1991 12:00,9.6
23.12.1991 12:00,5.5
13.01.1992 12:00,6.8
20.01.1992 12:00,6.8
10.02.1992 12:00,8.0
09.03.1992 12:00,8.3
06.04.1992 12:00,9.5
04.05.1992 12:00,16.6
01.06.1992 12:00,13.5
01.07.1992 12:00,18.9
27.07.1992 12:00,15.3
24.08.1992 12:00,14.2
21.09.1992 12:00,10.8
19.10.1992 12:00,8.5
16.11.1992 12:00,7.4
14.12.1992 12:00,4.9
11.01.1993 12:00,6.0
08.02.1993 12:00,7.5
08.03.1993 12:00,8.6
05.04.1993 12:00,13.4
03.05.1993 12:00,13.8
01.06.1993 12:00,9.8
26.07.1993 12:00,12.0
23.08.1993 12:00,10.4
20.09.1993 12:00,11.3
18.10.1993 12:00,9.3
15.11.1993 12:00,10.1
10.01.1994 12:00,9.8
07.02.1994 12:00,10.2
07.03.1994 12:00,10.8
05.04.1994 12:00,13.1
02.05.1994 12:00,18.0
29.06.1994 12:00,14.3
25.07.1994 12:00,14.0
22.08.1994 12:00,11.0
19.09.1994 12:00,11.0
17.10.1994 12:00,13.0
14.11.1994 12:00,10.8
12.12.1994 12:00,7.4
09.01.1995 12:00,7.3
06.02.1995 12:00,9.0
06.03.1995 12:00,9.6
03.04.1995 12:00,10.8
01.05.1995 12:00,14.9
26.06.1995 12:00,12.6
24.07.1995 12:00,15.4
21.08.1995 12:00,11.0
18.09.1995 12:00,11.8
16.10.1995 12:00,13.8
13.11.1995 12:00,9.6
11.12.1995 12:00,4.9
08.01.1996 12:00,6.6
05.02.1996 12:00,7.6
11.03.1996 12:00,9.4
01.04.1996 12:00,10.2
03.06.1996 12:00,13.2
24.06.1996 12:00,15.6
29.07.1996 12:00,14.0
19.08.1996 12:00,11.6
16.09.1996 12:00,10.3
29.09.1996 12:00,21.4
15.10.1996 12:00,9.9
09.12.1996 12:00,5.8
13.01.1997 12:00,7.3
17.02.1997 12:00,8.6
10.03.1997 12:00,10.1
07.04.1997 12:00,12.9
05.05.1997 12:00,12.3
02.06.1997 12:00,12.3
30.06.1997 12:00,13.6
28.07.1997 12:00,14.0
25.08.1997 12:00,11.8
22.09.1997 12:00,13.2
20.10.1997 12:00,11.2
18.11.1997 12:00,10.0
14.12.1997 12:00,5.9
11.01.1998 12:00,7.3
16.02.1998 12:00,8.4
08.03.1998 12:00,9.1
05.04.1998 12:00,12.8
03.05.1998 12:00,14.4
02.06.1998 12:00,12.4
29.06.1998 12:00,15.4
26.07.1998 12:00,12.7
23.08.1998 12:00,10.1
21.09.1998 12:00,11.4
19.10.1998 12:00,12.6
13.12.1998 12:00,5.9
11.01.1999 12:00,6.6
08.02.1999 12:00,7.7
08.03.1999 12:00,9.0
06.04.1999 12:00,15.2
03.05.1999 12:00,22.0
31.05.1999 12:00,10.9
28.06.1999 12:00,17.5
26.07.1999 12:00,13.1
23.08.1999 12:00,15.3
20.09.1999 12:00,12.2
18.10.1999 12:00,5.3
15.11.1999 12:00,8.9
13.12.1999 12:00,5.1
10.01.2000 12:00,7.3
07.02.2000 12:00,9.6
08.03.2000 12:00,9.8
04.04.2000 12:00,15.2
01.05.2000 12:00,14.0
29.05.2000 12:00,11.6
26.06.2000 12:00,13.8
24.07.2000 12:00,14.1
21.08.2000 12:00,11.8
18.09.2000 12:00,11.9
16.10.2000 12:00,9.9
13.11.2000 12:00,9.8
11.12.2000 12:00,7.3
15.01.2001 12:00,7.2
12.02.2001 12:00,9.0
12.03.2001 12:00,10.2
09.04.2001 12:00,11.2
07.05.2001 12:00,14.1
05.06.2001 12:00,15.1
02.07.2001 12:00,17.4
30.07.2001 12:00,13.6
27.08.2001 12:00,12.5
24.09.2001 12:00,11.1
22.10.2001 12:00,12.3
19.11.2001 12:00,8.0
17.12.2001 12:00,6.1
14.01.2002 12:00,7.6
18.02.2002 12:00,9.4
11.03.2002 12:00,10.3
08.04.2002 12:00,14.5
06.05.2002 12:00,11.9
03.06.2002 12:00,11.1
01.07.2002 12:00,14.7
29.07.2002 12:00,16.0
26.08.2002 12:00,12.2
23.09.2002 12:00,11.4
18.11.2002 12:00,9.2
16.12.2002 12:00,5.5
13.01.2003 12:00,7.5
10.02.2003 12:00,9.1
10.03.2003 12:00,10.5
07.04.2003 12:00,12.8
05.05.2003 12:00,12.9
02.06.2003 12:00,10.8
30.06.2003 12:00,14.4
28.07.2003 12:00,9.8
25.08.2003 12:00,10.7
22.09.2003 12:00,10.1
20.10.2003 12:00,10.4
17.11.2003 12:00,11.2
12.01.2004 12:00,11.7
16.02.2004 12:00,9.8
08.03.2004 12:00,10.3
05.04.2004 12:00,11.9
03.05.2004 12:00,14.8
01.06.2004 12:00,12.7
28.06.2004 12:00,14.6
26.07.2004 12:00,14.4
23.08.2004 12:00,13.9
20.09.2004 12:00,14.6
18.10.2004 12:00,10.1
15.11.2004 12:00,10.2
15.12.2004 12:00,5.2
10.01.2005 12:00,7.7
14.02.2005 12:00,9.6
07.03.2005 12:00,10.8
04.04.2005 12:00,12.9
02.05.2005 12:00,13.0
30.05.2005 12:00,10.8
27.06.2005 12:00,14.2
18.07.2005 12:00,10.8
25.08.2005 12:00,10.8
19.09.2005 12:00,9.6
17.10.2005 12:00,11.3
14.11.2005 12:00,10.9
12.12.2005 12:00,6.0
09.01.2006 12:00,7.2
06.02.2006 12:00,9.0
13.03.2006 12:00,10.5
03.04.2006 12:00,11.0
02.05.2006 12:00,16.5
29.05.2006 12:00,14.4
26.06.2006 12:00,13.1
19.07.2006 12:00,11.9
23.08.2006 12:00,13.5
20.09.2006 12:00,11.9
16.10.2006 12:00,9.6
13.11.2006 12:00,7.5
11.12.2006 12:00,5.0
15.01.2007 12:00,5.2
12.02.2007 12:00,6.6
12.03.2007 12:00,7.6
10.04.2007 12:00,11.7
10.05.2007 12:00,11.5
04.06.2007 12:00,12.7
02.07.2007 12:00,12.2
24.07.2007 12:00,13.3
27.08.2007 12:00,19.0
24.09.2007 12:00,12.7
22.10.2007 12:00,9.2
26.11.2007 12:00,6.4
17.12.2007 12:00,7.5
14.01.2008 12:00,7.9
11.02.2008 12:00,8.8
10.03.2008 12:00,9.6
07.04.2008 12:00,11.4
05.05.2008 12:00,15.0
02.06.2008 12:00,11.2
30.06.2008 12:00,11.6
21.07.2008 12:00,14.0
25.08.2008 12:00,13.9
22.09.2008 12:00,10.0
20.10.2008 12:00,13.8
17.11.2008 12:00,9.8
15.12.2008 12:00,6.8
12.01.2009 12:00,8.7
09.02.2009 12:00,9.8
09.03.2009 12:00,12.2
06.04.2009 12:00,12.2
04.05.2009 12:00,12.9
02.06.2009 12:00,11.5
29.06.2009 12:00,9.9
20.07.2009 12:00,12.4
31.08.2009 12:00,14.6
21.09.2009 12:00,10.8
19.10.2009 12:00,9.0
16.11.2009 12:00,10.9
14.12.2009 12:00,7.0
15.02.2010 12:00,9.6
15.03.2010 12:00,10.6
26.04.2010 12:00,16.0
17.05.2010 12:00,15.0
21.06.2010 12:00,11.3
19.07.2010 12:00,11.9
24.08.2010 12:00,15.9
27.09.2010 12:00,9.9
25.10.2010 12:00,10.1
15.11.2010 12:00,10.2
13.12.2010 12:00,6.4
14.02.2011 12:00,9.4
21.03.2011 12:00,10.1
18.04.2011 12:00,13.6
16.05.2011 12:00,11.7
20.06.2011 12:00,12.7
05.07.2011 12:00,11.7
18.07.2011 12:00,12.2
16.08.2011 12:00,12.2
19.09.2011 12:00,11.9
10.10.2011 12:00,10.0
14.11.2011 12:00,9.6
12.12.2011 12:00,5.8
13.02.2012 12:00,9.6
19.03.2012 12:00,11.9
23.04.2012 12:00,12.6
21.05.2012 12:00,11.2
18.06.2012 12:00,12.1
23.07.2012 12:00,12.0
13.08.2012 12:00,12.1
24.09.2012 12:00,12.8
15.10.2012 12:00,10.8
19.11.2012 12:00,9.4
10.12.2012 12:00,6.4
28.01.2013 12:00,8.3
18.03.2013 12:00,10.0
22.04.2013 12:00,11.6
13.05.2013 12:00,14.4
17.06.2013 12:00,13.2
22.07.2013 12:00,12.8
19.08.2013 12:00,17.4
23.09.2013 12:00,11.4
21.10.2013 12:00,10.0
11.11.2013 12:00,8.4
27.01.2014 12:00,7.0
17.03.2014 12:00,10.2
14.04.2014 12:00,11.0
19.05.2014 12:00,10.1
23.06.2014 12:00,10.0
21.07.2014 12:00,13.5
12.08.2014 12:00,12.4
25.08.2014 12:00,12.6
08.09.2014 12:00,14.7
22.09.2014 12:00,12.4
20.10.2014 12:00,10.2
10.11.2014 12:00,9.2
18.12.2014 12:00,5.7
19.01.2015 12:00,7.3
23.03.2015 12:00,10.0
27.04.2015 12:00,12.6
08.06.2015 12:00,13.6
14.07.2015 12:00,12.6
10.08.2015 12:00,13.0
14.09.2015 12:00,13.2
12.10.2015 12:00,10.9
29.10.2015 12:00,9.8
02.11.2015 12:00,10.9
11.01.2016 12:00,8.1
21.03.2016 12:00,10.2
19.04.2016 12:00,11.2
06.06.2016 12:00,12.7
08.08.2016 12:00,15.1
12.09.2016 12:00,13.9
10.10.2016 12:00,9.0
07.11.2016 12:00,9.1
09.01.2017 12:00,6.4
20.03.2017 12:00,11.2
10.04.2017 12:00,11.6
06.06.2017 12:00,13.7
07.08.2017 12:00,11.5
18.09.2017 12:00,10.3
16.10.2017 12:00,11.6
06.11.2017 12:00,9.4
15.01.2018 12:00,8.0
19.03.2018 12:00,10.8
09.04.2018 12:00,12.0
04.06.2018 12:00,10.3
14.06.2018 12:00,11.8
06.08.2018 12:00,11.4
10.09.2018 12:00,11.9
08.10.2018 12:00,12.7
05.11.2018 12:00,9.4
14.01.2019 12:00,8.2
18.03.2019 12:00,11.4
09.04.2019 12:00,12.9
03.06.2019 12:00,10.9
05.08.2019 12:00,10.0
09.09.2019 12:00,12.4
14.10.2019 12:00,11.5
04.11.2019 12:00,10.6
13.01.2020 12:00,7.8
16.03.2020 12:00,11.1
21.04.2020 12:00,12.2
08.06.2020 12:00,12.0
03.08.2020 12:00,13.0
07.09.2020 12:00,10.9
12.10.2020 12:00,11.6
02.11.2020 12:00,10.3
04.01.2021 12:00,7.4
15.03.2021 12:00,10.5
12.04.2021 12:00,12.9
07.06.2021 12:00,10.1
02.08.2021 12:00,14.6
06.09.2021 12:00,10.4
11.10.2021 12:00,8.8
02.11.2021 12:00,10.2
10.01.2022 12:00,8.6
14.03.2022 12:00,10.6
11.04.2022 12:00,12.8
07.06.2022 12:00,10.8
02.08.2022 12:00,9.9
05.09.2022 12:00,11.3
10.10.2022 12:00,12.0
07.11.2022 12:00,11.4
16.01.2023 12:00,8.0
13.03.2023 12:00,10.4
17.04.2023 12:00,12.5
05.06.2023 12:00,11.0
07.08.2023 12:00,11.3
11.09.2023 12:00,10.6
09.10.2023 12:00,13.3
06.11.2023 12:00,10.2
